obs; time; Delta; Theta; Alpha1; Alpha2; Beta1; Beta2; Gamma1; Gamma2; Attention; Meditation; Derived; totPwr; class 
1; 2.0;31575;4715;1387;597;1162;2803;285;210; NA; NA; NA;42734;  X*
2; 3.0;69821;32947;8389;7709;3648;2708;4949;1541; NA; NA; NA;131712;  X*
3; 4.1;50950;79053;36999;4929;30136;7979;8164;4869; NA; NA; NA;223079;  X*
4; 5.0;50421;10829;13798;13233;14082;16457;6249;5804;51;51; NA;130873;  X*
5; 5.9;7720;8284;11836;23367;5723;4113;8097;8349;50;75; NA;77489;  X*
6; 6.9;113981;70220;18455;7309;30195;7243;5909;8282;44;64; NA;261594;  X*
7; 8.0;133742;61147;7302;15320;4292;7467;6116;4008;41;61; NA;239394;  X*
8; 9.0;38335;35141;7461;17315;26151;6810;3760;4017;27;44; NA;138990;  X*
9; 9.9;23527;61003;58777;23162;4314;16377;8459;3645;27;37; NA;199264;  X*
10; 11.0;147706;120985;16583;27381;3833;2318;4688;5424;14;41; NA;328918;  X*
11; 11.9;81301;59023;16962;44980;7142;7983;14767;13202;14;56; NA;245360;  X*
12; 13.0;2023198;93404;27549;13100;14901;11832;9309;16459;13;56; NA;2209752;  X*
13; 13.9;22955;26471;93773;55228;3699;9264;5061;5765;8;64; NA;222216;  X*
14; 14.9;22075;22357;74580;19160;9511;17260;5056;3392;29;84; NA;173391;  X*
15; 16.0;139635;59282;21549;44470;32773;20802;7648;3381;38;75; NA;329540;  X*
16; 17.0;113662;18609;15103;2734;8655;5292;1334;659;43;78; NA;166048;  X*
17; 18.0;40642;7967;1555;922;3024;1868;416;89;53;41; NA;56483;  X*
18; 19.0;18168;4065;9892;411;903;1236;1050;886;48;38; NA;36611;  X*
19; 19.9;73212;24013;5513;17157;3506;6903;1617;2507;47;38; NA;134428;  X*
20; 20.9;22369;37477;47540;27152;17292;13492;4282;1973;47;48; NA;171577;  X*
21; 22.0;48341;7639;61995;17808;4618;17345;4596;1442;48;80; NA;163784;  X*
22; 23.0;53089;24470;20804;38855;12160;11797;4421;2340;53;77; NA;167936;  X*
23; 23.9;14529;44998;42397;16113;3794;14792;3188;4580;53;81; NA;144391;  X*
24; 25.1;2283;28953;6969;8166;4527;9890;3794;1826;57;66; NA;66408;  X*
25; 26.0;40977;30817;39958;63935;28438;20800;2886;1002;54;57; NA;228813;  X*
26; 27.0;8341;12760;306599;53527;5348;21665;5138;4534;47;70; NA;417912;  X*
27; 28.1;11029;30584;87251;7128;12129;9590;5808;6562;40;74; NA;170081;  X*
28; 28.9;21251;13938;168462;9732;7664;10752;4489;3568;26;97; NA;239856;  X*
29; 30.0;14823;14064;117657;23943;13511;18054;9525;3049;24;100; NA;214626;  X*
30; 31.0;9233;55120;115967;6996;20283;14508;6480;3451;29;83; NA;232038;  X*
31; 31.9;38250;18355;16041;18956;13185;8222;5122;5518;37;77; NA;123649;  X*
32; 33.1;4933;11761;126928;26641;4809;15873;1792;2036;41;75; NA;194773;  X*
33; 33.9;19315;16739;13866;26205;6741;17637;5543;3461;51;63; NA;109507;  X*
34; 35.0;14851;14673;47196;4379;10894;9737;2620;1994;54;61; NA;106344;  X*
35; 36.0;20286;29473;72825;124096;16800;14223;4563;4587;47;75; NA;286853;  X*
36; 36.9;76172;33089;136202;17274;18623;11807;5244;2372;41;67; NA;300783;  X*
37; 37.9;13157;6760;15632;25625;10743;11492;4943;4174;40;74; NA;92526;  X*
38; 39.0;1265575;194409;25877;11860;6389;7601;5253;3192;26;53; NA;1520156;  X*
39; 39.9;89730;26707;10020;6535;2009;1824;997;550;23;35; NA;138372;  X*
40; 41.0;97689;68249;31020;37521;3032;7977;12060;5480;21;26; NA;263028;  X*
41; 41.9;688903;206401;23292;14697;19924;23377;4633;4517;13;3; NA;985744;  X*
42; 42.9;564434;221755;10760;61459;34868;8755;9154;4242;13;7; NA;915427;  X*
43; 43.9;322693;14617;4743;12721;10040;6086;5108;1690;26;4; NA;377698;  X*
44; 44.9;189830;15007;12175;4750;6269;2836;2811;3017;29;3; NA;236695;  X*
45; 45.9;24568;9408;3752;6836;22103;10015;7665;3370;44;8; NA;87717;  X*
46; 46.9;18007;21787;17834;16975;21384;11020;2436;2362;61;17; NA;111805;  X*
47; 47.9;21222;52391;88946;7650;9887;11972;3046;2567;53;26; NA;197681;  X*
48; 49.0;89159;27570;63645;17376;7186;12858;3089;5479;56;34; NA;226362;  X*
49; 50.0;32874;28135;27863;7326;10200;13102;7944;6676;48;44; NA;134120;  X*
50; 51.1;15386;55300;15382;12796;4071;12885;2990;3596;44;40; NA;122406;  X*
51; 52.0;77609;16109;24430;20104;31485;12134;10252;5661;53;34; NA;197784;  X*
52; 53.0;2715281;234912;12024;11081;16539;8784;16254;4198;43;8; NA;3019073;  X*
53; 54.0;172174;53145;7052;3223;3442;6593;2271;1045;37;1; NA;248945;  X*
54; 55.0;83391;36438;49748;26701;9671;10076;19173;3343;30;13; NA;238541;  X*
55; 56.0;51560;9475;63178;31546;5352;7236;5015;7499;23;34; NA;180861;  X*
56; 56.9;450675;61354;5609;7682;4530;6002;3551;7547;29;38; NA;546950;  X*
57; 58.0;2017049;851652;166450;18382;24188;21450;46462;44508;14;41; NA;3190141;  X*
58; 59.0;1493364;44997;6305;4648;20290;4568;5135;13191;14;20; NA;1592498;  X*
59; 60.0;159348;37006;6948;3154;2204;2519;3861;1665;11;1; NA;216705;  X*
60; 61.0;2701030;987366;282716;114375;72188;28596;43467;36329;1;1; NA;4266067;  X*
61; 62.0;519316;106643;37210;4272;17635;10402;7289;16941;10;3; NA;719708;  X*
62; 62.9;230862;108841;62719;37581;17032;40511;24030;29173;17;14; NA;550749;  X*
63; 64.0;23075;5238;4461;5607;2490;30813;10321;11174;48;16; NA;93179;  X*
64; 65.0;64060;9114;2729;1300;1957;2720;2948;4727;67;14; NA;89555;  X*
65; 66.0;514073;315944;98369;70696;25068;43352;45206;12150;67;17; NA;1124858;  X*
66; 67.0;126504;32041;21467;36775;23648;21074;12446;12855;67;21; NA;286810;  X*
67; 68.0;32304;24702;32857;13764;27119;22222;11073;13763;51;29; NA;177804;  X*
68; 68.9;739692;54516;5264;9679;3477;6931;3603;5239;44;26; NA;828401;  X*
69; 69.9;28161;27602;10004;10446;6073;10558;20768;9529;51;26; NA;123141;  X*
70; 71.0;15081;18718;2232;6816;8871;11971;16325;13747;56;16; NA;93761;  X*
71; 71.9;847990;239798;38536;23672;2724;39627;26153;21590;50;7; NA;1240090;  X*
72; 73.0;756980;61071;6458;2542;3593;4728;4056;1838;48;1; NA;841266;  X*
73; 73.9;20898;9733;5340;8112;4233;13474;17859;9714;54;1; NA;89363;  X*
74; 74.9;6493;26012;11780;8306;11571;26496;12005;12411;57;4; NA;115074;  X*
75; 75.9;16564;22828;21799;19587;33560;26984;12081;8110;67;11; NA;161513;  X*
76; 77.0;12684;30482;7428;19004;2845;10502;4389;7641;77;26; NA;94975;  X*
77; 77.9;24994;14101;5920;2816;15341;16891;19503;6734;78;16; NA;106300;  X*
78; 78.9;14918;45261;28772;26322;9207;11651;12512;5492;64;26; NA;154135;  X*
79; 79.9;31903;35979;31082;22567;8037;5130;9678;3765;50;35; NA;148141;  X*
80; 80.9;59767;24130;35203;27013;10135;10376;17633;12391;47;43; NA;196648;  X*
81; 81.9;12621;6137;16627;9114;8404;6488;6363;10536;35;60; NA;76290;  X*
82; 83.0;10406;13438;11728;16509;8209;9922;14494;11663;40;60; NA;96369;  X*
83; 84.0;2114;12727;3574;10751;21397;15259;12477;8146;57;47; NA;86445;  X*
84; 84.9;16768;20188;31057;9082;5608;9216;11790;3856;60;43; NA;107565;  X*
85; 86.0;19338;6695;27687;26179;8142;9976;8783;5142;57;50; NA;111942;  X*
86; 86.9;106718;30658;14302;50286;52384;6880;7011;6964;50;48; NA;275203;  X*
87; 87.9;94449;9066;2958;4188;1313;2427;1960;1425;38;54; NA;117786;  X*
88; 88.9;11910;9565;3266;18459;14568;10628;7675;4579;44;50; NA;80650;  X*
89; 89.9;15762;18305;23066;4786;9123;5786;7505;6299;41;40; NA;90632;  X*
90; 90.9;47883;34792;30550;19874;10470;10531;6346;3857;47;41; NA;164303;  X*
91; 92.0;706349;39624;20469;14596;8623;22803;9493;12123;53;40; NA;834080;  X*
92; 93.2;1390183;247265;508079;68191;99050;142887;212894;60001;48;47; NA;2728550;  X*
93; 93.9;73197;58757;15467;10556;7929;37621;33352;16367;57;37; NA;253246;  X*
94; 94.9;1711929;150928;5327;35395;30622;13772;19307;9738;53;23; NA;1977018;  X*
95; 95.9;67924;46320;10100;16635;14639;13971;10445;8588;50;20; NA;188622;  X*
96; 96.9;95653;5887;22395;4534;5649;9216;5235;2738;53;20; NA;151307;  X*
97; 97.9;37810;37857;4853;12590;25890;32947;62618;23863;56;17; NA;238428;  X*
98; 99.0;1387096;101548;20221;34007;14592;27988;22510;15865;63;23; NA;1623827;  X*
99; 99.9;27530;32129;8792;4988;4833;20322;23458;16990;69;20; NA;139042;  X*
100; 101.0;19469;6488;8128;18293;11896;22611;22176;14654;77;13; NA;123715;  X*
101; 101.9;17561;8190;30052;22135;8212;12377;6784;9272;67;34; NA;114583;  X*
102; 103.0;63964;4336;5991;2860;4309;8362;5513;2087;80;37; NA;97422;  X*
103; 103.9;42502;53794;9348;16833;14856;10049;7873;7410;69;38; NA;162665;  X*
104; 106.4;403190;234809;65270;8489;21576;30236;27517;17780;53;30; NA;808867;  X*
105; 107.0;237347;58527;7124;5996;2118;5387;6073;9719;27;3; NA;332291;  X*
106; 107.9;16369;47258;23362;21688;27270;18011;11542;17009;30;7; NA;182509;  X*
107; 108.9;148462;30086;4169;5545;3042;2704;2781;2264;29;7; NA;199053;  X*
108; 109.9;19963;21778;13504;30858;6560;21469;18852;22087;38;17; NA;155071;  X*
109; 110.9;13410;24449;32079;16386;15239;10362;11636;15098;44;34; NA;138659;  X*
110; 111.9;500797;61729;18277;15140;10066;15567;24472;21062;43;34; NA;667110;  X*
111; 112.9;737747;85483;10338;4987;10033;12576;18499;10513;48;26; NA;890176;  X*
112; 113.9;31752;8501;28595;20666;15763;9131;7831;8967;43;29; NA;131206;  X*
113; 115.0;225365;12405;43053;27114;17816;7627;28286;11637;38;37; NA;373303;  X*
114; 115.9;123574;67674;3161;13763;20831;12357;12904;21994;37;29; NA;276258;  X*
115; 116.9;40234;27860;39122;9372;19908;18005;12371;19259;41;43; NA;186131;  X*
116; 118.0;401917;193705;1609;12780;6248;8795;11118;12374;30;17; NA;648546;  X*
117; 118.9;43231;11526;22117;36666;17155;31129;22911;6215;44;13; NA;190950;  X*
118; 119.9;20941;27672;33116;5441;22548;21107;10641;12427;51;24; NA;153893;  X*
119; 120.9;19645;17545;20629;54409;18370;7794;7793;8437;43;35; NA;154622;  X*
120; 122.0;20058;29118;57743;25171;5253;7671;23171;9996;47;63; NA;178181;  X*
121; 122.9;185367;17875;1446;1126;1144;721;1098;965;26;47; NA;209742;  X*
122; 124.0;448718;36398;9307;10692;1233;4272;2582;3574;14;44; NA;516776;  X*
123; 124.9;351375;69848;35012;6904;6648;5022;4872;3929;10;34; NA;483610;  X*
124; 126.0;1970004;440586;153655;110616;81258;49069;42422;38336;10;21; NA;2885946;  X*
125; 128.1;222172;135631;12768;16924;8060;12749;6800;4488;14;24; NA;419592;  X*
126; 129.1;63577;16136;3164;25491;15881;14092;6039;7185;30;23; NA;151565;  X*
127; 129.9;1261137;112505;76169;16814;13680;12427;28450;16740;29;26; NA;1537922;  X*
128; 131.0;133704;16980;6607;7792;16224;12658;10738;5583;43;30; NA;210286;  X*
129; 132.0;53159;47992;13088;25702;8071;9464;8092;6022;48;35; NA;171590;  X*
130; 133.1;210007;110405;148631;26565;51719;22784;8708;10019;37;38; NA;588838;  X*
131; 134.0;108573;370122;23918;40118;25879;22109;14670;11657;35;26; NA;617046;  X*
132; 134.9;7590;9107;14273;90305;20096;8308;10676;5706;21;44; NA;166061;  X*
133; 136.0;24068;25617;6973;31772;7853;5011;6987;5467;17;48; NA;113748;  X*
134; 137.1;428436;112106;10695;4647;35189;11569;29124;31675;17;27; NA;663441;  X*
135; 138.0;393786;355709;14166;17887;13262;20401;25576;55825;17;23; NA;896612;  X*
136; 138.9;1385698;172397;389526;67378;60097;88197;48807;26128;23;17; NA;2238228;  X*
137; 140.1;1125623;262323;90515;31089;41970;37057;69008;45842;26;8; NA;1703427;  X*
138; 140.9;40582;101180;23838;20617;24075;20273;32892;18742;29;17; NA;282199;  X*
139; 141.9;760694;21988;7267;5224;5614;2439;3469;1541;30;34; NA;808236;  X*
140; 143.1;73117;17729;6122;10168;14251;4604;2939;2728;30;23; NA;131658;  X*
141; 144.0;526485;161255;23632;38354;18104;19107;20874;15026;29;21; NA;822837;  X*
142; 144.9;1045178;450309;130772;11149;37508;9895;7802;9998;11;21; NA;1702611;  X*
143; 146.0;43327;26106;14860;42188;34546;12585;3751;3338;17;26; NA;180701;  X*
144; 147.1;71502;48847;6956;5214;5370;4926;1431;1265;14;20; NA;145511;  X*
145; 148.0;184445;52501;25740;53207;6427;9778;2599;2408;13;29; NA;337105;  X*
146; 149.0;1712264;90768;77214;17989;15911;8842;5099;4369;21;40; NA;1932456;  X*
147; 150.0;13029;22168;10896;15313;18588;15450;3606;2590;29;35; NA;101640;  X*
148; 151.1;97951;10327;25665;16747;15547;10907;12215;4236;37;51; NA;193595;  X*
149; 152.1;288233;181321;9742;16566;11493;26359;25667;7101;41;30; NA;566482;  X*
