obs; time; Delta; Theta; Alpha1; Alpha2; Beta1; Beta2; Gamma1; Gamma2; Attention; Meditation; Derived; totPwr; class 
56; 64.0;133785;57118;13832;47739;13875;17702;7335;6777;50;69; NA;298163;  X*
57; 65.0;194856;133975;88405;40650;75804;26113;5028;8910;60;80; NA;573741;  X*
58; 66.0;371931;45279;1104;1602;2582;1814;837;503;53;56; NA;425652;  X*
59; 67.0;67802;19630;55632;17975;12446;11546;3813;3859;53;66; NA;192703;  X*
60; 67.9;165926;27296;69441;44480;9235;17915;6223;4203;51;77; NA;344719;  X*
61; 69.0;77141;32553;1666;46867;5063;4619;974;1516;48;83; NA;170399;  X*
62; 70.0;307009;54492;99450;30354;19522;18532;6541;3165;60;100; NA;539065;  X*
63; 71.0;239096;25557;10214;24108;5614;3795;1590;1567;51;100; NA;311541;  X*
64; 72.1;87749;68061;115031;26934;34773;27551;15633;10487;51;100; NA;386219;  X*
65; 73.1;35421;13389;13653;120861;11483;12541;4686;6046;54;100; NA;218080;  X*
66; 74.0;135448;31674;8466;27429;5518;7105;905;1090;54;100; NA;217635;  X*
67; 75.0;102327;20595;796;14853;2452;2564;1214;1488;56;94; NA;146289;  X*
68; 76.0;7916;14134;8626;92400;9592;18254;7350;8193;57;97; NA;166465;  X*
69; 77.0;85523;12241;23464;116192;13572;16737;2895;5812;61;97; NA;276436;  X*
70; 78.0;74400;8197;9237;22905;4794;4663;1549;993;64;100; NA;126738;  X*
71; 79.0;53547;64982;4668;124939;11526;8820;4840;3352;60;100; NA;276674;  X*
72; 80.0;61670;61933;63729;67962;10954;18243;8123;2581;54;100; NA;295195;  X*
73; 82.0;62848;16723;10762;21944;6225;4931;1436;2359;51;100; NA;127228;  X*
74; 83.0;549580;93681;11846;136606;28026;15504;9853;7583;48;100; NA;852679;  X*
75; 84.0;182354;43340;9280;18782;1189;4543;2119;820;41;93; NA;262427;  X*
76; 85.0;83788;34808;10138;16462;3148;4853;2117;1024;40;87; NA;156338;  X*
77; 86.0;261906;111365;43498;173716;23240;25479;5697;5538;41;77; NA;650439;  X*
78; 87.0;178391;25410;25793;109480;12635;9555;5521;4465;41;88; NA;371250;  X*
79; 88.1;144656;43102;28497;75593;17598;20121;7495;8255;51;94; NA;345317;  X*
80; 89.0;468395;79608;26094;73398;21131;17564;7576;6216;54;97; NA;699982;  X*
81; 90.0;8395;20067;17183;130834;15142;6636;5559;3504;44;100; NA;207320;  X*
82; 91.0;195564;13482;3800;28597;7451;5721;2405;725;53;97; NA;257745;  X*
83; 92.0;17232;8482;23220;126475;10064;16468;3010;4318;51;100; NA;209269;  X*
84; 93.0;96847;34979;31387;62653;10516;9305;6698;4292;48;100; NA;256677;  X*
85; 94.0;370852;141659;15284;88035;24518;12534;10300;3956;51;94; NA;667138;  X*
86; 95.0;47081;50407;62050;37354;7332;6964;9797;3316;38;96; NA;224301;  X*
87; 96.0;16440;46399;48940;25675;8909;22492;3620;3891;44;83; NA;176366;  X*
88; 97.0;80735;20679;55674;107329;12199;10366;4928;3862;40;91; NA;295772;  X*
89; 98.1;107816;44914;24020;49574;9828;14662;5855;4755;51;96; NA;261424;  X*
90; 99.0;25591;6207;12161;108863;36936;13138;6484;8048;61;100; NA;217428;  X*
91; 100.0;85516;87912;34754;65339;12803;10335;5617;3929;47;97; NA;306205;  X*
92; 101.0;52064;37899;4468;55654;48778;8227;3945;5227;53;81; NA;216262;  X*
93; 102.0;405097;348432;52917;22077;25404;6791;6930;3434;27;66; NA;871082;  X*
94; 103.0;310711;352368;67345;15791;57745;11567;10621;3776;10;44; NA;829924;  X*
95; 104.1;476206;3997;3332;31908;17254;5324;2393;713;21;48; NA;541127;  X*
96; 105.0;458193;51232;34223;85245;35400;22899;3667;3477;26;53; NA;694336;  X*
97; 106.0;454614;149929;15092;72273;10875;21956;5144;3897;48;61; NA;733780;  X*
98; 107.1;811309;44333;30860;25916;67344;16234;29078;11524;74;67; NA;1036598;  X*
99; 108.0;31486;37500;3970;97604;13101;13737;2601;6458;67;67; NA;206457;  X*
100; 109.0;29404;25009;8131;81604;12960;11239;2403;9025;61;74; NA;179775;  X*
101; 110.0;224124;16613;59895;67539;5546;13374;3498;4688;63;93; NA;395277;  X*
102; 111.0;64638;5051;7798;125913;14898;19577;3460;11038;61;100; NA;252373;  X*
103; 112.0;50272;21567;8833;75899;24978;7681;2187;4555;57;100; NA;195972;  X*
104; 113.0;25288;14334;11090;98562;13620;14252;9502;5523;61;100; NA;192171;  X*
105; 113.9;43166;44447;25548;64746;21189;13296;3737;4798;60;100; NA;220927;  X*
106; 115.0;472453;46517;30769;106934;8440;23037;6594;1980;57;100; NA;696724;  X*
107; 115.9;84376;61421;34768;76606;9698;9302;6117;4141;53;100; NA;286429;  X*
108; 117.0;148262;48706;13194;47652;21729;13588;3507;1540;56;87; NA;298178;  X*
109; 118.0;101179;36515;50506;109232;10565;7745;4752;1777;47;94; NA;322271;  X*
110; 119.0;114600;34095;22367;109389;5822;15980;2927;5439;43;97; NA;310619;  X*
111; 120.0;14002;19124;3330;99550;16981;10934;7857;3697;50;100; NA;175475;  X*
112; 121.0;34813;43933;56008;39036;7828;7381;3769;7312;38;100; NA;200080;  X*
113; 122.1;15832;9861;7562;75533;21864;11994;3160;6950;51;100; NA;152756;  X*
114; 123.0;12939;17178;5072;72845;21557;11047;10293;4418;54;100; NA;155349;  X*
115; 124.0;73235;11227;6124;13565;3894;2767;1663;786;53;94; NA;113261;  X*
116; 125.0;76085;44274;9370;55007;24492;15876;13270;3028;66;88; NA;241402;  X*
117; 125.9;92865;16868;3546;20300;4099;1563;1548;522;51;81; NA;141311;  X*
118; 127.1;149589;44497;25348;55633;31960;13675;6691;4977;51;77; NA;332370;  X*
119; 128.0;184658;56414;16393;65258;18162;15360;4920;6163;54;75; NA;367328;  X*
120; 129.0;496057;2360;25784;61751;54187;12258;17633;3537;54;78; NA;673567;  X*
121; 130.1;140821;64162;23953;80012;11021;16948;3112;7172;66;80; NA;347201;  X*
122; 131.0;150168;84674;19289;10675;6858;3925;1601;1202;53;69; NA;278392;  X*
123; 132.0;681067;92306;73864;73917;39169;36474;18497;5291;56;69; NA;1020585;  X*
124; 132.9;885076;112361;24794;2683;20982;5900;3298;2785;40;53; NA;1057879;  X*
125; 134.0;947006;290718;42841;3704;69787;23307;17982;7350;35;30; NA;1402695;  X*
126; 135.0;1101476;32524;21319;32496;4098;4562;1518;3555;40;44; NA;1201548;  X*
127; 136.0;99578;22012;12748;69014;11511;4896;6035;7973;24;53; NA;233767;  X*
128; 137.0;238480;19801;4004;12089;7738;5182;1576;2009;41;61; NA;290879;  X*
129; 138.1;433627;38243;7624;11331;9668;2784;961;565;37;74; NA;504803;  X*
130; 139.0;258267;22788;3906;38305;7224;2245;2635;1221;30;74; NA;336591;  X*
131; 140.0;143812;31639;11339;13144;7547;11056;938;1764;50;57; NA;221239;  X*
132; 140.9;508228;145137;65514;42081;35018;10884;6912;5150;30;60; NA;818924;  X*
133; 142.0;28060;15264;11551;22152;13695;10947;4306;7072;53;67; NA;113047;  X*
134; 143.0;246210;103936;79042;38387;11535;14180;10696;1415;61;64; NA;505401;  X*
135; 144.0;205444;34882;5028;15277;2374;6480;1511;961;54;64; NA;271957;  X*
136; 145.0;136703;48695;9328;9696;5047;4566;945;732;60;60; NA;215712;  X*
137; 146.0;2713373;99445;76383;103222;48751;27380;5020;6464;48;60; NA;3080038;  X*
138; 147.1;295876;45653;13810;13089;3373;2632;1848;1706;41;54; NA;377987;  X*
139; 148.2;286931;71176;19570;61905;7262;12624;5214;4622;37;61; NA;469304;  X*
140; 149.0;117549;21368;4733;6518;2009;2053;962;1383;38;63; NA;156575;  X*
141; 150.0;28736;4084;4288;25550;2694;6711;4381;5456;48;70; NA;81900;  X*
142; 151.0;333039;33154;6531;20295;13748;2449;1252;991;48;70; NA;411459;  X*
143; 152.0;100597;20073;2488;16589;1102;1874;1249;731;41;70; NA;144703;  X*
144; 153.0;12811;40003;3823;60670;5103;6731;2587;2955;41;81; NA;134683;  X*
145; 154.0;41877;15846;60914;199921;71663;25644;5389;4888;30;83; NA;426142;  X*
146; 154.9;2016669;270244;34712;140051;24746;16794;5055;5610;30;83; NA;2513881;  X*
147; 156.0;6577;6064;20552;84625;6333;7858;3508;4128;37;97; NA;139645;  X*
148; 157.0;74872;8563;9858;110044;16539;21128;4741;6835;48;100; NA;252580;  X*
149; 158.0;118693;58137;9349;16286;15345;5532;1070;874;43;83; NA;225286;  X*
150; 158.9;11359;26689;5485;63606;15397;5456;5072;3411;48;91; NA;136475;  X*
151; 159.9;50822;13994;22305;21574;19158;15705;6017;4724;64;77; NA;154299;  X*
152; 161.0;47665;28975;46186;5050;34280;4813;5181;6563;53;63; NA;178713;  X*
153; 162.0;366630;17360;5361;75686;6276;18501;3587;2916;67;80; NA;496317;  X*
154; 163.0;41986;44610;68812;6150;45126;13045;4757;3282;77;74; NA;227768;  X*
155; 164.0;484780;20701;21588;2861;1154;1876;500;522;50;74; NA;533982;  X*
156; 165.0;34353;33270;8135;75999;7490;11064;3232;10074;54;81; NA;183617;  X*
157; 166.1;26336;19876;11630;69717;8657;15074;6036;2409;51;81; NA;159735;  X*
158; 167.1;16305;20062;21831;87342;27154;7389;3012;1695;43;90; NA;184790;  X*
159; 168.0;270159;45749;2850;20325;7228;3277;1160;918;44;83; NA;351666;  X*
160; 169.0;10112;6872;11150;74227;5373;9802;2625;9117;47;91; NA;129278;  X*
161; 169.9;191690;7251;6068;40116;20142;12013;5187;4541;51;87; NA;287008;  X*
162; 171.0;66060;19812;95738;38680;14192;6218;3132;2218;47;93; NA;246050;  X*
163; 171.9;38823;15933;37434;46387;4171;7040;1807;1363;53;100; NA;152958;  X*
164; 173.0;258097;47377;10222;16990;2285;7126;1326;784;50;91; NA;344207;  X*
165; 174.1;1360322;222969;24395;52279;42540;8356;7814;7804;23;78; NA;1726479;  X*
166; 175.0;1428366;63286;73341;48178;5936;8982;6569;6849;26;69; NA;1641507;  X*
167; 176.0;91910;11558;4538;1806;475;1838;450;159;30;53; NA;112734;  X*
168; 177.0;3002015;148873;79207;80202;10489;10384;6312;3226;20;57; NA;3340708;  X*
169; 178.0;201423;126786;43911;127919;27945;14090;8149;4026;24;69; NA;554249;  X*
170; 179.0;133292;31766;3024;16032;5856;5456;696;513;37;60; NA;196635;  X*
171; 180.0;903166;176578;119560;38709;44248;22889;6283;6498;29;61; NA;1317931;  X*
172; 181.0;1590417;219701;28256;35874;21120;25083;14079;3956;43;50; NA;1938486;  X
173; 182.1;44626;24431;13394;72299;19937;9697;9829;5784;51;53; NA;199997;  X
174; 183.1;114692;35695;30546;5066;14617;2505;695;2810;37;56; NA;206626;  X
175; 184.1;19520;8499;20719;59292;4412;7207;6186;3865;40;75; NA;129700;  X
176; 185.0;892204;251932;26617;50987;18079;32411;10905;4819;41;75; NA;1287954;  X
177; 186.0;748511;227858;41467;71372;18874;21312;14571;3675;37;61; NA;1147640;  X
178; 186.9;179488;28330;1131;1630;1379;647;420;459;29;43; NA;213484;  X
179; 187.9;133922;64248;8045;31406;11594;7543;1207;1018;27;23; NA;258983;  X
180; 188.9;76691;9132;3311;1541;2392;578;364;415;16;27; NA;94424;  X
181; 189.9;399107;40048;10453;11965;5854;1585;686;1350;4;29; NA;471048;  X
182; 190.9;55001;34695;4508;1930;5178;2746;1063;2016;20;35; NA;107137;  X
183; 192.0;673505;110982;26641;18256;17873;9820;6287;6323;16;29; NA;869687;  X
184; 193.1;67705;20959;55350;15139;25902;7727;8960;4955;26;41; NA;206697;  X
185; 198.0;193786;163615;18358;13954;36018;26776;5738;3394;50;29; NA;461639;  X
186; 199.0;430635;36674;64288;17133;25134;15774;4584;4343;61;48; NA;598565;  X
187; 200.0;481727;158476;89116;21293;35112;8622;3990;5369;51;53; NA;803705;  X
188; 201.0;54080;32951;11566;61937;9046;19810;14934;2864;61;51; NA;207188;  X
189; 201.9;14435;49916;17507;99753;20484;11623;6065;5170;51;74; NA;224953;  X
190; 203.0;14095;114105;27922;95023;3666;11948;6566;5297;38;74; NA;278622;  X
191; 204.1;14821;7082;17970;47150;9716;10629;4866;2898;57;87; NA;115132;  X
192; 205.0;176092;74400;38531;65831;9981;13065;3682;2651;47;87; NA;384233;  X
193; 206.0;66053;7703;9898;2595;6201;2298;2616;1109;53;80; NA;98473;  X
194; 207.0;53617;44996;46772;26410;14967;6965;6802;6682;54;80; NA;207211;  X
195; 207.9;929252;60585;3956;137109;24540;16545;6520;6847;48;77; NA;1185354;  X
196; 209.0;574575;23663;13403;6184;8624;4184;942;1084;53;69; NA;632659;  X
197; 210.0;96739;42253;31180;53218;19838;16585;4987;5591;54;74; NA;270391;  X
198; 210.9;21314;27752;7811;81577;13749;11302;5132;3586;61;77; NA;172223;  X
199; 212.0;154292;23217;26082;8879;1881;2549;957;1250;51;77; NA;219107;  X
200; 213.0;110801;45486;26507;18039;6037;5292;11355;2663;44;80; NA;226180;  X
201; 214.0;134101;26532;17154;70214;7272;11378;11854;2666;41;84; NA;281171;  X
202; 215.0;35729;8125;5369;2753;5447;1498;759;1120;40;74; NA;60800;  X
203; 215.9;148990;67807;62612;27963;10545;7436;5426;3706;43;70; NA;334485;  X
204; 217.0;312198;33666;13515;2698;7375;3563;2626;959;43;66; NA;376600;  X
205; 218.0;117583;66341;64864;42683;8007;12303;11429;7473;40;63; NA;330683;  X
206; 218.9;9232;42207;8763;87179;9085;13683;3643;8230;40;70; NA;182022;  X
207; 220.0;172715;22604;7150;120388;12149;11794;2963;4184;47;81; NA;353947;  X
208; 221.1;151456;24192;11654;41684;21558;6956;4979;2843;50;90; NA;265322;  X
209; 222.0;9300;10509;13668;112820;15134;9482;3273;2128;48;100; NA;176314;  X
210; 223.0;65979;38107;9197;62019;7373;12552;7278;8108;51;97; NA;210613;  X
211; 224.0;7385;14214;4092;87222;15403;7191;3453;8047;50;97; NA;147007;  X
212; 225.0;20510;24062;8689;94609;6298;20168;2264;3768;56;100; NA;180368;  X
213; 226.0;17622;18487;9799;100598;3570;5915;8419;4421;51;100; NA;168831;  X
214; 227.0;7088;15034;3401;96093;17539;11690;4250;7811;50;100; NA;162906;  X
215; 227.9;14424;14320;15064;90401;10513;14045;3703;7179;56;100; NA;169649;  X
216; 229.0;21402;26229;17444;127579;4213;5178;6769;2684;35;100; NA;211498;  X
217; 230.1;241496;72308;18257;137504;28955;9412;7550;3758;35;100; NA;519240;  X
218; 231.0;138780;65344;25969;108121;33449;15760;3205;5042;30;100; NA;395670;  X
219; 232.0;15828;10306;3481;55553;4645;4617;5102;2270;24;100; NA;101802;  X
220; 233.0;50275;22004;15846;111884;4028;7364;5062;6036;29;100; NA;222499;  X
221; 234.0;26437;10568;10035;92216;13809;16643;5932;3437;48;100; NA;179077;  X
222; 235.0;22901;73578;30432;59243;18459;8861;2917;4023;43;100; NA;220414;  X
223; 236.1;58257;20906;11842;13027;8836;2238;970;765;38;87; NA;116841;  X
224; 237.0;63860;11892;13700;12468;2393;4234;1039;1435;51;77; NA;111021;  X
225; 238.0;19093;25094;26135;71261;5367;5496;3590;7022;34;78; NA;163058;  X
226; 239.0;28233;12315;7980;88258;3537;11874;6838;3631;41;93; NA;162666;  X
227; 239.9;8130;12371;38406;50325;9012;17420;6696;6758;60;100; NA;149118;  X
228; 241.0;40096;68154;11513;68981;11787;9381;3570;2890;51;100; NA;216372;  X
229; 242.1;9925;13154;25371;129250;9142;8126;5775;2899;51;100; NA;203642;  X
230; 243.0;68015;15029;18701;69197;10843;6814;3994;1651;47;100; NA;194244;  X
231; 244.0;36899;7839;13480;75077;7550;16058;5843;3681;47;100; NA;166427;  X
232; 245.0;201666;39892;21860;60764;11586;20379;7317;4120;60;100; NA;367584;  X
233; 245.9;40156;1637;20181;57898;23621;21382;7328;3555;84;96; NA;175758;  X
234; 247.0;30996;23270;56179;19225;13926;4841;10089;3353;80;91; NA;161879;  X
235; 248.1;38461;66980;6201;53713;18253;15169;3703;3726;74;77; NA;206206;  X
236; 249.0;65832;17732;23918;17052;5518;2612;1742;1485;54;80; NA;135891;  X
237; 250.1;26269;13856;3934;50026;17931;18027;4552;3440;53;77; NA;138035;  X
238; 250.9;50092;10160;5820;75081;7941;13240;3889;2925;67;78; NA;169148;  X
239; 252.0;82208;59256;19611;46069;3753;5482;3381;2345;53;83; NA;222105;  X
240; 253.1;536969;125442;8658;48508;9768;7659;4499;2243;51;69; NA;743746;  X
241; 254.0;319513;417992;25526;72857;32939;21504;5557;4567;26;53; NA;900455;  X
242; 255.1;111938;8268;1885;1496;566;1101;216;200;21;35; NA;125670;  X
243; 256.0;23779;8547;3905;3568;1744;884;391;292;24;30; NA;43110;  X
244; 258.1;843293;252354;14735;73126;20833;37814;14318;11127;40;27; NA;1267600;  X
245; 259.0;48060;22365;34780;59963;13074;5545;2586;6576;37;57; NA;192949;  X
246; 260.0;25191;25069;12241;62051;15852;21255;16999;13315;56;63; NA;191973;  X
247; 261.0;21136;23075;767;68379;6321;8896;8422;7769;53;81; NA;144765;  X
248; 262.0;28175;16526;984;33013;5853;7148;6153;6117;63;87; NA;103969;  X
249; 263.0;17191;32323;7430;60089;9562;13072;15836;7937;78;81; NA;163440;  X
250; 264.1;23371;10868;9923;110506;27652;11526;8079;10294;64;88; NA;212219;  X
251; 265.0;32068;15380;10041;80791;12870;9985;9042;5660;64;90; NA;175837;  X
252; 266.0;7631;16031;10575;60739;9673;7896;5565;16964;60;94; NA;135074;  X
253; 267.0;109561;10306;8784;23285;1374;9891;1421;2708;67;96; NA;167330;  X
254; 267.9;37895;15721;17324;129781;8806;7037;12503;16821;60;100; NA;245888;  X
255; 269.0;12389;20694;12830;82762;16756;10007;14303;5254;56;100; NA;174995;  X
256; 270.0;17732;13256;988;80317;21465;12813;14331;6288;61;100; NA;167190;  X
257; 271.0;55074;9114;13357;117541;5796;13383;3815;5596;50;100; NA;223676;  X
258; 272.0;14784;21858;17402;63517;13057;12192;11171;8341;63;100; NA;162322;  X
259; 273.0;23651;24340;2370;119258;9610;6815;11027;4486;54;100; NA;201557;  X
260; 274.0;16842;13217;9682;129321;6174;16765;5496;5862;53;100; NA;203359;  X
261; 275.0;21319;12031;9163;111613;8664;11475;10546;6146;51;100; NA;190957;  X
262; 276.0;23937;12930;2298;63002;5559;4665;8202;7786;43;100; NA;128379;  X
263; 277.0;13577;7942;14953;119704;16459;10177;5444;5791;48;100; NA;194047;  X
264; 278.0;22039;2943;16536;36587;13781;10766;6502;4843;54;100; NA;113997;  X
265; 279.1;27064;23605;14133;89298;11192;8629;6349;2748;53;100; NA;183018;  X
266; 280.9;25136;9370;9937;57284;10523;17737;12471;3654;70;100; NA;146112;  X
267; 282.0;15304;14953;17769;80780;7804;8867;5019;3720;48;100; NA;154216;  X
268; 282.9;43642;13372;27896;85257;7970;16624;6421;4747;56;100; NA;205929;  X
269; 283.9;87913;80259;36651;22343;44103;16524;15419;8127;48;93; NA;311339;  X
270; 285.0;795784;94527;31074;20106;17050;9477;11458;4131;60;74; NA;983607;  X
271; 286.0;44622;25834;6333;12018;4252;3391;1165;1140;60;56; NA;98755;  X
272; 286.9;60172;44674;42623;30529;14957;10623;3359;2384;53;47; NA;209321;  X
273; 287.9;276967;195116;44738;12991;52013;17509;7275;5057;44;40; NA;611666;  X
274; 288.9;112572;55667;91516;20247;15638;5499;3250;9976;34;51; NA;314365;  X
275; 289.9;205602;24963;13335;4151;5271;5060;2134;2028;38;51; NA;262544;  X
276; 291.0;146705;15933;47048;16286;22201;11143;5615;3579;44;53; NA;268510;  X
277; 291.9;278402;58523;91229;45426;8445;2840;1949;3943;26;75; NA;490757;  X
278; 293.0;176270;139910;33384;19073;14084;16443;7708;6183;43;60; NA;413055;  X
279; 293.9;761623;99746;4673;24955;14945;23757;6368;3153;50;51; NA;939220;  X
280; 295.0;63754;20834;5321;7248;2219;2820;829;661;43;43; NA;103686;  X
281; 295.9;67765;7917;7749;5880;3761;1475;826;968;63;37; NA;96341;  X
282; 297.0;89108;51042;8592;1033;5246;612;989;1804;40;30; NA;158426;  X
283; 298.0;104239;25141;51031;50765;10337;9518;6018;1311;29;54; NA;258360;  X
284; 299.0;42665;16578;5628;3437;8981;1636;3569;1678;27;51; NA;84172;  X
285; 299.9;268868;40615;4940;4973;4610;1179;967;379;17;35; NA;326531;  X
286; 301.0;185687;81691;197751;22122;8633;9183;3231;2837;29;60; NA;511135;  X
287; 301.9;69005;8013;14561;18310;3801;1808;2201;647;24;60; NA;118346;  X
288; 302.9;119200;85101;27918;14541;6008;5252;898;1422;20;63; NA;260340;  X
289; 303.9;82650;26379;1757;1409;3260;3096;1390;956;38;56; NA;120897;  X
290; 304.9;809157;132518;31643;37131;26855;10236;8551;6000;43;40; NA;1062091;  X
291; 305.9;592307;158137;112019;31641;8331;17095;9343;10244;44;27; NA;939117;  X
292; 306.9;1275914;218361;49859;6033;32903;7281;6360;4431;40;21; NA;1601142;  X
293; 308.0;283447;15499;12273;3133;2644;2703;2686;963;38;41; NA;323348;  X
294; 309.0;13605;16040;15181;33054;12606;8955;7087;2909;50;51; NA;109437;  X
295; 310.0;34946;10721;16361;19834;4668;10582;5312;3499;64;56; NA;105923;  X
296; 311.1;29075;12569;10317;48526;12270;14304;12281;11172;88;77; NA;150514;  X
297; 312.0;136554;48407;20180;12516;41378;4873;11372;9756;84;67; NA;285036;  X
298; 313.0;131549;54674;12880;81247;24405;10226;5664;12406;77;67; NA;333051;  X
299; 313.9;312895;20332;5429;10314;3118;689;1090;268;48;61; NA;354135;  X
300; 314.9;943778;347974;9172;46822;23618;26184;11189;3135;35;38; NA;1411872;  X
301; 315.9;25691;8679;13434;13862;11726;16878;2012;2001;56;44; NA;94283;  X
302; 317.0;119209;7964;7730;2693;1807;1400;1164;815;56;43; NA;142782;  X
303; 317.9;39011;19939;2574;53408;4312;8087;4398;8141;75;51; NA;139870;  X
304; 319.0;90107;29945;10889;9109;1171;1872;1305;485;67;64; NA;144883;  X
305; 319.9;65647;51523;20192;17424;18737;9164;4923;5319;53;61; NA;192929;  X
306; 321.0;30518;27164;22739;3159;29540;7588;3563;2052;60;53; NA;126323;  X
307; 322.0;15748;21762;7364;53385;2820;6669;3014;2823;56;53; NA;113585;  X
308; 322.9;16447;16996;4962;35274;10662;5365;3183;4091;67;60; NA;96980;  X
309; 323.9;43025;47921;2615;68520;7341;4070;2698;7606;54;67; NA;183796;  X
310; 324.9;57268;13390;16149;9150;3552;1126;871;1292;37;81; NA;102798;  X
311; 325.9;17692;26464;66197;3512;26715;13024;3311;6272;43;75; NA;163187;  X
