obs; time; Delta; Theta; Alpha1; Alpha2; Beta1; Beta2; Gamma1; Gamma2; Attention; Meditation; Derived; totPwr; class 
47; 52.9;147264;18142;12384;3220;13790;9353;5016;2379;43;30; NA;211548;  X*
48; 54.0;1299674;233660;62902;34993;10295;7116;8857;8933;30;30; NA;1666430;  X*
49; 55.2;1437271;83413;18276;25373;9578;15913;4573;11012;27;37; NA;1605409;  X*
50; 56.0;1795670;555650;102309;20174;46517;35665;12292;9432;20;35; NA;2577709;  X*
51; 56.9;172473;16291;18054;12617;2974;6652;4205;6626;13;48; NA;239892;  X*
52; 57.9;287556;35873;32015;6088;16710;14502;5996;3935;37;53; NA;402675;  X*
53; 58.9;179106;148430;37175;12895;30642;22146;7833;11005;35;48; NA;449232;  X*
54; 59.9;297030;93725;1994;7281;1487;3997;2684;1517;34;40; NA;409715;  X*
55; 61.0;200201;105897;12228;13323;20173;19358;7243;5320;34;14; NA;383743;  X*
56; 61.9;785434;398731;24422;11492;15822;9879;9432;10735;10;1; NA;1265947;  X*
57; 63.0;48133;25248;6471;1140;1418;3642;1107;1022;10;1; NA;88181;  X*
58; 63.9;488533;34240;38158;7170;9816;11379;5003;5641;24;20; NA;599940;  X*
59; 65.0;516992;373032;15667;25445;16995;15218;8182;4914;11;13; NA;976445;  X*
60; 65.9;84858;22281;1813;3531;5057;11533;5844;4864;41;17; NA;139781;  X*
61; 67.0;51181;14639;2885;5971;2611;10029;5327;6324;56;21; NA;98967;  X*
62; 67.9;10521;8952;16105;4341;4240;11500;5911;3992;66;21; NA;65562;  X*
63; 68.9;24596;7866;9035;17153;4153;3433;2789;2329;77;54; NA;71354;  X*
64; 69.9;13450;8409;5827;6867;9246;9740;23174;12334;77;69; NA;89047;  X*
65; 70.9;51970;33402;7563;8980;16519;7476;7910;5347;66;69; NA;139167;  X*
66; 71.9;37705;22708;8510;14505;5000;6079;9998;6344;54;66; NA;110849;  X*
67; 73.0;360007;280850;40787;30367;15524;10007;6975;9323;41;43; NA;753840;  X*
68; 73.9;92281;13947;2543;12098;2583;13155;7519;2987;41;44; NA;147113;  X*
69; 74.9;18610;8215;3540;17122;8475;9707;13089;9849;50;57; NA;88607;  X*
70; 75.9;23218;15657;3183;4849;5618;13763;4534;11109;64;44; NA;81931;  X*
71; 76.9;10274;24400;12734;2488;3886;9128;8501;2630;87;51; NA;74041;  X*
72; 78.0;43212;25150;896;5594;5363;17000;9631;6903;88;35; NA;113749;  X*
73; 78.9;54259;5941;7340;13325;3557;15713;7369;4369;96;35; NA;111873;  X*
74; 80.0;60590;15117;26191;7958;10657;11419;9856;5284;87;51; NA;147072;  X*
75; 80.9;19767;29260;5274;11809;8439;10041;6873;12208;84;51; NA;103671;  X*
76; 81.9;36515;13005;1598;6376;3641;4885;5080;4216;77;64; NA;75316;  X*
77; 83.0;30278;2575;26162;28548;5289;6813;3118;4290;57;77; NA;107073;  X*
78; 84.0;23179;16692;2662;9804;3553;9882;7645;3990;63;64; NA;77407;  X*
79; 84.9;14609;32940;8663;8460;14664;12661;6154;12635;64;60; NA;110786;  X*
80; 86.0;22899;13114;1435;7953;3057;4376;9219;15088;63;57; NA;77141;  X*
81; 86.9;91960;15609;6109;1955;3061;3111;1782;1438;64;34; NA;125025;  X*
82; 87.9;9877;7734;12125;7117;6433;10866;8028;3536;66;40; NA;65716;  X*
83; 88.9;49567;19396;21304;13515;8128;17920;10006;9233;67;50; NA;149069;  X*
84; 90.0;440269;51203;20234;7916;5957;12924;5639;5910;66;48; NA;550052;  X*
85; 90.9;45648;21012;16233;16830;8481;15576;11522;4029;75;56; NA;139331;  X*
86; 92.3;72184;10948;9104;6780;14333;9890;7726;2338;74;50; NA;133303;  X*
87; 93.0;26161;10364;16461;4088;7959;7969;8922;4082;70;51; NA;86006;  X*
88; 93.9;20560;25263;8116;7062;5675;6554;7838;4029;70;51; NA;85097;  X*
89; 95.0;20053;25555;14752;3251;2826;12346;5335;3909;70;44; NA;88027;  X*
90; 95.9;55614;42312;18863;7466;12087;7013;8760;6352;57;44; NA;158467;  X*
91; 97.1;259617;68357;26151;10830;9533;20210;5235;5178;54;37; NA;405111;  X*
92; 97.9;92112;16196;6363;9680;5736;8201;8471;10269;60;41; NA;157028;  X*
93; 99.0;56820;55133;8911;15113;16169;15515;6794;8800;56;35; NA;183255;  X*
94; 99.9;803701;85035;36295;15729;13014;12663;5278;9388;54;37; NA;981103;  X*
95; 100.9;146745;56912;7910;12910;11253;13662;13447;15891;54;30; NA;278730;  X*
96; 101.9;113717;28052;11113;14788;3534;7195;3680;9608;47;34; NA;191687;  X*
97; 102.9;404210;132058;11826;55177;10237;6045;3803;3796;26;38; NA;627152;  X*
98; 103.9;1849044;74022;7152;20496;3110;2906;1593;1699;14;37; NA;1960022;  X*
99; 104.9;1667573;184819;45983;20982;31688;18113;7181;5186;4;37; NA;1981525;  X*
100; 106.0;161567;31585;1781;1400;2460;2584;2366;1792;1;14; NA;205535;  X*
101; 106.9;1501744;120598;5920;27084;42640;39608;11563;7778;21;4; NA;1756935;  X*
102; 108.0;35425;64889;10338;1345;13062;11105;5119;3423;38;1; NA;144706;  X*
103; 108.9;19248;12344;9080;17051;3048;5029;4989;6628;43;10; NA;77417;  X*
104; 110.0;21405;26571;7820;7764;8997;5188;6664;7307;50;27; NA;91716;  X*
105; 111.0;73125;49055;8125;14378;5732;5015;10574;4591;35;35; NA;170595;  X*
106; 111.9;149807;24689;18366;11449;14003;6265;7694;7155;34;53; NA;239428;  X*
107; 112.9;990819;53297;13486;32579;17357;10207;5590;5103;30;44; NA;1128438;  X*
108; 113.9;336088;13251;4061;8298;1532;3086;2077;2564;30;50; NA;370957;  X*
109; 115.1;371500;143667;37784;16019;17019;25238;13647;4804;38;48; NA;629678;  X*
110; 116.0;1662888;207466;78903;49856;25766;21957;18423;7705;30;44; NA;2072964;  X*
111; 116.9;284711;17581;9334;1245;2008;2173;2960;1064;29;43; NA;321076;  X*
112; 118.0;1105646;196757;59517;28465;26915;17217;17271;7604;21;35; NA;1459392;  X*
113; 118.9;9116;29932;6781;9006;7045;10418;6608;4261;27;37; NA;83167;  X*
114; 120.0;135277;55980;17065;6959;3482;7528;7253;3978;34;30; NA;237522;  X*
115; 121.1;105867;68592;42014;9295;21798;15584;7062;3506;38;30; NA;273718;  X*
116; 121.9;286058;284489;90146;63623;26046;12537;12073;11202;29;37; NA;786174;  X*
117; 123.0;156259;19103;14476;8011;22644;10341;7845;6700;30;38; NA;245379;  X*
118; 123.9;59857;23761;45739;7615;6654;13806;5509;12478;38;53; NA;175419;  X*
119; 125.0;14244;10835;12435;1400;2940;6227;2772;3039;44;56; NA;53892;  X*
120; 125.9;439224;37714;33376;12234;13210;10454;5804;2509;60;61; NA;554525;  X*
121; 126.9;76824;35408;8307;4574;3125;8714;6862;4659;56;56; NA;148473;  X*
122; 127.9;179993;32935;33314;10825;7569;3345;2345;2043;41;53; NA;272369;  X*
123; 128.9;216216;12359;2147;4343;2529;553;221;231;20;47; NA;238599;  X*
124; 129.9;56339;11652;3997;1794;3140;1178;228;276;13;38; NA;78604;  X*
125; 131.0;152062;19876;4594;2187;3180;889;191;192;1;40; NA;183171;  X*
126; 131.9;1689906;789087;221500;52357;56364;50728;18450;9870;1;27; NA;2888262;  X*
127; 132.9;686245;25373;7632;50447;23804;10062;5757;4189;8;38; NA;813509;  X*
128; 134.0;1019406;234451;33821;51071;53761;26437;44684;4996;10;35; NA;1468627;  X*
129; 134.9;857581;68097;21632;15131;11197;5679;4574;1641;16;38; NA;985532;  X*
130; 136.0;262845;43190;9111;22457;4850;7936;7922;2832;26;44; NA;361143;  X*
131; 136.9;151146;88204;9341;3447;23955;5134;1415;1440;17;21; NA;284082;  X*
132; 138.0;456077;59733;39277;22200;12426;11971;4572;8618;20;34; NA;614874;  X*
133; 138.9;186118;57942;1078;32246;3827;3329;3634;1189;14;35; NA;289363;  X*
134; 139.9;1070007;26722;14206;31204;2679;7679;9717;5428;14;43; NA;1167642;  X*
135; 140.9;315700;52595;33912;32499;12071;4305;8554;10987;11;67; NA;470623;  X*
136; 141.9;843072;225674;4364;16166;25100;13157;2474;4686;4;43; NA;1134693;  X*
137; 142.9;68291;30328;4764;2181;2457;1425;537;510;4;34; NA;110493;  X*
138; 143.9;1200507;148408;51195;91518;43214;60285;7201;5936;11;24; NA;1608264;  X*
139; 144.9;979295;40632;22500;8980;11612;8735;2873;2635;23;20; NA;1077262;  X*
140; 145.9;85743;80109;7244;10200;4031;12114;4107;2297;34;29; NA;205845;  X*
141; 147.0;55802;53419;73077;22552;32988;15913;4613;1152;44;47; NA;259516;  X*
142; 147.9;1303000;249004;1771;40571;27673;11372;8486;4152;27;34; NA;1646029;  X*
143; 149.0;65886;50369;34924;7289;7441;7472;6720;2971;23;35; NA;183072;  X*
144; 149.9;124245;172454;3995;3016;4783;7981;1608;2589;13;23; NA;320671;  X*
145; 151.0;161855;82084;11535;19624;7054;15166;6007;5858;14;16; NA;309183;  X*
146; 151.9;419099;94611;23226;17658;10193;6821;7434;4478;16;29; NA;583520;  X*
147; 152.9;46366;7996;18426;18116;8564;6713;3538;2924;24;41; NA;112643;  X*
148; 154.0;535912;158061;16237;59505;26011;22023;5876;2934;30;61; NA;826559;  X*
149; 154.9;751936;26792;23066;21090;13637;6381;4840;3692;26;70; NA;851434;  X*
150; 155.9;115301;51215;20105;27592;14449;7704;6299;3542;30;77; NA;246207;  X*
151; 156.9;704528;156229;20776;76261;44344;17473;7281;5175;23;64; NA;1032067;  X*
152; 157.9;55012;32255;23954;10225;4077;3262;1052;1339;14;74; NA;131176;  X*
153; 158.9;313743;21425;20006;6034;6338;2319;1427;1049;10;74; NA;372341;  X*
154; 159.9;161705;29371;12272;5280;6434;2898;2435;2370;8;69; NA;222765;  X*
155; 160.9;174501;48543;6479;2347;8170;1493;2791;3109;1;60; NA;247433;  X*
156; 161.9;275449;30765;12955;10722;14809;9199;10243;5884;10;51; NA;370026;  X*
157; 163.0;1344261;201510;50601;12421;54380;19137;9088;5479;13;40; NA;1696877;  X*
158; 164.0;870277;45547;8894;14407;12260;32699;6046;9476;35;35; NA;999606;  X*
159; 164.9;132245;195164;30628;48655;40797;23688;20064;13437;47;41; NA;504678;  X*
160; 166.0;235532;19257;6852;1674;2290;4161;400;497;47;40; NA;270663;  X*
161; 166.9;639751;58135;67636;2711;12122;30823;4455;1562;60;50; NA;817195;  X*
162; 168.0;850159;23433;16352;22224;10041;14253;3642;7331;51;61; NA;947435;  X*
163; 168.9;70629;23455;13271;6938;13995;10174;4373;5746;63;64; NA;148581;  X*
164; 170.0;843836;121856;33015;12870;12627;17010;16633;10326;57;63; NA;1068173;  X*
165; 170.9;78233;31727;8616;5939;12887;28867;13696;7452;67;51; NA;187417;  X*
166; 171.9;86921;16672;24388;4614;7942;4506;1802;1984;60;53; NA;148829;  X*
167; 172.9;534360;149183;33648;13021;39118;16518;4518;2347;51;48; NA;792713;  X*
168; 173.9;1654344;81138;10896;40192;23060;12741;14098;2147;50;51; NA;1838616;  X*
169; 174.9;613361;99575;8404;33909;51732;34674;5758;2097;40;51; NA;849510;  X*
170; 175.9;754591;221988;40924;98894;57693;18121;4523;6569;30;44; NA;1203303;  X*
171; 177.0;1080970;86093;2463;20597;9192;7579;4909;2224;27;44; NA;1214027;  X*
172; 177.9;242603;55372;4302;11825;9671;10968;6874;10518;35;38; NA;352133;  X*
173; 179.0;93958;70385;6996;12150;2375;5105;1214;2422;17;38; NA;194605;  X*
174; 179.9;656898;144173;32533;21118;11185;25377;11942;9239;27;35; NA;912465;  X*
175; 180.9;73899;5533;2590;1477;1826;832;837;979;30;41; NA;87973;  X
176; 181.9;348143;49430;1683;4013;5402;4905;2442;1673;24;35; NA;417691;  X
177; 183.0;82233;24106;6242;12002;17626;11601;8655;6401;41;38; NA;168866;  X
178; 183.9;220745;49117;9692;7456;6937;12063;4155;4875;44;37; NA;315040;  X
179; 185.0;61032;44945;3584;3365;5447;5954;5047;4322;48;23; NA;133696;  X
180; 186.0;59888;79302;19058;8279;13221;15214;7947;9662;51;30; NA;212571;  X
181; 186.9;248679;43291;6021;3595;2135;2753;1627;1927;35;27; NA;310028;  X
182; 187.9;1309390;1058625;111280;324678;192733;345083;51581;34817;38;27; NA;3428187;  X
183; 188.9;858395;49567;3056;42058;19587;27821;12578;6653;48;41; NA;1019715;  X
184; 189.9;123477;30596;1899;1065;3798;1769;3116;913;37;30; NA;166633;  X
185; 190.9;555342;66807;46196;28616;33074;14906;11289;6237;44;41; NA;762467;  X
186; 191.9;1590146;47003;17295;21449;5490;8064;4601;4470;37;50; NA;1698518;  X
187; 192.9;1448609;191517;153725;27925;13692;17483;12283;10307;16;54; NA;1875541;  X
188; 193.9;38533;25820;7694;3618;3669;3736;2635;2488;24;66; NA;88193;  X
189; 195.0;372697;70616;40058;50667;7663;22905;13128;9388;27;69; NA;587122;  X
190; 196.0;497359;34715;66675;4461;11798;16141;22539;5081;34;75; NA;658769;  X
191; 196.9;91047;69465;22563;6475;3097;14784;9900;6139;44;67; NA;223470;  X
192; 197.9;79209;3543;7047;9688;856;21913;15686;3639;70;75; NA;141581;  X
193; 198.9;56647;23123;32197;12329;5882;13890;10342;6899;74;75; NA;161309;  X
194; 199.9;9397;10978;5993;6617;8069;6254;10285;6997;78;67; NA;64590;  X
195; 200.9;190409;26559;2457;1944;5118;3764;1594;1436;77;57; NA;233281;  X
196; 201.9;32712;5463;6487;3497;4111;7676;3161;1295;66;54; NA;64402;  X
197; 202.9;52099;27646;7918;3820;3950;12566;7315;9635;70;43; NA;124949;  X
198; 203.9;49672;37042;42146;12765;5616;6464;12588;16371;57;51; NA;182664;  X
199; 204.9;40196;25998;5476;9940;9845;6480;8133;4282;60;61; NA;110350;  X
200; 205.9;48821;14967;12725;8719;13293;18865;11122;18692;61;60; NA;147204;  X
201; 206.9;347155;64692;32172;20446;18024;14682;5110;4825;51;66; NA;507106;  X
202; 207.9;91743;41526;2745;19669;11555;17190;12688;6784;66;53; NA;203900;  X
203; 208.9;224302;14943;2630;2955;4753;2655;1928;2486;64;50; NA;256652;  X
204; 209.9;134720;34777;21725;22376;35009;14437;11442;4561;53;51; NA;279047;  X
205; 211.0;165795;13910;7073;16201;3063;6323;5706;7747;56;56; NA;225818;  X
206; 211.9;63865;11801;3531;11327;10315;8695;9276;7391;57;60; NA;126201;  X
207; 212.9;235678;16642;12269;7224;5240;2349;2576;2119;51;70; NA;284097;  X
208; 213.9;15700;19375;12387;4845;3591;13524;16474;11522;60;70; NA;97418;  X
209; 214.9;90066;29171;14691;15906;10492;4055;5317;5215;50;67; NA;174913;  X
210; 216.0;26789;24844;20314;15220;2435;12994;14317;4307;44;75; NA;121220;  X
211; 216.9;25309;15319;793;614;3391;14951;7322;2958;70;47; NA;70657;  X
212; 217.9;54368;10247;7961;17324;5009;8479;8234;5805;67;53; NA;117427;  X
213; 218.9;285541;41617;24460;32566;11350;14444;9527;7973;77;54; NA;427478;  X
214; 219.9;88076;81987;3183;4863;10244;9378;11788;11409;69;30; NA;220928;  X
215; 220.9;120087;66609;10188;8975;3579;10456;4823;4267;50;50; NA;228984;  X
216; 221.9;437300;29203;14349;10467;8267;6670;9767;5752;41;43; NA;521775;  X
217; 222.9;22367;43388;1963;4780;2502;10776;9243;13464;44;26; NA;108483;  X
218; 224.0;30554;9308;7750;4072;11130;14310;6847;9691;63;40; NA;93662;  X
219; 224.9;335033;22814;7649;13973;7733;12055;7733;5123;70;47; NA;412113;  X
220; 225.9;16863;22181;9684;6054;11353;14674;8270;6900;83;41; NA;95979;  X
221; 227.0;63293;21113;15405;20880;9719;12921;15767;6864;83;60; NA;165962;  X
222; 228.1;35713;38811;1390;5140;12182;16616;8269;6701;78;47; NA;124822;  X
223; 230.9;60058;9894;1695;7125;5062;17157;7547;2198;90;41; NA;110736;  X
224; 237.0;829701;135116;73047;33598;32480;18415;8016;1826;74;47; NA;1132199;  X
225; 237.9;1979016;834706;199238;118475;157821;39052;59731;18159;54;37; NA;3406198;  X
226; 238.9;996669;21128;15372;18083;18239;17105;9090;6866;53;54; NA;1102552;  X
227; 239.9;269162;82232;21184;12714;7606;5809;6769;3606;21;57; NA;409082;  X
228; 241.0;1030778;51640;36468;28757;10246;21826;12592;3974;30;60; NA;1196281;  X
229; 241.9;219391;79084;61460;43367;43559;21098;22950;6380;43;67; NA;497289;  X
230; 243.0;957443;65504;15429;39736;3579;12347;22693;6261;30;69; NA;1122992;  X
231; 243.9;2176304;60051;25329;43762;8910;15050;8498;6614;41;77; NA;2344518;  X
232; 244.9;40012;100683;54590;3548;7406;11733;3671;3332;30;74; NA;224975;  X
233; 245.9;113865;121112;8179;8312;10538;24147;7198;8032;37;56; NA;301383;  X
234; 246.9;1489795;39414;5113;3105;14355;14737;18910;7713;48;40; NA;1593142;  X
235; 247.9;798874;95458;12190;60800;9551;13437;13767;7677;43;37; NA;1011754;  X
236; 248.9;606205;224705;13522;8661;16412;30047;22573;9896;48;17; NA;932021;  X
237; 249.9;35803;33888;39357;11580;7384;28046;8170;6050;54;35; NA;170278;  X
238; 250.9;83920;12450;25857;19238;24302;13757;8401;7624;51;54; NA;195549;  X
239; 252.0;34866;22406;10261;29622;4090;12931;5481;11343;61;60; NA;131000;  X
240; 252.9;117950;76085;3819;6223;2562;5300;5832;2672;54;63; NA;220443;  X
241; 254.0;77193;18197;16501;13923;19303;12782;11873;9637;53;61; NA;179409;  X
242; 262.9;3788971;326981;100822;52754;100504;27345;10015;10270;38;53; NA;4417662;  X
243; 264.9;418193;28180;10670;15747;10538;7552;2356;2530;35;47; NA;495766;  X
244; 271.9;1962981;516783;99070;79403;59901;21890;12263;11778;27;54; NA;2764069;  X
245; 273.9;300531;176848;22371;2923;3721;3891;2750;2446;1;41; NA;515481;  X
246; 275.0;819282;8962;4878;4913;1630;1450;1106;437;3;50; NA;842658;  X
247; 275.9;626699;78851;27223;66629;9015;16417;10573;7100;1;54; NA;842507;  X
248; 277.0;128569;17904;11038;2846;5752;10562;4931;6716;24;56; NA;188318;  X
249; 278.0;41683;22755;7860;7607;2695;8906;5809;7442;50;67; NA;104757;  X
250; 278.9;554124;413748;127082;24902;34322;15875;13678;6395;40;60; NA;1190126;  X
251; 279.9;1497928;20526;13141;15753;2072;7272;16132;4359;43;60; NA;1577183;  X
252; 280.9;46727;33046;31426;7497;12318;9656;4407;3075;35;66; NA;148152;  X
253; 281.9;94023;11917;194;7094;1761;9384;6242;5357;43;63; NA;135972;  X
254; 282.9;83891;6517;8543;7330;4807;7595;8396;6240;69;70; NA;133319;  X
255; 283.9;26435;5870;10237;4919;14719;9214;5668;3329;80;64; NA;80391;  X
256; 284.9;234586;32165;7746;2668;2463;5896;6202;3107;80;56; NA;294833;  X
257; 285.9;41737;20248;15694;5748;4327;18703;5007;10183;80;60; NA;121647;  X
258; 286.9;79250;37677;10316;16909;14266;15860;4728;11315;77;53; NA;190321;  X
259; 287.9;214577;41253;6316;11704;5711;8730;4351;2734;64;50; NA;295376;  X
260; 288.9;257344;239918;7671;16759;30506;12243;12340;10854;53;38; NA;587635;  X
261; 289.9;132815;83388;15641;13110;6660;5864;9472;6814;29;35; NA;273764;  X
262; 290.9;23032;7579;1975;9900;10549;8486;5235;7277;37;37; NA;74033;  X
263; 291.9;20804;6832;12516;2333;2852;4435;6935;3742;40;47; NA;60449;  X
264; 292.9;20319;22529;6667;3697;10517;9986;5449;6105;60;57; NA;85269;  X
265; 293.9;13645;33686;3685;8478;6337;9149;7788;2939;74;54; NA;85707;  X
266; 294.9;16075;13363;3524;2302;2971;6565;3811;2854;69;48; NA;51465;  X
267; 295.9;28524;26644;19897;6307;10873;16392;7271;4037;75;40; NA;119945;  X
268; 296.9;70888;19311;7336;10304;7635;25490;6739;5661;83;43; NA;153364;  X
269; 297.9;207812;209516;7483;22726;20161;6070;8423;3621;61;38; NA;485812;  X
270; 298.9;27603;20240;11709;5745;2476;7004;6127;6533;54;47; NA;87437;  X
271; 299.9;40585;28975;2090;5942;8520;9649;10140;4573;51;37; NA;110474;  X
272; 300.9;9178;10058;442;1297;7825;10393;4906;7499;56;21; NA;51598;  X
273; 301.9;8419;58374;6514;7863;8685;6992;4766;10639;69;24; NA;112252;  X
274; 302.9;58824;22925;161;2786;10833;21618;7743;4600;87;3; NA;129490;  X
275; 303.9;326220;26154;12803;3036;4014;2090;1182;1643;69;11; NA;377142;  X
276; 304.9;30747;14968;1498;4166;3350;6066;3053;1931;57;24; NA;65779;  X
277; 305.9;7072;4631;1260;4303;4039;3782;4409;4351;70;30; NA;33847;  X
278; 307.0;12531;7231;2256;4362;5618;7400;8523;3509;66;50; NA;51430;  X
279; 307.9;5029;19347;8020;2442;3161;5665;7912;4916;81;47; NA;56492;  X
280; 308.9;5066;10172;15060;3126;4344;6622;4510;3704;78;57; NA;52604;  X
281; 310.0;736791;207671;146066;15002;9037;27070;3862;7933;61;61; NA;1153432;  X
282; 310.9;9625;8788;5725;3346;6245;6948;4306;3550;57;64; NA;48533;  X
283; 311.9;6693;7651;5413;5617;5751;6232;7233;5707;63;67; NA;50297;  X
284; 312.9;165586;7316;19762;4827;14550;14762;6094;7998;70;66; NA;240895;  X
285; 313.9;5528;3459;13433;7882;10702;5790;3227;4098;83;70; NA;54119;  X
286; 314.9;8555;7274;10932;2401;4878;13604;8330;1941;88;74; NA;57915;  X
287; 315.9;9054;10566;4690;2670;3921;3284;4172;5583;81;70; NA;43940;  X
288; 316.9;46852;11544;6515;9334;13962;7901;10440;8274;77;66; NA;114822;  X
289; 317.9;69564;21596;31265;5706;6088;21178;5604;3104;81;64; NA;164105;  X
290; 318.9;129760;29620;16759;5997;6176;1399;4339;2002;48;64; NA;196052;  X
291; 319.9;214282;24557;30570;8523;7243;11004;6018;2429;48;74; NA;304626;  X
292; 321.0;6814;8807;13912;1864;4135;7909;11982;3764;48;78; NA;59187;  X
293; 321.9;12573;4592;5152;1431;5051;7723;11481;6545;56;69; NA;54548;  X
294; 323.0;588720;249440;147203;38082;27658;13264;10596;12701;57;69; NA;1087664;  X
295; 323.9;16457;16251;2429;4486;4440;12346;8365;5580;69;56; NA;70354;  X
296; 324.9;13882;17602;1441;3295;6941;9879;6409;5318;74;40; NA;64767;  X
297; 325.9;15530;6016;16245;3847;3170;6315;5732;4881;61;50; NA;61736;  X
298; 326.9;247314;41594;7874;4236;2773;4013;3660;2536;70;41; NA;314000;  X
299; 327.9;41596;111928;31824;24624;4770;14185;13012;13109;51;48; NA;255048;  X
300; 328.9;25036;7867;5622;16457;3840;17085;5532;13167;54;64; NA;94606;  X
301; 329.9;59293;10201;3101;707;2071;3283;1327;635;53;50; NA;80618;  X
302; 330.9;984035;81739;41551;27027;39502;9250;2407;7024;51;56; NA;1192535;  X
303; 332.0;176933;82635;25334;17395;26010;22977;7820;8532;60;53; NA;367636;  X
304; 332.9;476721;137931;66326;16522;36496;10379;15280;5037;34;50; NA;764692;  X
305; 333.9;1616562;128015;47010;18526;21478;19459;12334;16454;26;54; NA;1879838;  X
306; 334.9;1035030;115355;35666;7043;12433;14115;15903;19584;29;50; NA;1255129;  X
307; 335.9;85209;11793;3753;4840;3051;4056;3614;1027;30;53; NA;117343;  X
308; 336.9;1135964;283428;74199;29106;22938;42390;11026;12972;40;50; NA;1612023;  X
309; 338.0;137363;18216;2961;6106;26793;13359;13383;8152;56;40; NA;226333;  X
