obs; time; Delta; Theta; Alpha1; Alpha2; Beta1; Beta2; Gamma1; Gamma2; Attention; Meditation; Derived; totPwr; class 
29; 32.9;659771;157004;25088;30553;57857;27857;5129;3813;70;88; NA;967072;  X*
30; 33.9;721084;92591;44770;76896;19387;7909;8245;5217;61;81; NA;976099;  X*
31; 34.9;60489;87310;34202;5212;7192;5514;8449;3397;47;81; NA;211765;  X*
32; 35.9;82953;72164;8392;66757;12297;42395;5236;5254;61;75; NA;295448;  X*
33; 36.9;93703;67882;13833;5678;16416;6163;2921;1011;50;74; NA;207607;  X*
34; 37.9;7846;20082;110149;9308;10186;6059;4406;960;51;80; NA;168996;  X*
35; 38.9;63297;33594;106646;5135;15171;6786;4809;972;53;91; NA;236410;  X*
36; 39.9;121704;50219;15181;9960;3279;10158;1191;516;40;84; NA;212208;  X*
37; 40.9;52832;15748;98108;2552;11163;9512;9742;6111;41;100; NA;205768;  X*
38; 41.9;90584;19410;28361;25953;14447;6574;3339;3034;54;97; NA;191702;  X*
39; 42.9;291620;90223;29657;4590;4199;6108;2867;1548;53;83; NA;430812;  X*
40; 43.9;1476099;143239;56742;15238;9934;6650;3241;2110;29;84; NA;1713253;  X*
41; 44.9;60852;91550;60797;8611;14037;18510;8571;1814;37;69; NA;264742;  X*
42; 45.9;91222;71144;12544;54467;28710;13770;3534;5610;38;63; NA;281001;  X*
43; 46.9;268930;19288;6055;2362;1919;1349;374;158;40;63; NA;300435;  X*
44; 47.9;107673;66510;13256;5473;9230;4458;1176;582;48;57; NA;208358;  X*
45; 48.9;89984;72467;29162;3749;2734;6144;1219;602;38;56; NA;206061;  X*
46; 49.9;274938;56171;5659;5437;1047;3194;459;178;24;44; NA;347083;  X*
47; 50.9;157344;429639;25996;13521;18633;8157;2898;786;11;34; NA;656974;  X*
48; 51.9;1045813;65752;6440;8504;3930;1586;2781;1173;1;30; NA;1135979;  X*
49; 52.9;1486072;542556;89418;69842;75526;47080;36224;17416;1;24; NA;2364134;  X*
50; 54.0;1487889;425839;105968;30821;50621;21973;36410;7054;1;27; NA;2166575;  X*
51; 55.0;831432;173528;67358;110329;27833;23792;4218;5760;21;48; NA;1244250;  X*
52; 55.9;1085298;412570;87818;20662;18901;39159;6031;4928;41;48; NA;1675367;  X*
53; 56.9;96580;3940;1635;1734;2054;998;451;163;51;54; NA;107555;  X*
54; 57.9;145816;17569;5994;2288;3350;4111;1871;1520;75;57; NA;182519;  X*
55; 58.9;67415;95168;53266;7564;14318;22545;3720;3785;87;51; NA;267781;  X*
56; 59.9;112107;2336;1231;3486;1231;1571;608;221;100;64; NA;122791;  X*
57; 60.9;2517062;32485;65706;11754;31161;26199;4520;3665;100;69; NA;2692552;  X*
58; 62.0;43298;13739;3639;3244;1653;1883;397;399;100;70; NA;68252;  X*
59; 62.9;80009;29445;19130;47938;17141;11409;11032;3557;97;80; NA;219661;  X*
60; 65.0;98507;130831;24671;116109;7946;10511;12171;4544;69;80; NA;405290;  X*
61; 65.9;159692;22145;1382;2991;4432;3068;360;294;54;67; NA;194364;  X*
62; 67.9;54915;22547;23469;6510;11818;2858;812;2165;43;64; NA;125094;  X*
63; 68.9;65187;17034;103668;62890;7302;8164;2938;2755;48;70; NA;269938;  X*
64; 69.9;533208;117096;33760;11058;18289;13203;1828;1707;43;77; NA;730149;  X*
65; 70.9;79626;139321;38581;34544;21654;14666;3405;6546;48;67; NA;338343;  X*
66; 71.9;90921;30057;25287;36133;12036;8784;3556;7766;51;77; NA;214540;  X*
67; 72.9;398540;139709;56225;55656;46526;92989;8228;6759;78;56; NA;804632;  X*
68; 73.9;1486677;220576;125946;126761;12503;14955;2773;10298;63;66; NA;2000489;  X*
69; 74.9;178539;47130;17817;6195;8989;13293;1784;855;75;64; NA;274602;  X*
70; 75.9;134686;51439;11897;9198;3683;3871;1246;661;66;54; NA;216681;  X*
71; 76.9;825745;28801;25426;7274;2843;7817;1014;390;51;60; NA;899310;  X*
72; 78.0;125092;29495;25618;10788;3866;5493;2591;636;64;60; NA;203579;  X*
73; 79.0;67972;4656;4852;2871;1341;586;260;290;47;70; NA;82828;  X*
74; 80.0;1374052;762394;95673;137320;97481;24526;31827;21702;34;69; NA;2544975;  X*
75; 80.9;555016;63006;9358;141725;25009;8368;8203;2281;16;75; NA;812966;  X*
76; 81.9;496697;62685;22760;53025;28806;10516;3940;5189;16;74; NA;683618;  X*
77; 82.9;85002;82025;14890;105766;12252;14685;5485;6208;23;70; NA;326313;  X*
78; 83.9;483407;150770;8813;5778;25042;16297;2976;1392;43;61; NA;694475;  X*
79; 84.9;1648335;220968;78507;40585;25590;11851;7289;8330;41;51; NA;2041455;  X*
80; 85.9;50299;21117;8830;6116;8036;2908;1370;970;41;47; NA;99646;  X*
81; 86.9;109242;23584;165685;8744;13466;21971;16604;8359;47;54; NA;367655;  X*
82; 87.9;53746;46431;58247;25037;34555;16364;3809;6365;50;75; NA;244554;  X*
83; 88.9;115716;57218;22786;102029;9462;7659;11841;10665;53;87; NA;337376;  X*
84; 91.0;1454933;373319;165117;53741;76955;26227;7671;12841;43;87; NA;2170804;  X*
85; 91.9;25952;43018;9102;136680;7909;6348;4181;2564;11;81; NA;235754;  X*
86; 92.9;426496;21150;26928;45838;23589;6002;3220;3520;17;80; NA;556743;  X*
87; 94.0;4748;24860;21442;36459;14164;9794;7358;3389;34;88; NA;122214;  X*
88; 94.9;338160;118902;40655;68333;12231;26830;6788;5327;48;90; NA;617226;  X*
89; 95.9;48787;31201;8840;34001;4046;8291;7528;4296;64;81; NA;146990;  X*
90; 96.9;555208;131687;15257;53778;42623;10046;8140;4400;61;70; NA;821139;  X*
91; 97.9;194451;52562;27681;25370;13673;4955;6901;7431;50;66; NA;333024;  X*
92; 98.9;939191;211923;59004;128320;171651;52215;8117;8176;50;61; NA;1578597;  X*
93; 99.9;700063;28189;15653;14536;7730;2385;1224;717;35;60; NA;770497;  X*
94; 100.9;62506;55001;33491;17814;20845;8449;2971;1683;43;63; NA;202760;  X*
95; 101.9;168507;23993;7796;20227;5083;5874;4533;654;54;63; NA;236667;  X*
96; 102.9;113667;59612;14923;68422;5732;10110;2959;3852;47;70; NA;279277;  X*
97; 103.9;175835;127532;27854;42380;13511;4040;6389;7014;37;67; NA;404555;  X*
98; 104.9;875494;183698;177149;102724;29994;15426;5480;4652;23;75; NA;1394617;  X*
99; 105.9;49089;30032;124042;8869;15170;12202;4003;2526;17;84; NA;245933;  X*
100; 106.9;108313;10882;38723;34666;8466;6078;2305;4936;17;93; NA;214369;  X*
101; 107.9;61469;15271;4688;66919;8836;7507;8041;8014;38;100; NA;180745;  X*
102; 108.9;1385051;67657;47571;76276;39618;38401;3853;4500;64;100; NA;1662927;  X*
103; 110.0;107474;47864;67343;25509;14280;18280;2862;4624;70;96; NA;288236;  X*
104; 110.9;483012;165323;3963;57930;32144;25879;1182;2868;78;77; NA;772301;  X*
105; 112.0;396838;34252;2854;11650;2516;4736;2217;1506;81;61; NA;456569;  X*
106; 112.9;90407;15097;5747;72480;3560;4997;1411;2194;61;74; NA;195893;  X*
107; 114.0;25855;35810;10131;85101;19055;4789;2024;2542;44;75; NA;185307;  X*
108; 114.9;57397;13311;7761;10004;5795;2678;996;560;40;83; NA;98502;  X*
109; 115.9;35189;34410;7680;55426;52391;16798;18904;9510;48;88; NA;230308;  X*
110; 116.9;87635;121627;11760;20824;18050;5402;6545;5279;41;66; NA;277122;  X*
111; 117.9;215586;175518;31314;46573;7186;7484;5048;6161;38;54; NA;494870;  X*
112; 118.9;56708;50547;7432;15147;6366;4523;1907;2151;35;50; NA;144781;  X*
113; 119.9;29633;20033;15696;31687;3816;9085;1804;2534;27;54; NA;114288;  X*
114; 120.9;8889;6143;2027;51263;14889;6508;6273;3172;44;74; NA;99164;  X*
115; 121.9;75374;12775;11284;35037;19902;8136;2971;4735;66;81; NA;170214;  X*
116; 122.9;942749;121821;52286;26146;44831;17284;4764;4643;70;81; NA;1214524;  X*
117; 123.9;52125;40280;44650;33107;14002;10445;2943;2548;66;81; NA;200100;  X*
118; 124.9;40924;60608;82016;15518;19738;3927;2445;2768;47;77; NA;227944;  X*
119; 125.9;39586;65782;74939;22736;24574;8127;6207;4477;34;75; NA;246428;  X*
120; 126.9;453431;366848;31715;24512;64042;12170;5145;8456;17;64; NA;966319;  X*
121; 127.9;981016;80407;31214;41778;10269;11406;13820;7191;14;60; NA;1177101;  X*
122; 128.9;2308140;174504;33499;68259;30678;27171;5485;2908;34;51; NA;2650644;  X*
123; 130.0;205920;46363;33217;48950;15274;14381;3326;2159;44;53; NA;369590;  X*
124; 130.9;191697;31605;31835;27513;9597;21965;9506;2619;75;69; NA;326337;  X*
125; 131.9;51836;26303;26990;51493;10243;5987;9353;3097;69;78; NA;185302;  X*
126; 132.9;81449;164855;23589;7428;4871;6433;1332;637;56;70; NA;290594;  X*
127; 133.9;93984;26135;6876;107714;25794;10572;1522;2969;50;75; NA;275566;  X*
128; 134.9;120220;12156;5840;46780;9931;8294;2096;2897;43;80; NA;208214;  X*
129; 135.9;848231;46053;49594;43232;12044;14018;11879;8338;50;78; NA;1033389;  X*
130; 136.9;238573;74514;16923;11571;4281;6235;1408;1186;57;81; NA;354691;  X*
131; 137.9;55006;54767;27199;61592;9340;10236;3641;1927;56;78; NA;223708;  X*
132; 139.9;63369;39250;11667;86628;13280;7549;3602;4601;43;77; NA;229946;  X*
133; 140.9;55426;24694;13973;49147;19903;10349;3440;5955;64;84; NA;182887;  X*
134; 141.9;108158;41053;50259;13714;22585;7590;7850;6181;66;83; NA;257390;  X*
135; 142.9;45000;22904;22248;14421;40048;25052;3930;2675;91;70; NA;176278;  X*
136; 144.0;92925;36138;13817;73021;30542;12014;2368;3552;78;75; NA;264377;  X*
137; 145.0;150264;160050;35030;58222;13149;18709;4759;2671;69;66; NA;442854;  X*
138; 145.9;1196273;30069;26213;42242;25603;41064;36409;4821;90;64; NA;1402694;  X*
139; 147.0;18642;17716;1435;38465;7283;26029;13721;4867;90;69; NA;128158;  X*
140; 147.9;486162;80609;87094;40108;12374;26027;9835;7506;94;69; NA;749715;  X*
141; 149.0;440367;37217;852;8690;2519;3840;6358;2552;96;63; NA;502395;  X*
142; 149.9;119429;228657;154079;106256;18386;40547;43595;6537;77;64; NA;717486;  X*
143; 150.9;330597;72438;40908;52483;20191;17962;9717;21491;57;66; NA;565787;  X*
144; 151.9;331317;76821;25949;70046;20903;19313;13717;5714;57;63; NA;563780;  X*
145; 152.9;51747;20727;21645;7945;5526;2939;6210;2354;51;75; NA;119093;  X*
146; 153.9;24413;10456;42134;59129;5994;11262;9095;7377;54;87; NA;169860;  X*
147; 154.9;503011;91428;41675;43373;22347;17665;7483;10726;54;83; NA;737708;  X*
148; 155.9;94098;115146;14806;14428;28834;12837;3677;3934;50;70; NA;287760;  X*
149; 156.9;107179;82710;8456;6033;4461;5219;1525;3413;50;54; NA;218996;  X*
150; 157.9;13082;24724;7852;42838;5158;12942;11508;5144;57;44; NA;123248;  X*
151; 158.9;83443;88924;8896;15202;4483;14935;2662;1056;61;37; NA;219601;  X*
152; 159.9;53767;35289;42690;31956;17458;8464;7811;2455;60;53; NA;199890;  X*
153; 160.9;47221;65994;48523;11545;29945;11925;7980;8822;66;63; NA;231955;  X*
154; 161.9;82061;35844;28570;3940;9800;6179;1618;1746;57;57; NA;169758;  X*
155; 162.9;2051081;489532;118903;34466;36063;21480;6902;8587;40;60; NA;2767014;  X*
156; 163.9;11433;14780;61468;13002;31237;4828;3716;4072;35;61; NA;144536;  X*
157; 164.9;22935;44500;61647;8678;19245;25581;20787;7249;47;64; NA;210622;  X*
158; 165.9;90764;39252;44223;3537;25230;15672;5469;6480;56;63; NA;230627;  X*
159; 166.9;297351;69287;4697;8870;2799;3698;738;1843;60;60; NA;389283;  X*
160; 167.9;96425;19672;40353;31845;10892;11888;6215;9267;69;61; NA;226557;  X*
161; 168.9;91803;34425;19070;3281;3952;5479;6088;1523;60;56; NA;165621;  X*
162; 169.9;137347;5440;327;4583;759;1140;1175;552;51;57; NA;151323;  X*
163; 171.0;51375;49452;4343;19290;10778;2307;1732;2342;48;63; NA;141619;  X*
164; 172.0;338741;131181;59394;28809;10517;9911;5190;2307;35;54; NA;586050;  X*
165; 172.9;1774320;204904;101250;35343;62578;42468;12710;26315;38;53; NA;2259888;  X*
166; 174.0;1545620;17372;2596;18537;4583;2984;3263;1948;34;54; NA;1596903;  X*
167; 174.9;41338;24376;14425;61548;23393;36824;11726;9906;64;63; NA;223536;  X*
168; 175.9;56122;216378;38167;47064;12611;16556;15785;7801;67;60; NA;410484;  X*
169; 176.9;693586;126374;12791;8493;43705;22188;17646;12725;69;48; NA;937508;  X*
170; 177.9;74530;35932;18689;45059;9210;19026;8511;8614;81;50; NA;219571;  X*
171; 178.9;357175;274236;16050;52660;44106;24608;7264;7520;61;38; NA;783619;  X*
172; 179.9;42953;35978;3880;35877;14418;6793;3957;2551;66;43; NA;146407;  X*
173; 180.9;44143;24398;16628;23947;8523;16341;5049;5836;75;60; NA;144865;  X
174; 181.9;23950;46666;20552;49141;2192;13510;2355;7025;67;60; NA;165391;  X
175; 183.0;29267;53400;7118;76558;5303;9783;8401;4113;66;75; NA;193943;  X
176; 183.9;378828;276451;94256;39576;25883;19957;9223;7450;60;69; NA;851624;  X
177; 184.9;2408816;239198;29565;80365;10933;9495;7620;3474;29;64; NA;2789466;  X
178; 185.9;1558238;61988;48314;70654;19792;14978;5604;4049;24;66; NA;1783617;  X
179; 186.9;286269;49335;75618;65903;10880;21967;2456;3395;34;69; NA;515823;  X
180; 187.9;877137;9293;17920;15800;20154;9413;1723;962;53;77; NA;952402;  X
181; 188.9;282631;55468;3673;10797;11520;11277;1799;1851;77;69; NA;379016;  X
182; 189.9;102856;17392;19744;6754;1552;1735;1410;1359;66;67; NA;152802;  X
183; 190.9;126174;58945;35968;26293;14114;9145;3458;2658;61;61; NA;276755;  X
184; 191.9;18108;32937;12632;79835;14441;10426;1944;1150;48;66; NA;171473;  X
185; 192.9;187967;67390;32859;14168;16231;5797;5231;4535;34;75; NA;334178;  X
186; 193.9;65336;17278;9702;9665;7969;6653;1636;919;53;69; NA;119158;  X
187; 194.9;276022;44139;13052;27973;9953;26652;10856;1897;70;66; NA;410544;  X
188; 195.9;45210;18167;55000;23261;18970;2672;4662;2626;57;67; NA;170568;  X
189; 196.9;11105;26761;64289;4882;27660;2986;2341;1655;51;75; NA;141679;  X
190; 197.9;417641;89119;21421;22655;2624;19642;3793;3592;47;70; NA;580487;  X
191; 198.9;27818;13394;13253;45772;15898;17319;2289;6050;43;78; NA;141793;  X
192; 199.9;479095;197879;37045;56053;17110;12644;5078;4382;50;66; NA;809286;  X
193; 200.9;298559;152742;62735;11023;27248;15530;3961;3086;61;57; NA;574884;  X
194; 201.9;104068;15137;21194;42746;3220;6225;1177;1857;54;74; NA;195624;  X
195; 202.9;25761;36015;11667;79204;6587;6717;1713;1660;34;77; NA;169324;  X
196; 203.9;210020;93957;26516;85788;16097;25247;2540;4342;48;81; NA;464507;  X
197; 204.9;174766;41755;17580;50680;18600;7093;2009;1360;44;88; NA;313843;  X
198; 205.9;205112;168380;27197;39791;19951;19154;5986;2457;44;70; NA;488028;  X
199; 206.9;70633;49543;47982;33571;5012;27743;4628;1825;61;66; NA;240937;  X
200; 208.0;302711;82131;106034;112526;20498;29298;5592;7431;57;70; NA;666221;  X
201; 208.9;1005393;90625;26695;23727;10437;5096;2242;1653;51;64; NA;1165868;  X
202; 209.9;15489;12532;16810;91761;4209;11518;2805;1829;53;84; NA;156953;  X
203; 210.9;331386;21294;20971;22794;18025;4784;1560;860;40;87; NA;421674;  X
204; 211.9;91792;97559;49733;12617;10300;6270;4793;2479;27;78; NA;275543;  X
205; 212.9;487849;342258;73935;99484;48088;35260;8984;3816;38;77; NA;1099674;  X
206; 213.9;88566;52673;32043;68670;13527;10486;3080;3084;34;67; NA;272129;  X
207; 215.0;87733;27435;56516;13349;16117;3225;732;3463;23;70; NA;208570;  X
208; 215.9;102736;18403;17604;22723;5656;6391;1446;1310;37;78; NA;176269;  X
209; 216.9;10425;21769;15765;52875;8478;9802;6329;2793;41;90; NA;128236;  X
210; 217.9;335633;214885;7394;27360;26156;15579;4488;3297;40;70; NA;634792;  X
211; 218.9;92583;12871;3633;18392;4195;2342;1882;399;50;67; NA;136297;  X
212; 219.9;99312;97052;23715;30157;18057;7992;2224;806;40;60; NA;279315;  X
213; 220.9;1507290;265033;100159;62761;66973;19370;11844;6345;27;48; NA;2039775;  X
214; 222.0;221248;50855;19011;45529;26891;20568;6047;2033;43;60; NA;392182;  X
215; 222.9;72429;82461;43066;38731;52874;11885;3996;2993;43;54; NA;308435;  X
216; 223.9;70151;26433;6887;56468;25012;13815;5519;2776;57;61; NA;207061;  X
217; 224.9;105244;44245;15387;120041;44540;11231;3163;3477;63;70; NA;347328;  X
218; 225.9;280380;12209;4229;9247;3640;3243;257;273;57;74; NA;313478;  X
219; 226.9;526688;43801;12509;16743;21515;2561;823;619;50;69; NA;625259;  X
220; 228.0;62256;13906;52282;25530;27419;22357;3965;2362;54;70; NA;210077;  X
221; 229.0;33359;24416;25429;59251;12810;6683;3008;1853;54;75; NA;166809;  X
222; 229.9;20930;13337;45168;84319;35662;17002;3902;4749;54;83; NA;225069;  X
223; 230.9;35781;31012;29461;84385;5351;13295;2634;1915;64;96; NA;203834;  X
224; 231.9;103559;17505;2036;19931;14834;11361;1783;989;67;88; NA;171998;  X
225; 232.9;47508;117899;60508;87192;12551;9286;3661;3575;61;83; NA;342180;  X
226; 233.9;69767;69726;30995;52786;19348;25253;3190;2999;64;77; NA;274064;  X
227; 234.9;73060;23357;29577;119491;10203;16335;2706;3056;66;80; NA;277785;  X
228; 235.9;160186;87843;37532;3807;26799;20640;5088;1285;57;75; NA;343180;  X
229; 236.9;388577;16262;7390;7322;4515;2082;523;381;66;70; NA;427052;  X
230; 237.9;145077;42885;105695;96496;58600;8609;2383;3633;48;78; NA;463378;  X
231; 238.9;217591;38709;87989;39154;36832;18836;6536;6733;50;70; NA;452380;  X
232; 239.9;1169668;78250;9410;19206;5884;5903;1936;1769;35;70; NA;1292026;  X
233; 240.9;55946;50699;80154;12023;23512;5983;2537;2893;27;77; NA;233747;  X
234; 241.9;260919;53557;23400;39637;14276;23784;2119;4841;50;69; NA;422533;  X
235; 242.9;715588;116603;22459;18635;14413;3246;1950;898;26;56; NA;893792;  X
236; 243.9;444036;50154;4727;4260;5906;2097;892;2151;21;50; NA;514223;  X
237; 244.9;304750;248788;57318;76375;8919;26182;2584;24657;27;43; NA;749573;  X
238; 245.9;227515;88334;18522;116566;23248;18117;3726;41511;17;47; NA;537539;  X
239; 246.9;105170;112212;15936;131366;28770;12264;4580;6398;27;54; NA;416696;  X
240; 247.9;174604;148499;57562;15988;21282;10000;10380;4399;29;64; NA;442714;  X
241; 248.9;227589;170804;15344;19299;18386;4634;892;619;16;56; NA;457567;  X
242; 249.9;1011879;538682;268789;15554;31865;17668;7735;1497;1;50; NA;1893669;  X
243; 250.9;1217959;171786;52356;15910;23303;10069;8584;3956;1;41; NA;1503923;  X
244; 251.9;59966;92285;7658;3615;9863;5330;3601;2425;1;29; NA;184743;  X
245; 252.9;1208053;64331;104613;47401;74503;48028;51440;26425;27;43; NA;1624794;  X
246; 254.0;55316;48682;99605;15102;70309;24459;18965;7519;54;47; NA;339957;  X
247; 254.9;452628;58779;16338;2951;4838;3351;1238;1209;54;44; NA;541332;  X
248; 255.9;494601;79757;6892;48442;14698;22594;7912;16270;69;56; NA;691166;  X
249; 256.9;56937;59539;81683;15112;25668;21645;21783;8233;64;56; NA;290600;  X
250; 257.9;88232;142454;70500;13694;17792;26236;9185;7727;61;51; NA;375820;  X
251; 258.9;160982;145220;88479;10975;14487;17582;22123;5111;67;57; NA;464959;  X
252; 259.9;165867;32566;58421;36628;17087;13616;5036;5016;63;67; NA;334237;  X
253; 260.9;23233;25342;43851;11658;22221;7547;10284;4706;57;69; NA;148842;  X
254; 261.9;8215;24719;44633;19402;8184;11714;21561;13191;60;80; NA;151619;  X
255; 262.9;68696;20676;52962;16042;47538;20498;12416;4086;77;81; NA;242914;  X
256; 263.9;17031;18827;36564;13897;20454;10271;6370;5896;81;80; NA;129310;  X
257; 264.9;76944;17537;40089;31963;12087;13322;11376;11265;88;83; NA;214583;  X
258; 265.9;323008;76985;15755;8942;1455;7302;2316;2352;80;69; NA;438115;  X
259; 266.9;20375;17256;8788;89028;7439;16015;5724;8269;70;78; NA;172894;  X
260; 267.9;31736;34376;20859;84559;19739;10730;4795;2402;63;81; NA;209196;  X
261; 268.9;32579;12843;5968;99762;9256;18706;2268;3186;63;87; NA;184568;  X
262; 270.9;167075;66861;40833;37562;13422;20246;9870;3729;69;93; NA;359598;  X
263; 271.9;122932;11659;58534;17258;23450;27940;5477;5641;81;88; NA;272891;  X
264; 272.8;58982;35471;65510;20877;9683;7093;13355;3357;78;88; NA;214328;  X
265; 273.9;98716;11496;9923;4086;5747;903;2325;1701;57;78; NA;134897;  X
266; 274.9;76979;54663;82049;10246;8745;7336;12731;18548;47;83; NA;271297;  X
267; 275.9;346739;59604;10832;8610;7993;11085;2602;789;35;69; NA;448254;  X
268; 277.0;15925;27708;18990;77085;2793;9079;2865;2389;37;74; NA;156834;  X
269; 277.9;59082;108992;7887;76636;7454;4556;10776;3153;30;70; NA;278536;  X
270; 278.9;842221;940757;79493;33262;56188;30497;10771;57629;21;51; NA;2050818;  X
271; 279.9;54464;3612;4615;52167;9056;10092;6210;3266;24;69; NA;143482;  X
272; 281.9;14179;38628;3354;56375;18637;5930;9010;3667;21;61; NA;149780;  X
273; 282.9;113530;48082;5285;8793;3972;3515;762;1914;53;64; NA;185853;  X
274; 283.8;7534;5116;10353;59459;14150;27624;7653;4611;63;61; NA;136500;  X
275; 284.9;19480;15134;9198;72029;6153;19754;7888;3206;81;67; NA;152842;  X
276; 285.9;36521;48421;55760;5420;18915;7030;7378;6044;70;70; NA;185489;  X
277; 287.0;859113;173141;133824;133123;72406;24253;7590;4146;70;83; NA;1407596;  X
278; 287.9;2260290;237569;220742;246411;319117;187899;23952;9505;67;77; NA;3505485;  X
279; 288.9;1954058;133814;43441;9139;26980;12379;3439;4737;53;61; NA;2187987;  X
280; 289.9;176081;39772;51325;9871;5035;10853;6524;2864;60;64; NA;302325;  X
281; 290.9;762267;247359;34164;71122;58737;67350;24571;8638;78;53; NA;1274208;  X
282; 291.9;1566046;253717;196841;55332;36851;36538;51663;41749;60;54; NA;2238737;  X
283; 292.9;978954;70788;20596;12743;2482;5888;7363;5884;57;57; NA;1104698;  X
284; 293.9;117610;59701;9074;43593;9836;10019;5790;7652;54;54; NA;263275;  X
285; 294.9;221261;8205;8304;4245;1451;987;433;412;35;66; NA;245298;  X
286; 295.9;67250;22924;63937;11188;15283;6081;4875;3585;35;74; NA;195123;  X
287; 296.9;949381;474681;253507;145929;56511;52970;11066;2861;35;77; NA;1946906;  X
288; 297.9;1149192;119680;19369;10600;8362;6420;1555;982;23;67; NA;1316160;  X
289; 298.9;1003240;499367;21223;47013;49022;27264;19520;16103;23;50; NA;1682752;  X
290; 300.0;1835963;314025;14802;95003;181746;109209;23531;5135;43;29; NA;2579414;  X
291; 300.9;54693;40513;2784;108600;17494;22737;6578;3272;56;35; NA;256671;  X
292; 302.0;69966;49331;40206;22453;17166;15983;4294;4422;74;47; NA;223821;  X
293; 302.9;454911;528300;90091;148348;25533;9772;10937;10685;60;56; NA;1278577;  X
294; 303.9;108750;13168;2625;5359;4344;2848;795;1079;51;64; NA;138968;  X
295; 304.9;74182;32030;37318;11426;11377;4531;1984;2547;40;61; NA;175395;  X
296; 305.9;549339;110925;122812;59268;28468;34419;26745;27722;38;63; NA;959698;  X
297; 306.8;26421;37559;1716;2110;1946;841;2463;402;43;51; NA;73458;  X
298; 307.9;759340;217294;36438;58973;28518;8637;18138;14375;24;50; NA;1141713;  X
299; 308.9;228713;34768;8207;17167;3259;4046;2219;2809;26;44; NA;301188;  X
300; 309.9;421353;42049;17407;59407;16187;19379;22386;10797;29;44; NA;608965;  X
301; 310.9;264183;43079;31759;53871;18566;12990;24511;17514;48;64; NA;466473;  X
302; 311.8;418242;447313;13647;87045;23180;39242;18997;41037;57;60; NA;1088703;  X
303; 312.9;333621;105299;8617;10471;6407;11097;4236;4210;61;50; NA;483958;  X
304; 314.0;47923;47074;12075;12926;4281;5036;2019;1394;50;43; NA;132728;  X
305; 314.9;465253;52608;3103;2915;9838;3206;1018;3030;43;21; NA;540971;  X
306; 315.9;42805;38244;3059;83750;22118;13842;4490;6440;48;35; NA;214748;  X
307; 316.9;36613;28551;28137;27404;9840;17929;5535;2808;60;50; NA;156817;  X
308; 317.9;174564;37516;3100;20153;6554;4314;3603;2342;61;51; NA;252146;  X
309; 318.9;91336;103340;4062;31738;64134;26952;4990;5920;77;57; NA;332472;  X
310; 320.0;170656;22184;16467;16843;11869;3226;1064;1292;69;56; NA;243601;  X
