obs; time; Delta; Theta; Alpha1; Alpha2; Beta1; Beta2; Gamma1; Gamma2; Attention; Meditation; Derived; totPwr; class 
305; 314.9;404041;274996;40927;11510;9842;5379;3563;3128;10;51; NA;753386;1
306; 315.9;2827838;63928;23923;20231;5736;7455;7401;2236;21;48; NA;2958748;1
307; 316.9;97717;15220;5315;2644;410;748;2474;397;14;61; NA;124925;1
308; 317.9;617214;11562;3471;7591;1016;2457;1258;963;38;77; NA;645532;1
309; 318.9;285916;93900;6482;14372;4441;5268;3974;2086;48;78; NA;416439;1
310; 319.9;517408;131240;38713;1650;19121;5798;3917;2999;41;69; NA;720846;1
311; 320.9;38451;15479;4350;5939;3305;1301;4577;2785;47;69; NA;76187;1
312; 321.9;429246;36273;15294;9184;7400;1844;4352;698;35;66; NA;504291;1
313; 323.0;328799;88010;14295;11296;3366;6393;4233;4414;38;69; NA;460806;1
314; 323.9;16124;6081;1625;4814;3753;3782;5817;1808;57;77; NA;43804;1
315; 324.9;334698;25005;10549;5042;13525;4318;1657;2056;64;70; NA;396850;1
316; 325.9;591866;41081;9406;15702;5020;1778;2408;2399;61;74; NA;669660;1
317; 327.0;291191;36465;5963;5096;4119;2415;4204;2102;61;70; NA;351555;1
318; 327.9;8788;19868;4259;2562;3761;934;1427;1037;41;66; NA;42636;1
319; 328.9;22301;10831;15477;7235;2848;3912;2625;1991;41;81; NA;67220;1
320; 330.0;189479;15096;5131;2180;3637;3407;1449;3488;60;77; NA;223867;1
321; 330.9;308398;167301;1754;5764;8827;6043;4835;5050;54;56; NA;507972;1
322; 331.9;1097611;87870;3321;20060;6131;7250;3845;6014;61;53; NA;1232102;1
323; 332.9;126772;83265;1405;1560;4027;5267;2137;952;54;13; NA;225385;1
324; 333.9;18603;5211;8398;3919;1665;3384;2955;2798;56;26; NA;46933;1
325; 334.9;53026;5051;3999;461;854;362;208;269;57;60; NA;64230;1
326; 335.9;708173;214354;27766;8998;18491;9626;2577;6171;51;56; NA;996156;1
327; 337.0;265784;17891;8329;1846;5038;1498;844;1342;51;84; NA;302572;1
328; 337.9;39915;22601;9599;3459;2686;3330;4379;1956;44;74; NA;87925;1
329; 338.9;2688363;158618;26047;61505;33214;8246;2134;6295;43;67; NA;2984422;1
330; 339.9;75374;45591;6321;7773;8040;5539;6210;3611;51;74; NA;158459;1
331; 340.9;12258;1709;5637;4179;4598;2454;3388;1661;64;83; NA;35884;1
332; 341.9;1712396;301051;78484;176933;19158;41354;5293;6472;61;88; NA;2341141;1
333; 342.9;200458;71784;6267;13676;4178;6464;4668;2267;67;81; NA;309762;1
334; 343.9;722958;72415;16091;24814;3032;6397;926;1251;64;90; NA;847884;1
335; 344.9;622140;74988;21848;13275;12316;9493;2649;1911;56;78; NA;758620;1
336; 345.9;107994;86956;8562;7018;4470;2253;2914;1141;44;63; NA;221308;1
337; 346.9;15755;19825;9654;3763;2895;3375;4883;1921;48;74; NA;62071;1
338; 348.0;96553;28978;13422;7420;2787;2248;291;411;47;75; NA;152110;1
339; 348.0;805418;92191;26757;15183;8220;6445;3839;3546;40;75; NA;961599;1
