obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
242, 249.9, 356440, 110716, 23834, 25205, 33681, 8239, 6162, 2812, 20, 48, NA, 567089,  X
243, 251.0, 523802, 24991, 57279, 33082, 11621, 9047, 6685, 2774, 21, 51, NA, 669281,  X
244, 251.9, 53057, 30433, 19131, 5045, 1843, 5729, 2064, 1246, 48, 53, NA, 118548,  X
245, 252.9, 524567, 126668, 85016, 19553, 50522, 20733, 3522, 3525, 56, 64, NA, 834106,  X
246, 253.9, 63271, 13801, 8221, 20839, 18496, 8253, 4081, 1348, 74, 75, NA, 138310,  X
247, 254.9, 431425, 83439, 46401, 22854, 13039, 11564, 5642, 1517, 74, 63, NA, 615881,  X
248, 255.9, 317136, 175705, 57051, 40569, 29041, 19238, 4206, 4487, 66, 57, NA, 647433,  X
249, 256.9, 1973324, 437670, 30565, 71697, 26587, 24572, 11978, 7871, 57, 48, NA, 2584264,  X
250, 257.9, 1496955, 210122, 69536, 35091, 38770, 20116, 30976, 13575, 41, 40, NA, 1915141,  X
251, 258.9, 87002, 84210, 57161, 29058, 46461, 20090, 13524, 4582, 48, 37, NA, 342088,  X
252, 259.9, 561692, 88173, 24988, 13623, 9242, 12376, 6272, 5424, 51, 35, NA, 721790,  X
253, 260.9, 626571, 298462, 120027, 15249, 117593, 29856, 3907, 3799, 57, 40, NA, 1215464,  X
254, 261.9, 387797, 48488, 72111, 11187, 21041, 20560, 12541, 3061, 69, 51, NA, 576786,  X
255, 262.9, 312703, 80826, 6089, 5736, 3912, 4767, 1760, 2322, 60, 37, NA, 418115,  X
256, 263.9, 1784061, 435270, 372081, 34697, 42007, 29909, 15799, 5734, 48, 44, NA, 2719558,  X
257, 265.0, 100429, 15120, 16451, 7155, 2783, 2796, 1981, 2264, 48, 60, NA, 148979,  X
258, 265.9, 644104, 59150, 50545, 11251, 25339, 7591, 2754, 3433, 37, 54, NA, 804167,  X
259, 267.0, 631585, 123354, 17186, 31490, 13603, 8005, 2640, 4024, 35, 64, NA, 831887,  X
260, 268.0, 334350, 59269, 10793, 7172, 11023, 2679, 522, 745, 35, 51, NA, 426553,  X
261, 268.9, 33296, 15287, 68022, 23388, 14654, 11463, 5621, 8101, 40, 60, NA, 179832,  X
262, 269.9, 20641, 37262, 23614, 103001, 15418, 6666, 6921, 3299, 35, 74, NA, 216822,  X
263, 270.9, 291434, 34850, 27089, 12844, 31736, 6128, 793, 1714, 40, 78, NA, 406588,  X
264, 271.9, 422250, 129931, 19554, 4279, 10736, 5626, 1918, 1462, 40, 74, NA, 595756,  X
265, 273.0, 878884, 193545, 42716, 10858, 14190, 2329, 3212, 1961, 13, 50, NA, 1147695,  X
266, 274.0, 212286, 28982, 5207, 18863, 12746, 7868, 1762, 2462, 30, 34, NA, 290176,  X
267, 274.9, 80772, 55268, 10600, 62309, 7985, 4921, 4196, 7663, 26, 40, NA, 233714,  X
268, 276.0, 300584, 271832, 59616, 111021, 26479, 30162, 8208, 2452, 37, 53, NA, 810354,  X
269, 276.9, 58603, 53088, 3478, 11059, 2592, 3388, 640, 1358, 54, 51, NA, 134206,  X
270, 278.0, 138210, 34478, 56111, 3171, 17324, 32328, 3496, 5790, 64, 56, NA, 290908,  X
271, 278.9, 218084, 290859, 41909, 37093, 24131, 12698, 5803, 7648, 63, 40, NA, 638225,  X
272, 280.0, 758758, 49544, 19801, 51195, 12796, 14445, 9934, 4308, 69, 47, NA, 920781,  X
273, 280.9, 782682, 300819, 105047, 71047, 11493, 32206, 20938, 12265, 75, 54, NA, 1336497,  X
274, 281.9, 569426, 112365, 16223, 9961, 10177, 12217, 13074, 7875, 56, 38, NA, 751318,  X
275, 283.0, 626559, 675815, 12103, 63692, 45235, 52593, 33685, 29838, 64, 29, NA, 1539520,  X
276, 284.0, 45814, 162377, 11814, 109081, 4214, 9686, 4134, 3234, 50, 26, NA, 350354,  X
277, 284.9, 18116, 39450, 20639, 117377, 8721, 10887, 4877, 2606, 50, 44, NA, 222673,  X
278, 285.9, 78925, 19929, 20275, 63548, 11680, 9558, 1687, 2937, 51, 70, NA, 208539,  X
279, 286.9, 79475, 17619, 11167, 18063, 7217, 6223, 1490, 973, 60, 96, NA, 142227,  X
280, 288.0, 31940, 41844, 93303, 21985, 37249, 6849, 9445, 2084, 61, 100, NA, 244699,  X
281, 288.9, 154495, 11507, 37446, 107140, 5033, 8875, 2397, 3022, 61, 100, NA, 329915,  X
282, 289.9, 121719, 35810, 58575, 39047, 13403, 6626, 4334, 3321, 51, 100, NA, 282835,  X
283, 290.9, 88495, 88122, 32752, 64895, 7667, 25634, 6729, 3485, 51, 93, NA, 317779,  X
284, 291.9, 80915, 14950, 8133, 12466, 5842, 2250, 587, 685, 56, 84, NA, 125828,  X
285, 293.0, 443266, 88516, 39563, 44452, 23392, 25674, 4134, 5184, 66, 63, NA, 674181,  X
286, 293.9, 57077, 26891, 33071, 117232, 21093, 24609, 3379, 2360, 81, 64, NA, 285712,  X
287, 295.0, 1025355, 144111, 72989, 47492, 27275, 23889, 3525, 5096, 75, 63, NA, 1349732,  X
288, 296.0, 3148739, 177926, 140633, 77786, 17232, 19340, 10112, 8121, 74, 64, NA, 3599889,  X
289, 296.9, 1105226, 33415, 17591, 45815, 9240, 7152, 3021, 1289, 64, 70, NA, 1222749,  X
290, 297.9, 29819, 14023, 9784, 38291, 8459, 6985, 1155, 1242, 60, 67, NA, 109758,  X
291, 300.0, 76421, 17849, 2170, 18671, 2690, 1573, 1276, 1533, 53, 74, NA, 122183,  X
292, 301.0, 230937, 6547, 1084, 811, 822, 175, 202, 137, 41, 60, NA, 240715,  X
293, 301.9, 65604, 33161, 14361, 15200, 4056, 3464, 872, 1071, 38, 54, NA, 137789,  X
294, 302.9, 2711193, 161971, 6909, 18805, 27736, 41601, 12761, 12537, 47, 27, NA, 2993513,  X
295, 304.0, 553328, 718048, 106770, 40381, 54072, 53441, 25624, 18681, 51, 11, NA, 1570345,  X
296, 305.0, 502262, 32578, 21546, 27771, 12375, 29819, 7850, 14517, 84, 21, NA, 648718,  X
297, 305.9, 64542, 145968, 16313, 4451, 21103, 7942, 5809, 3398, 84, 3, NA, 269526,  X
298, 307.0, 16577, 31932, 10964, 36631, 11423, 6779, 4667, 1362, 74, 24, NA, 120335,  X
299, 308.0, 200286, 14509, 23166, 11896, 7459, 4046, 824, 379, 77, 44, NA, 262565,  X
300, 309.0, 388293, 72052, 38986, 32333, 5862, 12552, 5739, 7437, 60, 47, NA, 563254,  X
301, 310.0, 114281, 41877, 5510, 37807, 8743, 3607, 1474, 2157, 57, 63, NA, 215456,  X
302, 311.1, 77580, 167648, 76369, 132701, 44071, 21123, 3000, 3507, 54, 63, NA, 525999,  X
303, 311.9, 43847, 35278, 7981, 108663, 14576, 5298, 2785, 2497, 44, 66, NA, 220925,  X
304, 312.9, 1348928, 211170, 62319, 70138, 47284, 71407, 47550, 23574, 54, 61, NA, 1882370,  X
305, 313.9, 217022, 73153, 47556, 28000, 14649, 20215, 9154, 12682, 66, 60, NA, 422431,  X
306, 315.1, 743917, 172413, 37751, 6787, 12844, 4441, 3757, 3628, 54, 48, NA, 985538,  X
307, 315.9, 503469, 161936, 24468, 94912, 63590, 20184, 10939, 6708, 61, 34, NA, 886206,  X
308, 316.9, 93610, 19188, 35268, 4568, 11224, 14941, 17295, 7574, 64, 40, NA, 203668,  X
309, 317.9, 205902, 17771, 27230, 7312, 6683, 6421, 7070, 6202, 64, 44, NA, 284591,  X
310, 319.0, 378709, 47028, 9236, 13385, 7842, 3148, 5987, 3904, 74, 50, NA, 469239,  X
311, 319.9, 242564, 42937, 11339, 13869, 9334, 7909, 6138, 3532, 80, 48, NA, 337622,  X
312, 321.0, 1920558, 112025, 25137, 102900, 42654, 42804, 18370, 27280, 75, 44, NA, 2291728,  X
313, 322.0, 80097, 32639, 1535, 4673, 2487, 3191, 1585, 2427, 69, 26, NA, 128634,  X
314, 323.0, 395128, 74256, 6812, 28706, 8798, 3692, 3450, 768, 66, 27, NA, 521610,  X
315, 323.9, 20250, 69824, 12238, 53802, 14324, 21680, 8618, 2213, 69, 34, NA, 202949,  X
316, 324.9, 75615, 70472, 15356, 12728, 13534, 13161, 5606, 3751, 66, 24, NA, 210223,  X
317, 326.0, 387771, 61127, 114541, 24787, 21331, 18203, 7932, 5170, 66, 47, NA, 640862,  X
318, 327.0, 383704, 30961, 42059, 85331, 24866, 13835, 7025, 4095, 78, 60, NA, 591876,  X
319, 327.9, 850246, 24649, 12686, 7080, 4290, 4321, 2289, 719, 74, 57, NA, 906280,  X
320, 329.0, 33955, 37848, 11461, 70726, 10773, 3390, 5140, 3948, 56, 75, NA, 177241,  X
321, 330.0, 646604, 466677, 122614, 70824, 32510, 13170, 6573, 16685, 40, 61, NA, 1375657,  X
322, 331.0, 61800, 40871, 15428, 37493, 21752, 17484, 8429, 3606, 48, 51, NA, 206863,  X
323, 332.0, 940556, 371317, 56742, 26937, 17100, 38074, 2707, 5812, 47, 41, NA, 1459245,  X
324, 333.0, 30159, 103964, 43721, 36132, 54179, 25810, 4589, 4365, 64, 27, NA, 302919,  X
325, 334.0, 31872, 38295, 2831, 31423, 4675, 17321, 5583, 935, 93, 34, NA, 132935,  X
326, 334.9, 587114, 33861, 11027, 20303, 22940, 14182, 2706, 3526, 94, 29, NA, 695659,  X
327, 335.9, 466232, 49303, 63201, 11941, 21839, 15980, 7599, 2331, 97, 44, NA, 638426,  X
328, 337.0, 343033, 79976, 62658, 31642, 12482, 6472, 4909, 1736, 84, 51, NA, 542908,  X
329, 337.9, 578842, 171836, 96500, 29202, 18857, 9063, 3612, 6973, 60, 53, NA, 914885,  X
330, 338.9, 45196, 42550, 54435, 29141, 15130, 15657, 2684, 3554, 53, 61, NA, 208347,  X
331, 340.0, 101634, 90374, 10423, 10531, 20982, 3357, 2193, 1111, 38, 47, NA, 240605,  X
332, 342.0, 38577, 44436, 16519, 23623, 22495, 4654, 2884, 1393, 43, 41, NA, 154581,  X
333, 342.9, 83287, 92695, 33329, 69580, 17744, 10922, 2556, 3150, 51, 44, NA, 313263,  X
334, 343.9, 44124, 20318, 1152, 8002, 4307, 2104, 2472, 858, 61, 50, NA, 83337,  X
335, 345.0, 98023, 51139, 73866, 38490, 18621, 10821, 3246, 2753, 63, 60, NA, 296959,  X
336, 346.0, 42594, 31087, 20284, 74287, 13087, 12902, 1639, 3567, 60, 61, NA, 199447,  X
337, 347.0, 341430, 69735, 35760, 30639, 10320, 8436, 776, 794, 60, 61, NA, 497890,  X
338, 347.9, 236848, 103174, 60130, 43787, 44057, 7961, 6279, 4107, 53, 67, NA, 506343,  X
339, 349.0, 166974, 115134, 8921, 108998, 38058, 24394, 6364, 3808, 57, 61, NA, 472651,  X
340, 349.9, 70242, 23930, 13645, 8796, 4877, 6008, 893, 730, 60, 51, NA, 129121,  X
341, 351.0, 52596, 26299, 62324, 62683, 15362, 15540, 1634, 2695, 66, 61, NA, 239133,  X
342, 352.0, 43342, 37465, 18101, 133136, 13020, 12820, 5648, 2524, 70, 75, NA, 266056,  X
343, 352.9, 142283, 35673, 11611, 22369, 13486, 4237, 1238, 1041, 66, 74, NA, 231938,  X
344, 353.9, 17783, 20660, 43611, 111525, 7012, 8584, 3594, 3369, 56, 93, NA, 216138,  X
345, 355.0, 864785, 54536, 5468, 51937, 44157, 28792, 3342, 2551, 67, 77, NA, 1055568,  X
346, 355.9, 87365, 66264, 13281, 103148, 19569, 9641, 3197, 2486, 64, 70, NA, 304951,  X
347, 356.9, 500273, 58586, 48605, 123669, 67386, 22705, 8128, 7408, 69, 77, NA, 836760,  X
348, 357.9, 102739, 16804, 14905, 5180, 2688, 4938, 1973, 2916, 80, 60, NA, 152143,  X
349, 358.9, 1433341, 138717, 164839, 90201, 33948, 41531, 26679, 22732, 69, 69, NA, 1951988,  X
350, 359.9, 1054754, 140470, 38460, 48105, 34269, 17485, 9651, 5020, 75, 60, NA, 1348214,  X
351, 360.9, 2909428, 497761, 88326, 47594, 117069, 23981, 5517, 5572, 63, 44, NA, 3695248,  X
352, 361.9, 911951, 31658, 96264, 13724, 50437, 13417, 4968, 2016, 60, 48, NA, 1124435,  X
353, 363.0, 337353, 37608, 43697, 14651, 17643, 8694, 1277, 1188, 60, 44, NA, 462111,  X
354, 364.0, 1113401, 170031, 31240, 60770, 25887, 20295, 3500, 3499, 57, 44, NA, 1428623,  X
355, 364.9, 76185, 20369, 20416, 119551, 7796, 10803, 3573, 3525, 64, 70, NA, 262218,  X
356, 366.0, 41460, 88329, 58292, 142029, 50755, 27042, 4116, 4009, 64, 70, NA, 416032,  X
357, 367.0, 828212, 75625, 14684, 33750, 26253, 12417, 2920, 5181, 64, 63, NA, 999042,  X
358, 367.9, 323530, 181504, 51209, 65476, 40423, 24348, 4958, 2503, 64, 64, NA, 693951,  X
359, 368.9, 252833, 42055, 8427, 37732, 12832, 3787, 1777, 1164, 60, 50, NA, 360607,  X
360, 370.1, 72502, 62694, 31307, 13034, 30147, 10896, 4888, 3128, 60, 40, NA, 228596,  X
361, 370.9, 102934, 102456, 40253, 84508, 12382, 13418, 3357, 2883, 54, 48, NA, 362191,  X
362, 372.0, 298130, 72351, 7423, 19410, 5895, 4896, 1992, 1101, 50, 44, NA, 411198,  X
363, 373.0, 801287, 188823, 22892, 12945, 25023, 9410, 4294, 2369, 50, 29, NA, 1067043,  X
364, 374.0, 134299, 204718, 26809, 6630, 19040, 5512, 2384, 1367, 34, 20, NA, 400759,  X
365, 375.0, 39177, 42344, 13952, 15250, 47787, 12459, 10686, 5929, 44, 8, NA, 187584,  X
366, 376.0, 123968, 71121, 24697, 8007, 4863, 3366, 2090, 748, 41, 11, NA, 238860,  X
367, 376.9, 71029, 16944, 21550, 20312, 5252, 6621, 3726, 3128, 51, 30, NA, 148562,  X
368, 377.9, 31021, 29487, 10241, 53821, 7988, 14106, 9949, 3994, 74, 51, NA, 160607,  X
369, 379.0, 11703, 31509, 4244, 41025, 10216, 12026, 18944, 3247, 70, 61, NA, 132914,  X
370, 379.9, 116509, 92100, 4287, 2088, 8090, 3239, 1155, 1016, 69, 44, NA, 228484,  X
371, 380.9, 44498, 15450, 6200, 68931, 22144, 9625, 4900, 1515, 69, 47, NA, 173263,  X
372, 381.9, 30835, 46966, 44180, 60806, 4477, 12765, 1537, 1794, 63, 50, NA, 203360,  X
373, 383.0, 20466, 39008, 23770, 8941, 13644, 6175, 4802, 1506, 56, 47, NA, 118312,  X
374, 383.9, 24787, 16803, 18126, 31518, 24139, 10193, 2374, 1055, 74, 70, NA, 128995,  X
375, 384.9, 66951, 35047, 4151, 11792, 12171, 4608, 1188, 207, 74, 56, NA, 136115,  X
376, 386.1, 27534, 11044, 11058, 31659, 3970, 6375, 4467, 2902, 77, 57, NA, 99009,  X
377, 386.9, 784155, 107715, 50650, 92408, 22409, 29184, 28429, 24357, 80, 63, NA, 1139307,  X
378, 387.9, 31675, 19536, 9318, 13468, 4790, 6545, 2438, 2610, 81, 60, NA, 90380,  X
379, 388.9, 61390, 7663, 2900, 40994, 11496, 14839, 3097, 1597, 94, 70, NA, 143976,  X
380, 390.0, 155782, 41196, 2759, 2180, 13992, 5605, 1232, 546, 94, 41, NA, 223292,  X
381, 390.9, 34453, 21737, 8546, 41796, 5292, 3213, 2127, 1487, 83, 48, NA, 118651,  X
382, 391.9, 12289, 11815, 6882, 61753, 3010, 8656, 4183, 2549, 80, 61, NA, 111137,  X
383, 392.9, 20623, 27806, 6046, 38398, 5122, 6884, 2993, 3200, 67, 60, NA, 111072,  X
384, 393.9, 219310, 4735, 7004, 3507, 3453, 4984, 2453, 884, 80, 81, NA, 246330,  X
385, 395.0, 76505, 9997, 6594, 27316, 6765, 8650, 4768, 3283, 96, 80, NA, 143878,  X
386, 395.9, 61933, 8116, 49445, 40109, 7382, 15288, 2217, 1205, 100, 78, NA, 185695,  X
387, 396.9, 279977, 13398, 2260, 6384, 1345, 3459, 776, 269, 100, 70, NA, 307868,  X
388, 398.0, 75494, 32756, 3815, 26140, 10986, 13084, 1667, 2573, 100, 67, NA, 166515,  X
389, 399.0, 29156, 15013, 30495, 33513, 6299, 4157, 2580, 4600, 87, 74, NA, 125813,  X
390, 399.9, 31012, 154898, 77845, 70071, 12359, 18964, 27001, 9796, 75, 63, NA, 401946,  X
391, 400.9, 851947, 77176, 33067, 7565, 15914, 7077, 6975, 5150, 63, 60, NA, 1004871,  X
392, 402.1, 548157, 778125, 11312, 35578, 15230, 16937, 16580, 21604, 38, 40, NA, 1443523,  X
393, 403.0, 837151, 464680, 26958, 43352, 13356, 16515, 9099, 2332, 30, 14, NA, 1413443,  X
394, 403.9, 91895, 32065, 44017, 68990, 13533, 11967, 4346, 2206, 35, 21, NA, 269019,  X
395, 404.9, 102018, 18811, 10572, 36228, 6183, 14349, 4459, 3979, 50, 34, NA, 196599,  X
396, 405.9, 52162, 4165, 11940, 5310, 2387, 2712, 663, 712, 69, 64, NA, 80051,  X
397, 407.0, 162088, 59676, 11411, 3653, 7525, 20232, 3984, 1754, 93, 67, NA, 270323,  X
398, 407.9, 206869, 26516, 2144, 20925, 2782, 5286, 2122, 788, 96, 57, NA, 267432,  X
399, 409.1, 156985, 169527, 48176, 74123, 12054, 25476, 1721, 2472, 87, 51, NA, 490534,  X
400, 409.9, 69582, 68191, 26403, 81387, 20468, 3649, 2687, 1918, 66, 48, NA, 274285,  X
401, 411.0, 437858, 285956, 135496, 10315, 31647, 11356, 2720, 1269, 40, 54, NA, 916617,  X
402, 411.9, 60609, 20056, 26991, 33401, 10037, 9240, 3694, 2557, 41, 63, NA, 166585,  X
403, 413.9, 23344, 38122, 19046, 99181, 24557, 17646, 23690, 1485, 44, 74, NA, 247071,  X
404, 414.9, 25665, 17821, 11219, 71172, 5531, 9355, 2191, 2938, 63, 80, NA, 145892,  X
405, 416.0, 40617, 48213, 11888, 103737, 8545, 16079, 3955, 1549, 78, 93, NA, 234583,  X
406, 416.9, 279264, 119703, 3792, 90656, 36397, 23581, 3357, 3755, 77, 83, NA, 560505,  X
407, 418.1, 1921188, 74657, 33479, 45616, 8260, 5442, 1508, 2556, 61, 78, NA, 2092706,  X
408, 419.0, 95149, 81470, 13861, 59206, 26542, 16722, 2710, 2368, 64, 64, NA, 298028,  X
409, 419.9, 206784, 76413, 55624, 61680, 19497, 14425, 5616, 6474, 61, 60, NA, 446513,  X
410, 421.0, 246650, 127146, 40122, 47475, 13755, 14891, 4357, 2647, 56, 60, NA, 497043,  X
411, 422.1, 214757, 661279, 79676, 57076, 22005, 13543, 8358, 2553, 48, 47, NA, 1059247,  X
412, 422.9, 40418, 27195, 3078, 83127, 11212, 10834, 4852, 3068, 47, 56, NA, 183784,  X
413, 424.0, 18137, 36324, 54446, 93686, 28119, 11899, 2934, 3202, 43, 61, NA, 248747,  X
414, 425.1, 805458, 280800, 14137, 54248, 47549, 15048, 4189, 3078, 38, 53, NA, 1224507,  X
415, 425.9, 255928, 426492, 16380, 40943, 19076, 25588, 4919, 2669, 51, 48, NA, 791995,  X
416, 427.0, 95694, 37764, 6134, 36900, 17787, 8051, 5892, 2128, 51, 38, NA, 210350,  X
417, 428.0, 31905, 19724, 51005, 107549, 32885, 8615, 4216, 2249, 50, 41, NA, 258148,  X
418, 428.9, 288657, 20710, 1137, 15540, 2232, 2592, 1311, 876, 54, 51, NA, 333055,  X
419, 429.9, 1258361, 74537, 26721, 35651, 33621, 7808, 4060, 7994, 56, 66, NA, 1448753,  X
420, 430.9, 474624, 89006, 12997, 52839, 12676, 13753, 9521, 9779, 54, 66, NA, 675195,  X
421, 431.9, 601795, 153493, 56077, 24760, 25780, 8505, 6401, 14389, 50, 50, NA, 891200,  X
422, 432.9, 98186, 43063, 13470, 5798, 7239, 2340, 2284, 1453, 43, 43, NA, 173833,  X
423, 434.1, 219511, 11584, 25538, 7018, 5051, 4082, 4132, 1940, 50, 53, NA, 278856,  X
424, 434.9, 208755, 9461, 7799, 5944, 1602, 1183, 1199, 1053, 43, 60, NA, 236996,  X
425, 436.0, 140193, 58925, 20616, 77893, 22904, 22684, 12209, 9794, 60, 67, NA, 365218,  X
426, 436.9, 730146, 87242, 52923, 71701, 20163, 21259, 12518, 8518, 70, 77, NA, 1004470,  X
427, 437.9, 244803, 40486, 2416, 6789, 5181, 10801, 3378, 1284, 80, 56, NA, 315138,  X
428, 438.9, 854021, 93438, 7272, 4412, 11324, 7533, 899, 1008, 84, 34, NA, 979907,  X
429, 439.9, 78183, 32337, 56215, 31329, 25951, 10769, 2184, 2602, 78, 35, NA, 239570,  X
430, 440.9, 13978, 18744, 61964, 14898, 10621, 6327, 5582, 2552, 74, 41, NA, 134666,  X
431, 441.9, 504373, 247651, 33793, 55452, 8047, 16541, 3895, 3395, 56, 48, NA, 873147,  X
432, 443.0, 90434, 55456, 50371, 1360, 13791, 17174, 4129, 1197, 66, 63, NA, 233912,  X
433, 444.1, 110185, 12509, 9766, 8347, 5366, 1409, 1227, 427, 60, 61, NA, 149236,  X
434, 444.9, 60008, 24983, 148308, 23681, 7494, 3721, 2639, 2004, 44, 67, NA, 272838,  X
435, 445.9, 59083, 22836, 19683, 59971, 7567, 8763, 4634, 1671, 50, 87, NA, 184208,  X
436, 447.0, 574996, 286588, 4166, 18785, 34913, 51000, 4835, 4755, 50, 64, NA, 980038,  X
437, 447.9, 103304, 19639, 20218, 51805, 25722, 6515, 4632, 2554, 54, 69, NA, 234389,  X
438, 448.9, 55691, 11096, 71475, 17604, 20876, 16469, 3037, 2339, 80, 60, NA, 198587,  X
439, 449.9, 321497, 724349, 51885, 32535, 10782, 8257, 2030, 2151, 56, 34, NA, 1153486,  X
440, 450.9, 38244, 11162, 69607, 3588, 8849, 5294, 2444, 2437, 44, 69, NA, 141625,  X
441, 451.9, 22935, 38347, 49565, 6864, 19426, 11325, 3673, 2353, 51, 63, NA, 154488,  X
442, 452.9, 124693, 93842, 62865, 28077, 52962, 22465, 5547, 3941, 48, 53, NA, 394392,  X
443, 453.9, 1577337, 84298, 54341, 9662, 11345, 12202, 3821, 1977, 69, 67, NA, 1754983,  X
444, 454.9, 349816, 55392, 56627, 28037, 22006, 5606, 5155, 3490, 63, 57, NA, 526129,  X
445, 455.9, 14134, 12547, 23544, 20932, 16104, 7217, 2465, 1488, 64, 61, NA, 98431,  X
446, 456.9, 89702, 29370, 10472, 22822, 1604, 5372, 3016, 928, 60, 67, NA, 163286,  X
447, 457.9, 24933, 36819, 5134, 89641, 14829, 6003, 1878, 2702, 53, 77, NA, 181939,  X
448, 459.0, 48450, 95125, 2990, 3153, 8819, 5321, 692, 710, 56, 50, NA, 165260,  X
449, 459.9, 28467, 26884, 56095, 14235, 6224, 7384, 1100, 2998, 51, 53, NA, 143387,  X
450, 460.9, 54900, 20266, 78234, 20255, 5815, 13375, 4747, 2704, 54, 61, NA, 200296,  X
451, 461.9, 144001, 165007, 98373, 13625, 19678, 18698, 1178, 2702, 61, 53, NA, 463262,  X
452, 462.9, 898772, 210309, 44595, 6684, 12089, 5667, 2291, 1984, 51, 64, NA, 1182391,  X
453, 463.9, 264867, 112962, 32131, 18788, 32254, 25227, 6718, 4038, 57, 50, NA, 496985,  X
454, 464.9, 354477, 91409, 11666, 15472, 8884, 3486, 746, 1182, 41, 29, NA, 487322,  X
455, 465.9, 113521, 43189, 25347, 6937, 9246, 2451, 1525, 2073, 34, 29, NA, 204289,  X
456, 466.9, 136728, 70983, 56009, 13840, 11182, 30469, 5492, 5977, 60, 40, NA, 330680,  X
457, 467.9, 1631208, 96534, 47558, 10425, 19381, 12825, 5730, 3258, 51, 43, NA, 1826919,  X
458, 468.9, 88273, 13241, 10209, 6072, 6068, 1550, 541, 1095, 60, 51, NA, 127049,  X
459, 469.9, 42711, 37865, 13259, 11965, 21123, 10320, 3200, 2274, 78, 48, NA, 142717,  X
460, 470.9, 471849, 125947, 92812, 11827, 20932, 5687, 3631, 2189, 53, 48, NA, 734874,  X
461, 470.9, 2503662, 115700, 59355, 67809, 20669, 11727, 6597, 4638, 48, 53, NA, 2790157,  X
