obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
243, 258.9, 672586, 140177, 27095, 11501, 31133, 16685, 35439, 10553, 29, 43, NA, 945169,  X
244, 259.9, 1979483, 2156549, 130678, 286551, 218433, 129563, 184467, 345015, 27, 48, NA, 5430739,  X
245, 260.9, 1198610, 193749, 108920, 70512, 8422, 50298, 73301, 23708, 44, 57, NA, 1727520,  X
246, 262.0, 207215, 229196, 53235, 12520, 61177, 39903, 121154, 27937, 34, 50, NA, 752337,  X
247, 262.9, 597655, 119088, 13561, 42235, 45563, 54754, 56406, 47966, 44, 51, NA, 977228,  X
248, 264.9, 2268621, 116646, 14550, 22295, 20012, 31475, 67555, 23263, 57, 54, NA, 2564417,  X
249, 265.9, 212784, 9144, 6868, 2833, 7634, 4483, 7022, 3671, 63, 51, NA, 254439,  X
250, 266.9, 1109462, 708026, 4787, 150991, 125479, 57848, 66981, 49140, 56, 50, NA, 2272714,  X
251, 267.9, 1835218, 115444, 95712, 144297, 34386, 25159, 56348, 28673, 43, 64, NA, 2335237,  X
252, 269.0, 428296, 35809, 70061, 20110, 24529, 19066, 10252, 12105, 40, 81, NA, 620228,  X
253, 269.9, 287192, 165356, 125407, 45543, 13133, 43828, 54069, 45176, 34, 87, NA, 779704,  X
254, 270.9, 1194458, 96234, 100290, 115776, 70535, 40754, 53042, 44007, 40, 100, NA, 1715096,  X
255, 271.9, 622264, 35936, 25912, 24395, 21357, 11601, 8919, 5017, 44, 96, NA, 755401,  X
256, 272.9, 2114358, 412367, 32164, 95261, 53733, 49213, 44913, 35601, 40, 83, NA, 2837610,  X
257, 273.9, 78708, 42633, 3349, 1915, 6279, 2914, 2843, 2890, 34, 63, NA, 141531,  X
258, 274.9, 1000906, 601040, 109637, 47443, 48212, 23766, 50006, 19223, 20, 50, NA, 1900233,  X
259, 275.9, 1809952, 185588, 44726, 38166, 34515, 16397, 15798, 18228, 13, 43, NA, 2163370,  X
260, 276.9, 503918, 169071, 37992, 15097, 8779, 19800, 28893, 12513, 13, 43, NA, 796063,  X
261, 278.0, 1945132, 199363, 33230, 40618, 21065, 42211, 28649, 9849, 21, 51, NA, 2320117,  X
262, 278.9, 998246, 278984, 18197, 47347, 33677, 19033, 22784, 35295, 26, 51, NA, 1453563,  X
263, 280.0, 882681, 199454, 103072, 37422, 21461, 22880, 26732, 23660, 27, 56, NA, 1317362,  X
264, 280.9, 341099, 22542, 7399, 7932, 8947, 8301, 4565, 3355, 37, 60, NA, 404140,  X
265, 281.9, 210314, 48397, 16346, 16729, 3298, 10333, 5310, 2754, 37, 66, NA, 313481,  X
266, 282.9, 1336817, 87951, 8796, 17271, 19318, 18905, 15692, 9936, 47, 64, NA, 1514686,  X
267, 283.9, 948139, 10116, 3812, 3680, 1842, 4085, 3924, 3185, 57, 63, NA, 978783,  X
268, 284.9, 774500, 1064068, 127327, 68985, 29480, 132009, 25793, 37599, 51, 54, NA, 2259761,  X
269, 285.9, 1452217, 88412, 28518, 24211, 8422, 10429, 8573, 12026, 47, 53, NA, 1632808,  X
270, 287.0, 280414, 23412, 16829, 4671, 6069, 2732, 5797, 2380, 37, 63, NA, 342304,  X
271, 287.9, 1218120, 594352, 596739, 70412, 54702, 39048, 92983, 69782, 16, 70, NA, 2736138,  X
272, 288.9, 1456073, 380129, 62817, 78987, 21159, 45789, 46263, 37628, 14, 78, NA, 2128845,  X
273, 289.9, 134596, 589390, 172363, 116625, 36940, 40133, 64378, 50127, 10, 77, NA, 1204552,  X
274, 290.9, 400102, 229428, 13903, 6220, 6548, 26518, 10821, 6002, 13, 56, NA, 699542,  X
275, 291.9, 692229, 813554, 81860, 11580, 109893, 32650, 33308, 60744, 14, 35, NA, 1835818,  X
276, 292.9, 125338, 5816, 13028, 3451, 898, 2510, 3665, 2072, 17, 51, NA, 156778,  X
277, 294.0, 365386, 65908, 59916, 6363, 7399, 18281, 21784, 11189, 27, 56, NA, 556226,  X
278, 294.9, 528673, 1398450, 112380, 85879, 41690, 28732, 59821, 40561, 11, 63, NA, 2296186,  X
279, 295.9, 77156, 67842, 5786, 2388, 3310, 2003, 3019, 2270, 8, 64, NA, 163774,  X
280, 296.9, 637559, 48509, 1988, 8421, 2549, 10506, 9469, 6262, 13, 41, NA, 725263,  X
281, 297.9, 107495, 28191, 4920, 2886, 770, 6737, 6798, 1805, 16, 30, NA, 159602,  X
282, 298.9, 238545, 36599, 5730, 1328, 1300, 5553, 2687, 1867, 35, 34, NA, 293609,  X
283, 299.9, 1395557, 312572, 67414, 32393, 12635, 58108, 38266, 23786, 51, 40, NA, 1940731,  X
284, 300.9, 546859, 47485, 16533, 12201, 4913, 9301, 8242, 9203, 48, 50, NA, 654737,  X
285, 301.9, 459073, 220337, 12799, 12171, 3392, 17790, 11320, 10211, 40, 43, NA, 747093,  X
286, 302.9, 2074512, 271906, 64625, 36103, 39172, 36223, 31641, 51208, 37, 48, NA, 2605390,  X
287, 303.9, 2206602, 478095, 76817, 47500, 21442, 53952, 44196, 38521, 30, 47, NA, 2967125,  X
288, 305.0, 200840, 28556, 3012, 14003, 10483, 7412, 13869, 7661, 35, 44, NA, 285836,  X
289, 305.9, 111041, 27267, 9300, 4008, 2272, 20136, 6059, 5375, 53, 53, NA, 185458,  X
290, 306.9, 718718, 64363, 51391, 7257, 5739, 8906, 9138, 16177, 50, 63, NA, 881689,  X
291, 307.9, 888794, 201176, 62289, 58626, 59841, 38958, 44810, 44857, 53, 66, NA, 1399351,  X
292, 308.9, 1316992, 250310, 44996, 3694, 14082, 18437, 11717, 8924, 43, 60, NA, 1669152,  X
293, 310.0, 57645, 33102, 8381, 30733, 5216, 6388, 8119, 4040, 26, 70, NA, 153624,  X
294, 310.9, 122677, 85703, 33840, 26014, 9687, 17450, 4885, 11591, 34, 67, NA, 311847,  X
295, 312.0, 1483564, 158789, 113357, 8746, 21195, 43615, 16202, 8275, 35, 70, NA, 1853743,  X
296, 312.9, 1223563, 112638, 56621, 13477, 27214, 88865, 22937, 31080, 53, 77, NA, 1576395,  X
297, 316.9, 1027397, 303183, 41177, 26277, 44727, 88133, 47736, 40968, 63, 61, NA, 1619598,  X
298, 317.9, 28914, 239518, 140733, 35703, 33849, 73000, 81715, 39194, 66, 60, NA, 672626,  X
299, 319.0, 1362988, 111945, 31894, 7400, 18397, 19777, 19655, 22460, 64, 53, NA, 1594516,  X
300, 319.9, 142924, 22815, 10235, 11575, 5638, 6928, 16617, 2353, 54, 60, NA, 219085,  X
301, 320.9, 1376930, 199830, 427112, 81360, 73298, 85427, 204182, 56671, 48, 80, NA, 2504810,  X
302, 323.9, 445322, 624795, 90524, 173599, 98458, 110567, 93068, 61941, 44, 77, NA, 1698274,  X
303, 324.9, 1932981, 154564, 74609, 45242, 76868, 30708, 62196, 70372, 43, 81, NA, 2447540,  X
304, 326.0, 55970, 11870, 11347, 4751, 6014, 6955, 6727, 5735, 48, 83, NA, 109369,  X
305, 326.9, 1376800, 141977, 5057, 22940, 31077, 58875, 9316, 8333, 57, 57, NA, 1654375,  X
306, 327.9, 898668, 37560, 18425, 14660, 2987, 9090, 2340, 1450, 57, 64, NA, 985180,  X
307, 328.9, 532414, 61455, 19570, 48293, 13396, 9369, 12770, 11370, 54, 70, NA, 708637,  X
308, 330.0, 2184852, 121832, 250312, 45935, 17423, 40452, 31674, 14716, 44, 80, NA, 2707196,  X
309, 330.9, 58894, 35727, 15338, 5986, 2525, 2068, 1488, 568, 24, 94, NA, 122594,  X
310, 331.9, 2444682, 2099344, 28279, 49886, 34460, 50261, 42773, 13265, 8, 66, NA, 4762950,  X
311, 332.9, 1570677, 97113, 61010, 10060, 9100, 14420, 5201, 2996, 10, 63, NA, 1770577,  X
312, 333.9, 1527409, 138944, 15483, 19513, 18530, 10896, 7341, 6157, 4, 43, NA, 1744273,  X
313, 334.9, 751908, 219256, 3536, 19957, 7358, 5508, 10965, 4937, 1, 27, NA, 1023425,  X
314, 335.9, 347125, 165100, 8515, 48050, 10869, 7041, 15545, 8115, 3, 48, NA, 610360,  X
315, 336.9, 1289837, 125042, 7399, 30740, 11410, 7882, 8729, 4817, 1, 40, NA, 1485856,  X
316, 337.9, 566782, 79580, 70463, 49640, 11643, 16139, 23393, 17726, 1, 54, NA, 835366,  X
317, 338.9, 1663189, 72147, 28445, 8390, 6276, 39933, 33348, 23750, 26, 64, NA, 1875478,  X
318, 339.9, 92043, 19188, 17071, 2205, 1829, 5985, 1363, 2362, 41, 74, NA, 142046,  X
319, 340.9, 210328, 99565, 8370, 8160, 3412, 7065, 5232, 7054, 43, 69, NA, 349186,  X
320, 342.0, 128974, 67840, 28462, 7337, 15077, 33010, 58393, 31358, 56, 56, NA, 370451,  X
321, 342.9, 224837, 9070, 13376, 13977, 15110, 21513, 14016, 17260, 61, 63, NA, 329159,  X
322, 344.0, 652853, 146507, 21634, 5604, 7800, 34853, 16628, 22905, 64, 50, NA, 908784,  X
323, 344.9, 280433, 191007, 17174, 17609, 4814, 34328, 26587, 16515, 75, 48, NA, 588467,  X
324, 345.9, 132102, 121310, 2912, 21058, 8496, 22797, 27205, 18977, 67, 41, NA, 354857,  X
325, 346.9, 1234446, 27436, 41004, 23382, 14865, 7476, 4647, 3385, 48, 50, NA, 1356641,  X
326, 348.0, 205499, 21049, 6951, 6358, 6812, 5747, 4963, 4651, 47, 56, NA, 262030,  X
327, 348.9, 360733, 336716, 20888, 12575, 14071, 15799, 14501, 12633, 34, 53, NA, 787916,  X
328, 349.9, 87637, 24223, 36863, 20056, 15443, 35452, 9283, 6525, 43, 67, NA, 235482,  X
329, 350.9, 382925, 40284, 25103, 1460, 5422, 6142, 2701, 1128, 43, 57, NA, 465165,  X
330, 351.9, 2009774, 68444, 32693, 33192, 26594, 15453, 15617, 11800, 40, 64, NA, 2213567,  X
331, 352.9, 26691, 11101, 2743, 8637, 6949, 18470, 15632, 10915, 69, 77, NA, 101138,  X
332, 353.9, 304109, 43025, 4289, 27436, 14613, 8396, 22779, 14801, 56, 70, NA, 439448,  X
333, 355.0, 33217, 3722, 9436, 4095, 10213, 40025, 12794, 20596, 83, 64, NA, 134098,  X
334, 356.9, 5315, 3730, 5151, 14034, 6934, 24463, 18919, 9467, 97, 63, NA, 88013,  X
335, 358.0, 1354068, 151718, 42192, 25154, 21178, 13436, 6678, 4178, 70, 64, NA, 1618602,  X
336, 358.9, 1348224, 8164, 3300, 1763, 6231, 971, 480, 1060, 66, 61, NA, 1370193,  X
337, 359.9, 560267, 69057, 5624, 13253, 3757, 6706, 997, 921, 38, 61, NA, 660582,  X
338, 360.9, 1712368, 53145, 19795, 10806, 14169, 6331, 898, 1216, 16, 57, NA, 1818728,  X
339, 362.0, 788683, 53323, 12020, 5953, 3738, 2832, 1144, 462, 11, 56, NA, 868155,  X
340, 362.9, 2077593, 30630, 25641, 5908, 17236, 9958, 5245, 2563, 16, 61, NA, 2174774,  X
341, 363.9, 30544, 39394, 18255, 14154, 10661, 13724, 9314, 5190, 24, 67, NA, 141236,  X
342, 364.9, 116335, 104642, 13512, 5303, 19097, 7964, 7096, 3813, 23, 57, NA, 277762,  X
343, 366.0, 27947, 11278, 4733, 19429, 9006, 19182, 13231, 4585, 44, 64, NA, 109391,  X
344, 366.9, 455177, 146079, 69887, 40180, 33582, 18457, 24027, 17300, 40, 64, NA, 804689,  X
345, 367.9, 261645, 34541, 29442, 25351, 15219, 10272, 12302, 5703, 37, 69, NA, 394475,  X
346, 368.9, 139128, 27753, 6178, 3932, 10212, 10189, 7619, 18615, 48, 75, NA, 223626,  X
347, 369.9, 22181, 11395, 2151, 4354, 11344, 11428, 17690, 10440, 50, 63, NA, 90983,  X
348, 370.9, 251143, 116741, 28344, 17142, 13666, 5654, 5675, 2957, 43, 57, NA, 441322,  X
349, 371.9, 305208, 31673, 3309, 1998, 2815, 1736, 732, 282, 35, 41, NA, 347753,  X
350, 373.0, 14400, 13777, 23147, 34903, 2995, 2717, 2436, 1564, 17, 63, NA, 95939,  X
351, 374.0, 6462, 7549, 6335, 7969, 3997, 13162, 3138, 1983, 17, 74, NA, 50595,  X
352, 374.9, 10385, 13592, 12076, 3736, 11047, 4909, 4125, 1098, 29, 77, NA, 60968,  X
353, 375.9, 4610, 6821, 5167, 13390, 6334, 11918, 3610, 2462, 50, 91, NA, 54312,  X
354, 376.9, 8050, 5474, 4794, 8234, 9490, 12819, 2204, 2099, 75, 75, NA, 53164,  X
355, 377.9, 11400, 5708, 3937, 8955, 4836, 6252, 1345, 1329, 69, 77, NA, 43762,  X
356, 378.9, 25166, 30212, 9999, 15483, 12366, 11253, 5292, 1823, 70, 77, NA, 111594,  X
357, 379.9, 35762, 4794, 6124, 15622, 7605, 6362, 4581, 1651, 66, 78, NA, 82501,  X
358, 380.9, 34784, 11859, 11608, 16932, 16616, 20135, 2617, 2637, 63, 81, NA, 117188,  X
359, 381.9, 28008, 11760, 11711, 8131, 8772, 7074, 7361, 3698, 60, 81, NA, 86515,  X
360, 382.9, 34311, 9518, 590, 10035, 10410, 19018, 7281, 7670, 74, 77, NA, 98833,  X
361, 383.9, 761106, 60521, 20755, 40745, 13608, 10971, 16320, 7226, 64, 74, NA, 931252,  X
362, 384.9, 342418, 9900, 5112, 2274, 2140, 1345, 1924, 914, 48, 74, NA, 366027,  X
363, 385.9, 22792, 16911, 64505, 12427, 16578, 31607, 21357, 4127, 53, 77, NA, 190304,  X
364, 386.9, 666498, 315146, 14211, 13392, 26382, 14405, 7697, 12781, 26, 66, NA, 1070512,  X
365, 387.9, 643193, 92689, 60458, 20274, 18114, 11779, 9357, 5910, 23, 64, NA, 861774,  X
366, 388.9, 729681, 85345, 38008, 7540, 21002, 13965, 2248, 3681, 26, 61, NA, 901470,  X
367, 390.0, 162316, 6445, 1622, 241, 853, 215, 263, 248, 3, 48, NA, 172203,  X
368, 391.0, 1221916, 610390, 72927, 59055, 113310, 35411, 50220, 31935, 4, 54, NA, 2195164,  X
369, 391.9, 854347, 94202, 12764, 7695, 8812, 22534, 6457, 4980, 14, 43, NA, 1011791,  X
370, 392.9, 342383, 151192, 24629, 26972, 7683, 28598, 23479, 22483, 16, 40, NA, 627419,  X
371, 393.9, 637879, 93285, 42692, 40066, 19882, 16559, 8923, 16869, 27, 48, NA, 876155,  X
372, 394.9, 463867, 521429, 86377, 153332, 41617, 56775, 36439, 49903, 34, 54, NA, 1409739,  X
373, 395.9, 323686, 30073, 3172, 6160, 2501, 2298, 3891, 3875, 21, 60, NA, 375656,  X
374, 396.9, 1463886, 140666, 142183, 36107, 30046, 34806, 34591, 43534, 20, 69, NA, 1925819,  X
375, 398.0, 810223, 371757, 31051, 21771, 28096, 27601, 21100, 14080, 16, 54, NA, 1325679,  X
376, 398.9, 158817, 20249, 5301, 9627, 3928, 7530, 16131, 4308, 24, 56, NA, 225891,  X
377, 399.9, 786164, 194778, 8880, 11749, 10940, 14991, 8600, 10013, 26, 47, NA, 1046115,  X
378, 400.9, 134614, 19524, 11802, 22838, 8769, 5315, 2345, 2005, 24, 48, NA, 207212,  X
379, 401.9, 57234, 10965, 3663, 12496, 6841, 11604, 2152, 1598, 41, 61, NA, 106553,  X
380, 402.9, 39121, 22109, 3300, 9091, 8134, 5402, 1290, 1299, 38, 57, NA, 89746,  X
381, 404.0, 11444, 12952, 4448, 7347, 3583, 5028, 6179, 1322, 47, 75, NA, 52303,  X
382, 405.0, 25360, 11929, 1933, 33607, 6386, 9306, 5723, 1537, 53, 77, NA, 95781,  X
383, 406.0, 3933, 12302, 20206, 3105, 10728, 6205, 2902, 1001, 47, 80, NA, 60382,  X
384, 406.9, 31002, 12142, 7402, 10092, 9934, 6642, 2188, 1901, 50, 84, NA, 81303,  X
385, 407.9, 43378, 20366, 10865, 10247, 19436, 13707, 11879, 2509, 53, 81, NA, 132387,  X
386, 409.0, 23399, 28143, 3849, 4961, 5509, 6696, 2079, 854, 51, 66, NA, 75490,  X
387, 409.9, 11031, 5431, 5371, 2272, 3498, 5830, 1797, 1059, 60, 61, NA, 36289,  X
388, 410.9, 8286, 30725, 7721, 4114, 8947, 9713, 3581, 1390, 61, 53, NA, 74477,  X
389, 411.9, 5426, 14621, 2552, 3968, 5338, 6663, 912, 609, 61, 50, NA, 40089,  X
390, 412.9, 31962, 18473, 16307, 10283, 7539, 8818, 5579, 1130, 61, 60, NA, 100091,  X
391, 413.9, 67005, 35639, 9463, 16899, 15877, 4295, 2923, 2632, 44, 60, NA, 154733,  X
392, 414.9, 99278, 16883, 14134, 21710, 7000, 12611, 2968, 2341, 47, 74, NA, 176925,  X
393, 416.0, 4070, 14478, 6388, 22283, 29488, 4553, 3756, 1658, 37, 80, NA, 86674,  X
394, 416.9, 3422, 5749, 1220, 13531, 5547, 3654, 1985, 1535, 37, 83, NA, 36643,  X
395, 417.9, 11499, 9606, 13134, 6719, 8583, 1199, 1951, 1476, 30, 88, NA, 54167,  X
396, 418.9, 19480, 8323, 8894, 9451, 4939, 6736, 1898, 878, 30, 88, NA, 60599,  X
397, 419.9, 29613, 13482, 23024, 1821, 7367, 4310, 2234, 871, 30, 91, NA, 82722,  X
398, 420.9, 10698, 9524, 4709, 1350, 4857, 8427, 1824, 817, 41, 78, NA, 42206,  X
399, 422.0, 54261, 12867, 11008, 5767, 12969, 10638, 3769, 3306, 60, 74, NA, 114585,  X
400, 423.0, 10065, 20584, 12253, 20646, 6590, 11943, 4465, 1565, 57, 74, NA, 88111,  X
401, 423.9, 10182, 22295, 5966, 3402, 6998, 4919, 2332, 2386, 61, 61, NA, 58480,  X
402, 424.9, 276256, 54671, 27949, 10741, 11171, 8430, 3645, 2772, 47, 67, NA, 395635,  X
403, 426.9, 596012, 40667, 7116, 4090, 5044, 8816, 6573, 8333, 40, 57, NA, 676651,  X
404, 427.9, 425971, 136622, 8266, 3578, 2639, 5239, 1205, 111, 24, 37, NA, 583631,  X
405, 428.9, 29336, 10372, 6711, 5295, 7816, 7754, 3167, 1076, 34, 41, NA, 71527,  X
406, 429.9, 6251, 17452, 2250, 4020, 9869, 6273, 4095, 2107, 41, 30, NA, 52317,  X
407, 430.9, 13702, 7327, 8376, 8134, 3460, 7119, 1965, 1731, 47, 47, NA, 51814,  X
408, 431.9, 11452, 16097, 1158, 5535, 14614, 3215, 3314, 3349, 57, 54, NA, 58734,  X
409, 432.9, 14189, 19432, 11997, 29155, 15925, 2432, 2420, 798, 38, 63, NA, 96348,  X
410, 434.0, 21931, 7909, 14168, 11455, 11801, 12197, 3043, 1158, 40, 77, NA, 83662,  X
411, 434.9, 38629, 31606, 10018, 7727, 7604, 11399, 2297, 1193, 38, 66, NA, 110473,  X
412, 435.9, 16806, 69934, 1812, 4355, 8155, 6977, 2181, 1786, 34, 57, NA, 112006,  X
413, 436.9, 26459, 19045, 8912, 5967, 7120, 4949, 3760, 1128, 44, 50, NA, 77340,  X
414, 438.0, 2711, 21297, 15260, 5309, 4296, 11054, 3825, 5983, 41, 48, NA, 69735,  X
415, 438.9, 246742, 45008, 18858, 8756, 26490, 7964, 7501, 5496, 37, 48, NA, 366815,  X
416, 439.9, 15291, 14318, 10647, 25729, 8954, 14102, 5178, 5115, 47, 70, NA, 99334,  X
417, 441.0, 18875, 5972, 37920, 11028, 3455, 6094, 5625, 2956, 44, 88, NA, 91925,  X
418, 441.9, 21968, 7589, 2031, 6939, 5150, 5966, 7671, 3538, 47, 84, NA, 60852,  X
419, 442.9, 10302, 7780, 13541, 8722, 26901, 8655, 5594, 1879, 54, 88, NA, 83374,  X
420, 443.9, 35570, 9771, 7010, 7703, 5720, 5871, 4235, 721, 53, 87, NA, 76601,  X
421, 444.9, 10046, 13632, 9640, 44632, 1861, 4466, 3537, 2190, 48, 87, NA, 90004,  X
422, 445.9, 25435, 8898, 6309, 14866, 19760, 5818, 1130, 977, 44, 88, NA, 83193,  X
423, 446.9, 19564, 7447, 7687, 5274, 9724, 9836, 1641, 774, 50, 88, NA, 61947,  X
424, 447.9, 16409, 23003, 2487, 14832, 10254, 8951, 1661, 1294, 48, 83, NA, 78891,  X
425, 448.9, 14233, 18722, 6021, 15791, 4020, 17286, 2607, 918, 64, 67, NA, 79598,  X
426, 449.9, 18405, 16111, 12386, 7761, 68258, 7565, 1683, 1020, 66, 57, NA, 133189,  X
427, 450.9, 109304, 39673, 9198, 15697, 18299, 8520, 2160, 1492, 54, 54, NA, 204343,  X
428, 452.0, 97087, 52731, 1649, 9966, 6552, 12629, 17511, 4285, 53, 47, NA, 202410,  X
429, 452.9, 16493, 15395, 1235, 4989, 5064, 7129, 5858, 3161, 50, 38, NA, 59324,  X
430, 454.0, 167941, 236748, 44068, 88646, 65342, 53240, 46758, 9842, 47, 44, NA, 712585,  X
431, 454.0, 1262471, 51463, 9251, 6798, 3375, 5792, 4970, 3477, 43, 43, NA, 1347597,  X
