obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
244, 247.0, 863147, 54749, 14500, 18044, 36382, 14617, 11721, 25807, 64, 47, NA, 1038967,  X
245, 248.0, 194168, 86715, 79512, 26314, 12997, 28338, 10227, 14609, 60, 53, NA, 452880,  X
246, 249.0, 156156, 47225, 9879, 9096, 10331, 2716, 2489, 5419, 34, 44, NA, 243311,  X
247, 250.0, 909744, 30674, 14258, 13347, 21471, 6800, 9389, 3783, 48, 48, NA, 1009466,  X
248, 251.0, 132350, 2659, 5459, 2978, 4558, 5668, 2866, 4132, 61, 54, NA, 160670,  X
249, 252.0, 117075, 34622, 51944, 116423, 12034, 9497, 13753, 3940, 48, 67, NA, 359288,  X
250, 253.0, 79175, 36236, 28604, 59187, 9265, 7216, 6694, 5978, 53, 84, NA, 232355,  X
251, 254.0, 136801, 13629, 14241, 52239, 12798, 21846, 6550, 6623, 63, 96, NA, 264727,  X
252, 255.0, 33564, 20232, 4199, 72234, 7548, 14674, 2566, 2464, 48, 100, NA, 157481,  X
253, 256.0, 121674, 53286, 62257, 47622, 25788, 9274, 5573, 3653, 51, 97, NA, 329127,  X
254, 257.0, 25055, 17632, 31107, 89968, 12581, 12109, 5445, 2389, 56, 100, NA, 196286,  X
255, 258.0, 81726, 25969, 14652, 19817, 4272, 2430, 614, 825, 34, 100, NA, 150305,  X
256, 259.0, 36700, 76843, 97762, 38140, 22530, 9672, 4641, 4171, 17, 96, NA, 290459,  X
257, 260.0, 128739, 35429, 90242, 22429, 21780, 17415, 10499, 2102, 24, 96, NA, 328635,  X
258, 261.0, 14926, 67690, 46671, 27807, 8143, 10230, 3543, 6120, 23, 87, NA, 185130,  X
259, 262.0, 46667, 42893, 24449, 22420, 4280, 10612, 6387, 2794, 37, 83, NA, 160502,  X
260, 263.0, 208178, 57997, 31863, 22460, 14755, 14347, 8592, 4291, 50, 75, NA, 362483,  X
261, 264.0, 377445, 29520, 14922, 121284, 16353, 9706, 4380, 2394, 41, 81, NA, 576004,  X
262, 265.0, 59052, 17803, 50913, 6621, 35997, 12005, 2273, 3335, 51, 80, NA, 187999,  X
263, 266.0, 44553, 54386, 22425, 25715, 15697, 16175, 3320, 2623, 53, 77, NA, 184894,  X
264, 267.1, 8251, 26167, 26614, 32207, 21684, 13785, 1897, 2128, 56, 80, NA, 132733,  X
265, 268.0, 32536, 37022, 11560, 53780, 15972, 7085, 3049, 3992, 57, 70, NA, 164996,  X
266, 269.2, 107661, 41217, 36675, 56599, 32278, 11123, 4482, 6275, 50, 75, NA, 296310,  X
267, 270.0, 101627, 56345, 44191, 37078, 21733, 9779, 4562, 3666, 40, 80, NA, 278981,  X
268, 271.0, 83104, 84117, 22807, 36947, 9168, 5384, 1945, 1847, 21, 75, NA, 245319,  X
269, 272.0, 8557, 8781, 14574, 39969, 23980, 20503, 2645, 3871, 40, 75, NA, 122880,  X
270, 273.0, 64563, 25952, 55874, 30624, 23731, 5913, 2222, 3254, 37, 78, NA, 212133,  X
271, 274.0, 106820, 51904, 21299, 138721, 20417, 10889, 2203, 2062, 34, 84, NA, 354315,  X
272, 275.0, 961182, 195721, 37021, 66039, 42905, 8459, 2237, 1471, 29, 81, NA, 1315035,  X
273, 276.0, 252247, 7912, 1794, 20687, 11822, 5731, 366, 1214, 23, 80, NA, 301773,  X
274, 277.0, 440231, 142058, 72362, 87526, 23203, 23966, 13849, 11113, 27, 74, NA, 814308,  X
275, 278.1, 20021, 31562, 26132, 38955, 16808, 9816, 9231, 3252, 37, 67, NA, 155777,  X
276, 279.0, 46592, 13048, 23013, 41698, 18057, 14212, 7282, 6938, 57, 81, NA, 170840,  X
277, 280.0, 165402, 10232, 4079, 13084, 1165, 1855, 880, 407, 47, 88, NA, 197104,  X
278, 281.1, 6108, 42113, 4457, 30682, 14231, 10973, 2108, 1630, 53, 81, NA, 112302,  X
279, 282.1, 668572, 59139, 16014, 36477, 35039, 70233, 7339, 11606, 74, 66, NA, 904419,  X
280, 283.0, 853495, 357778, 157296, 13833, 40770, 50247, 27450, 39618, 64, 51, NA, 1540487,  X
281, 284.0, 2277241, 164533, 29523, 22074, 22629, 41900, 30195, 8912, 78, 30, NA, 2597007,  X
282, 285.0, 889579, 269369, 73578, 24811, 35250, 20834, 10454, 5729, 67, 27, NA, 1329604,  X
283, 286.0, 26661, 60498, 17137, 28435, 27712, 6730, 4882, 4377, 41, 34, NA, 176432,  X
284, 287.0, 64988, 47318, 45796, 39931, 6370, 8266, 6476, 3810, 37, 47, NA, 222955,  X
285, 288.0, 16018, 37532, 50968, 27113, 15397, 7471, 8446, 2227, 23, 63, NA, 165172,  X
286, 289.0, 68948, 8213, 4999, 6485, 5228, 2451, 1543, 2148, 34, 70, NA, 100015,  X
287, 290.0, 206250, 106869, 41749, 11399, 14545, 13448, 3551, 7223, 37, 67, NA, 405034,  X
288, 291.0, 30928, 22388, 47237, 21059, 10861, 9158, 11476, 3035, 41, 70, NA, 156142,  X
289, 292.0, 21247, 36823, 22363, 16398, 28754, 10174, 5907, 5084, 50, 61, NA, 146750,  X
290, 293.0, 65727, 69109, 51013, 30092, 16227, 13809, 3150, 1464, 47, 61, NA, 250591,  X
291, 294.0, 124784, 63017, 21044, 24037, 21100, 9669, 7715, 4125, 47, 66, NA, 275491,  X
292, 295.0, 15773, 26272, 32077, 14259, 34141, 12648, 5520, 2254, 53, 56, NA, 142944,  X
293, 296.0, 88950, 74645, 104635, 17204, 13683, 8242, 7197, 3761, 41, 64, NA, 318317,  X
294, 297.0, 620057, 45066, 74646, 38093, 21958, 7594, 1849, 1741, 35, 70, NA, 811004,  X
295, 298.0, 13091, 45921, 12256, 13160, 22218, 18474, 4331, 3861, 48, 66, NA, 133312,  X
296, 299.0, 314057, 68512, 85620, 24404, 15569, 9272, 3219, 1767, 34, 74, NA, 522420,  X
297, 300.0, 487808, 126251, 18446, 3654, 11093, 8019, 3248, 4539, 35, 50, NA, 663058,  X
298, 301.0, 62747, 25483, 36616, 41985, 20409, 8372, 3827, 1326, 43, 50, NA, 200765,  X
299, 302.0, 10485, 49972, 37724, 16589, 19867, 10925, 5605, 3155, 30, 60, NA, 154322,  X
300, 303.0, 44915, 18564, 11437, 12060, 36569, 14117, 5410, 3631, 51, 47, NA, 146703,  X
301, 304.0, 37600, 106626, 10999, 19080, 16098, 20209, 6363, 6019, 63, 50, NA, 222994,  X
302, 305.0, 73636, 10279, 7118, 8187, 6650, 3957, 2667, 1224, 69, 41, NA, 113718,  X
303, 306.0, 53053, 33294, 117808, 19824, 25498, 16186, 6010, 3024, 69, 51, NA, 274697,  X
304, 307.0, 31167, 17919, 52115, 66084, 15128, 19775, 4495, 11997, 57, 74, NA, 218680,  X
305, 308.0, 32126, 22888, 40014, 56907, 30556, 8921, 7602, 4816, 51, 93, NA, 203830,  X
306, 309.0, 668774, 666011, 257019, 284824, 300489, 162542, 164661, 57599, 48, 90, NA, 2561919,  X
307, 310.0, 348839, 132199, 14665, 10373, 11323, 6767, 3486, 8562, 40, 64, NA, 536214,  X
308, 311.0, 229759, 100111, 32301, 4562, 3705, 6380, 3506, 2623, 26, 43, NA, 382947,  X
309, 312.0, 414437, 32284, 6642, 23157, 2523, 7675, 2219, 2386, 30, 37, NA, 491323,  X
310, 313.0, 9936, 18697, 74164, 20096, 27106, 13664, 15929, 7241, 30, 48, NA, 186833,  X
311, 314.0, 23112, 9242, 29233, 13488, 17930, 8819, 15356, 8624, 48, 67, NA, 125804,  X
312, 315.0, 69647, 47658, 45748, 7411, 14711, 41158, 6004, 4164, 75, 74, NA, 236501,  X
313, 316.0, 26126, 33178, 21454, 43881, 18918, 9244, 13726, 6050, 74, 78, NA, 172577,  X
314, 317.0, 41531, 52152, 47217, 30181, 8996, 27478, 5203, 9564, 80, 70, NA, 222322,  X
315, 318.1, 50334, 13826, 57935, 9371, 38612, 7239, 14307, 6021, 70, 70, NA, 197645,  X
316, 319.0, 24080, 33879, 41802, 27081, 13743, 12902, 5462, 5110, 56, 81, NA, 164059,  X
317, 320.0, 400318, 65758, 31002, 63236, 21879, 19223, 10536, 10272, 60, 78, NA, 622224,  X
318, 321.0, 122040, 27293, 4079, 14686, 4876, 5625, 2702, 2490, 53, 70, NA, 183791,  X
319, 322.0, 1495308, 136304, 10846, 17763, 26416, 9733, 6114, 10268, 47, 51, NA, 1712752,  X
320, 323.0, 28726, 32064, 57177, 10187, 13377, 20356, 9405, 3677, 51, 50, NA, 174969,  X
321, 324.0, 37243, 46580, 51410, 24235, 23271, 20029, 4101, 9825, 54, 50, NA, 216694,  X
322, 325.0, 76600, 15469, 6038, 5036, 2214, 2945, 1509, 3232, 54, 50, NA, 113043,  X
323, 326.0, 601596, 19179, 7267, 5448, 17387, 11550, 6063, 5301, 77, 56, NA, 673791,  X
324, 327.0, 110368, 138144, 58472, 40868, 41260, 15799, 15161, 11376, 64, 50, NA, 431448,  X
325, 328.0, 641977, 83061, 8590, 53508, 29456, 14572, 29929, 7066, 60, 43, NA, 868159,  X
326, 329.0, 211463, 14936, 17069, 7402, 4144, 3111, 3028, 1991, 54, 51, NA, 263144,  X
327, 330.0, 79181, 77806, 29271, 11395, 16527, 32544, 7511, 5672, 51, 51, NA, 259907,  X
328, 331.0, 40893, 85770, 41650, 2076, 24877, 23043, 34102, 14563, 63, 44, NA, 266974,  X
329, 332.0, 1050378, 184389, 11767, 9988, 17458, 28202, 9663, 11193, 66, 26, NA, 1323038,  X
330, 333.0, 25406, 93755, 53047, 17976, 41575, 12695, 9586, 2792, 64, 17, NA, 256832,  X
331, 334.0, 242643, 78609, 71128, 38433, 35641, 24048, 11237, 7613, 56, 27, NA, 509352,  X
332, 335.0, 391113, 17929, 5768, 2370, 1860, 1355, 1373, 766, 41, 30, NA, 422534,  X
333, 336.0, 571626, 251017, 17794, 14433, 54237, 6053, 26447, 7821, 17, 34, NA, 949428,  X
334, 337.0, 374388, 70006, 62175, 13072, 18871, 17210, 6614, 4321, 24, 38, NA, 566657,  X
335, 338.0, 16097, 35816, 48003, 34894, 24635, 11598, 3499, 9333, 21, 43, NA, 183875,  X
336, 339.0, 29718, 25548, 32907, 21403, 25066, 11550, 7183, 3890, 35, 51, NA, 157265,  X
337, 340.0, 34525, 62630, 32136, 33578, 31393, 9743, 3347, 5780, 50, 70, NA, 213132,  X
338, 341.0, 41525, 16041, 1575, 5137, 4445, 4111, 857, 2436, 54, 60, NA, 76127,  X
339, 342.0, 130604, 33868, 6413, 5298, 7267, 4717, 4724, 3180, 56, 43, NA, 196071,  X
340, 343.0, 8032, 20064, 52267, 35436, 26487, 12812, 21126, 10233, 53, 50, NA, 186457,  X
341, 344.0, 30407, 65766, 30077, 29661, 48467, 17590, 24796, 9220, 60, 43, NA, 255984,  X
342, 345.0, 311888, 131885, 50380, 21876, 22710, 14387, 5752, 13541, 48, 48, NA, 572419,  X
343, 346.0, 38559, 17033, 107576, 30356, 14364, 7792, 8578, 4595, 40, 77, NA, 228853,  X
344, 347.0, 327774, 134798, 21202, 19232, 26820, 8461, 3517, 3675, 30, 57, NA, 545479,  X
345, 348.0, 359882, 87191, 8107, 12174, 7031, 17936, 9106, 8672, 34, 48, NA, 510099,  X
346, 349.0, 1666246, 126303, 29670, 13329, 21786, 8469, 7517, 13044, 29, 43, NA, 1886364,  X
347, 350.0, 3496968, 305800, 54106, 52965, 29834, 34764, 27004, 65650, 35, 16, NA, 4067091,  X
348, 351.0, 109575, 58622, 14044, 9779, 2818, 3699, 2887, 2533, 34, 21, NA, 203957,  X
349, 352.0, 59823, 47267, 20462, 62669, 10584, 17631, 6153, 7185, 30, 41, NA, 231774,  X
350, 353.0, 104215, 34719, 15478, 52275, 26877, 16704, 7697, 18172, 47, 53, NA, 276137,  X
351, 354.0, 223878, 7840, 8900, 2629, 7337, 2221, 1159, 1751, 48, 61, NA, 255715,  X
352, 355.0, 244198, 87349, 19959, 25888, 40023, 15474, 20693, 5742, 60, 61, NA, 459326,  X
353, 356.0, 849118, 16091, 23431, 5050, 4210, 5070, 7763, 1503, 57, 61, NA, 912236,  X
354, 357.0, 211193, 151662, 61034, 38721, 36739, 12786, 6918, 8810, 41, 54, NA, 527863,  X
355, 358.0, 269870, 26181, 64157, 22505, 19194, 27162, 12103, 5247, 51, 61, NA, 446419,  X
356, 359.0, 94256, 12015, 31266, 10017, 2907, 3167, 2616, 2728, 43, 81, NA, 158972,  X
357, 360.1, 126622, 18642, 5228, 5447, 960, 2756, 2564, 1203, 40, 75, NA, 163422,  X
358, 361.0, 272008, 318175, 59077, 12997, 6064, 33480, 7752, 6154, 48, 64, NA, 715707,  X
359, 362.0, 511537, 235863, 39069, 31815, 27126, 19694, 9200, 8623, 30, 48, NA, 882927,  X
360, 363.0, 1486478, 65158, 41773, 55095, 7325, 12943, 5097, 6545, 37, 40, NA, 1680414,  X
361, 363.9, 33058, 19009, 3725, 6165, 4783, 3857, 989, 940, 41, 37, NA, 72526,  X
362, 365.0, 244734, 51420, 19029, 25577, 24541, 26613, 9516, 6677, 53, 43, NA, 408107,  X
363, 366.0, 391224, 99020, 18257, 11459, 21395, 12139, 6400, 12216, 57, 41, NA, 572110,  X
364, 367.0, 85553, 15859, 31129, 6863, 16740, 19542, 6406, 8132, 77, 38, NA, 190224,  X
365, 368.0, 248666, 35378, 50264, 5325, 21492, 14878, 9081, 10385, 78, 47, NA, 395469,  X
366, 369.0, 289824, 106353, 73876, 5396, 37297, 17098, 6167, 10442, 64, 48, NA, 546453,  X
367, 370.0, 678864, 119523, 18311, 4366, 23661, 29637, 12783, 11114, 77, 43, NA, 898259,  X
368, 371.0, 1906885, 230150, 90871, 105394, 39391, 43163, 26744, 24528, 60, 41, NA, 2467126,  X
369, 372.0, 1365388, 46870, 47495, 13516, 7270, 7505, 20123, 7521, 50, 43, NA, 1515688,  X
370, 373.0, 40731, 31088, 16081, 9709, 15250, 31242, 7068, 11920, 70, 38, NA, 163089,  X
371, 374.0, 199467, 142174, 44924, 12094, 25614, 15990, 11838, 8237, 60, 47, NA, 460338,  X
372, 375.0, 220574, 22516, 59706, 9475, 24019, 8838, 9839, 6691, 60, 54, NA, 361658,  X
373, 376.0, 191011, 9750, 4722, 19779, 4558, 3788, 2077, 1920, 64, 57, NA, 237605,  X
374, 376.9, 196167, 46985, 5524, 3822, 7058, 3673, 4536, 2632, 40, 50, NA, 270397,  X
375, 377.9, 618603, 96451, 47558, 11226, 11552, 7486, 4826, 3716, 34, 56, NA, 801418,  X
376, 379.0, 343100, 58137, 15516, 16246, 10816, 14947, 3333, 8317, 40, 43, NA, 470412,  X
377, 379.9, 1450930, 330319, 39220, 59894, 48491, 37435, 36824, 33312, 38, 26, NA, 2036425,  X
378, 381.0, 425787, 39187, 36693, 5241, 24047, 24129, 10929, 16496, 56, 38, NA, 582509,  X
379, 382.0, 1178276, 90147, 42069, 66456, 21892, 13554, 12875, 15574, 60, 44, NA, 1440843,  X
380, 383.0, 1269183, 139021, 69788, 28263, 19769, 28302, 37062, 21829, 54, 47, NA, 1613217,  X
381, 383.9, 306836, 3702, 7836, 3397, 1664, 2240, 826, 850, 61, 64, NA, 327351,  X
382, 385.0, 72816, 123502, 53977, 66567, 18341, 7692, 15000, 6434, 35, 69, NA, 364329,  X
383, 386.0, 19079, 55988, 132874, 36161, 4911, 36021, 7651, 4563, 44, 78, NA, 297248,  X
384, 387.0, 10810, 32347, 38022, 14795, 34011, 25835, 6434, 13923, 56, 78, NA, 176177,  X
385, 388.0, 284393, 335019, 157550, 22236, 49779, 13209, 10266, 5019, 35, 64, NA, 877471,  X
386, 389.0, 699698, 76162, 56207, 66716, 10306, 21114, 20744, 28877, 48, 69, NA, 979824,  X
387, 389.9, 47405, 27664, 33522, 53523, 15329, 9199, 18976, 5460, 40, 69, NA, 211078,  X
388, 391.0, 113955, 29772, 91886, 21374, 18157, 20322, 18057, 7760, 29, 80, NA, 321283,  X
389, 392.0, 1608371, 142591, 13768, 10742, 64763, 14124, 29406, 10827, 44, 64, NA, 1894592,  X
390, 393.0, 238382, 39417, 1223, 3637, 5957, 6387, 5700, 1864, 48, 40, NA, 302567,  X
391, 394.0, 159994, 22179, 24056, 2289, 4876, 8899, 3775, 1539, 60, 29, NA, 227607,  X
392, 395.0, 33110, 14688, 4227, 1774, 3130, 961, 499, 314, 48, 13, NA, 58703,  X
393, 396.0, 602839, 57018, 12646, 3963, 20906, 31672, 7275, 10038, 67, 16, NA, 746357,  X
394, 397.0, 540470, 23641, 60980, 27124, 23198, 19761, 27411, 11961, 69, 43, NA, 734546,  X
395, 398.0, 54990, 23494, 79375, 83425, 13666, 19802, 30285, 11448, 63, 57, NA, 316485,  X
396, 399.0, 148342, 293769, 45875, 17756, 13797, 28007, 36528, 15519, 69, 53, NA, 599593,  X
397, 400.0, 1245894, 164900, 71774, 89578, 20204, 16281, 23937, 6367, 43, 69, NA, 1638935,  X
398, 401.0, 1917543, 188196, 115885, 74504, 25569, 18568, 12402, 8077, 29, 64, NA, 2360744,  X
399, 402.0, 617169, 99089, 22986, 2433, 4929, 10629, 10444, 6870, 26, 40, NA, 774549,  X
400, 403.1, 16715, 8376, 805, 1952, 791, 764, 517, 818, 23, 43, NA, 30738,  X
401, 404.0, 2375476, 572111, 10103, 36264, 43752, 37987, 24144, 11994, 26, 17, NA, 3111831,  X
402, 405.0, 251319, 124357, 26202, 41606, 14840, 21771, 8952, 7582, 35, 13, NA, 496629,  X
403, 406.0, 138743, 48424, 77267, 38927, 34322, 31813, 11307, 5567, 44, 29, NA, 386370,  X
404, 406.9, 496078, 91603, 18439, 45181, 15871, 12319, 16397, 25130, 48, 37, NA, 721018,  X
405, 408.0, 84621, 41670, 41371, 17910, 12448, 17867, 15700, 17807, 60, 61, NA, 249394,  X
406, 409.0, 54568, 75513, 74271, 12473, 13659, 10375, 4578, 7237, 53, 67, NA, 252674,  X
407, 409.9, 66638, 60150, 52131, 45282, 19736, 14312, 2464, 5239, 44, 67, NA, 265952,  X
408, 411.0, 38242, 47478, 52244, 10504, 12884, 9619, 3615, 4954, 47, 74, NA, 179540,  X
409, 412.0, 69365, 73754, 37898, 19178, 21752, 18066, 6914, 13667, 43, 67, NA, 260594,  X
410, 413.0, 1262900, 61776, 76244, 38373, 12380, 13572, 4035, 7371, 44, 70, NA, 1476651,  X
411, 413.9, 143736, 30652, 29100, 43525, 24022, 15397, 5488, 1848, 51, 70, NA, 293768,  X
412, 415.0, 758555, 97297, 9333, 41928, 39750, 15907, 4697, 4550, 53, 61, NA, 972017,  X
413, 416.0, 234586, 81557, 69686, 45125, 20475, 15678, 10155, 3669, 48, 67, NA, 480931,  X
414, 416.9, 182440, 41915, 9938, 10415, 6380, 4497, 3564, 883, 47, 56, NA, 260032,  X
415, 417.9, 45207, 34276, 67177, 17734, 28248, 4547, 3791, 2684, 29, 57, NA, 203664,  X
416, 418.9, 46924, 92519, 40131, 6280, 15173, 9609, 8818, 1718, 23, 60, NA, 221172,  X
417, 419.9, 890235, 16009, 2695, 5842, 12775, 5958, 5064, 1701, 37, 44, NA, 940279,  X
418, 421.0, 70640, 65450, 13988, 34003, 8515, 14017, 6531, 18355, 43, 48, NA, 231499,  X
419, 421.9, 572637, 550834, 41799, 31127, 17353, 43419, 39763, 15966, 51, 24, NA, 1312898,  X
420, 423.0, 341999, 117065, 35688, 23411, 23868, 27752, 14540, 12016, 61, 23, NA, 596339,  X
421, 423.9, 91993, 73016, 1301, 79723, 19904, 20418, 23356, 6506, 53, 35, NA, 316217,  X
422, 425.0, 1222270, 66718, 13735, 47147, 12596, 11394, 20426, 15340, 48, 37, NA, 1409626,  X
423, 426.0, 598190, 18310, 4715, 3901, 4807, 2712, 4190, 2345, 53, 48, NA, 639170,  X
424, 427.0, 3119401, 173546, 18524, 10228, 7343, 7689, 32291, 6967, 37, 40, NA, 3375989,  X
425, 428.0, 45609, 67136, 43460, 68555, 11653, 8599, 9257, 10668, 26, 44, NA, 264937,  X
426, 428.9, 1278020, 84908, 53799, 53102, 14618, 18984, 5886, 15191, 27, 50, NA, 1524508,  X
427, 430.0, 146587, 31109, 45255, 13329, 49309, 17993, 3550, 2643, 38, 54, NA, 309775,  X
428, 431.0, 236399, 73993, 12049, 27214, 22150, 19971, 4096, 2642, 54, 61, NA, 398514,  X
429, 432.0, 64298, 26542, 4910, 6367, 4892, 7779, 2005, 888, 70, 47, NA, 117681,  X
430, 433.0, 150129, 229268, 35815, 18924, 17712, 15159, 6965, 6056, 63, 30, NA, 480028,  X
431, 434.0, 175771, 41384, 44673, 27546, 24120, 14971, 10260, 6162, 57, 37, NA, 344887,  X
432, 435.0, 987448, 111626, 38819, 22165, 33909, 29535, 6089, 4811, 57, 37, NA, 1234402,  X
433, 435.9, 129151, 170112, 37403, 38507, 43271, 16288, 4267, 9045, 43, 38, NA, 448044,  X
434, 437.0, 75020, 15518, 8999, 14004, 9192, 10589, 23589, 3204, 63, 50, NA, 160115,  X
435, 437.9, 930215, 111159, 94653, 25659, 26154, 24396, 8166, 7695, 60, 48, NA, 1228097,  X
436, 439.0, 355803, 162397, 29111, 56627, 13582, 15877, 18437, 7201, 47, 50, NA, 659035,  X
437, 440.0, 167443, 25152, 73482, 9941, 11757, 15877, 1485, 2319, 56, 66, NA, 307456,  X
438, 441.0, 13541, 10328, 38530, 6932, 50193, 7400, 6896, 1578, 48, 66, NA, 135398,  X
439, 442.0, 36110, 92333, 22302, 52137, 10701, 13329, 9447, 3961, 47, 64, NA, 240320,  X
440, 443.0, 20579, 39352, 125424, 23516, 4590, 12994, 10952, 4080, 48, 84, NA, 241487,  X
441, 443.9, 88615, 70309, 44178, 23953, 12286, 8596, 4642, 4900, 37, 77, NA, 257479,  X
442, 445.0, 131489, 68660, 21167, 37846, 43456, 8483, 6559, 3599, 27, 74, NA, 321259,  X
443, 446.0, 277665, 135228, 48510, 40670, 30825, 10852, 5252, 5527, 23, 70, NA, 554529,  X
444, 447.0, 269463, 244905, 51507, 24543, 20965, 14557, 7035, 6382, 17, 47, NA, 639357,  X
445, 448.0, 109214, 18195, 6043, 19196, 6479, 2610, 2059, 1565, 17, 48, NA, 165361,  X
446, 448.9, 436304, 117007, 32175, 18723, 42064, 29595, 13715, 4391, 29, 41, NA, 693974,  X
447, 449.9, 550158, 17999, 52010, 116988, 33931, 34381, 7351, 2898, 47, 56, NA, 815716,  X
448, 450.9, 107980, 22201, 72328, 37063, 15690, 7596, 4992, 5370, 48, 80, NA, 273220,  X
449, 452.0, 1203231, 906004, 124155, 81543, 31534, 28526, 34793, 19610, 37, 63, NA, 2429396,  X
450, 452.9, 215393, 9293, 7864, 4932, 2565, 1837, 962, 935, 27, 77, NA, 243781,  X
451, 454.0, 832218, 182609, 60451, 26509, 26851, 41828, 12876, 9987, 24, 57, NA, 1193329,  X
452, 455.0, 1132795, 69852, 36552, 22890, 39563, 26537, 13843, 2103, 40, 40, NA, 1344135,  X
453, 455.0, 1344668, 31843, 19570, 16460, 11910, 19416, 6561, 3059, 69, 50, NA, 1453487,  X
