obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
1, 11.9, 1439791, 1648231, 1263578, 1080982, 445030, 169436, 42533, 28223, NA, NA, NA, 6117804,  
*
2, 13.0, 9319, 12130, 522, 145, 88, 62, 28, 206, NA, NA, NA, 22500,  
*
3, 13.9, 1321326, 73188, 139333, 40088, 48810, 100894, 84511, 6003, NA, NA, NA, 1814153,  
*
4, 14.9, 105940, 22559, 4150, 8829, 8251, 8569, 1575, 312, 50, 44, NA, 160185,  
*
5, 15.9, 674234, 105294, 90556, 334639, 208380, 59677, 26850, 21622, 56, 57, NA, 1521252,  
*
6, 16.9, 302116, 6597, 4888, 5017, 2252, 704, 479, 499, 57, 70, NA, 322552,  
*
7, 17.9, 177112, 11931, 1727, 5285, 868, 2080, 573, 652, 66, 80, NA, 200228,  
*
8, 18.9, 216696, 50335, 10317, 8199, 12103, 4168, 2257, 2302, 60, 78, NA, 306377,  
*
9, 20.0, 444346, 240373, 27929, 14032, 13538, 6730, 2924, 2804, 51, 63, NA, 752676,  
*
10, 20.9, 2445973, 189934, 40758, 27275, 22693, 12450, 7221, 2830, 53, 54, NA, 2749134,  
*
11, 22.0, 1155724, 17596, 6432, 1933, 5346, 5034, 1115, 660, 54, 53, NA, 1193840,  
*
12, 22.9, 294371, 240963, 15990, 7515, 6346, 12856, 2670, 2264, 53, 43, NA, 582975,  
*
13, 23.9, 44836, 15538, 15840, 4526, 5899, 7162, 1253, 2195, 63, 54, NA, 97249,  
*
14, 24.9, 424671, 38681, 23228, 34827, 5339, 5040, 3192, 1502, 64, 64, NA, 536480,  
*
15, 25.9, 850164, 51911, 34371, 39555, 6009, 8475, 2916, 1920, 60, 75, NA, 995321,  
*
16, 27.0, 397342, 20269, 9435, 6304, 2826, 1495, 890, 941, 57, 90, NA, 439502,  
*
17, 27.9, 334342, 36797, 941, 10096, 4630, 9582, 7323, 4492, 60, 80, NA, 408203,  
*
18, 28.9, 319351, 33540, 14870, 15909, 9103, 7824, 1716, 2496, 63, 75, NA, 404809,  
*
19, 29.9, 266660, 39837, 16913, 9302, 13504, 18894, 3578, 2424, 69, 66, NA, 371112,  
*
20, 30.9, 84483, 29179, 3792, 5845, 2550, 2702, 418, 1063, 74, 60, NA, 130032,  
*
21, 31.9, 130447, 13266, 3419, 305, 2032, 1131, 869, 354, 66, 60, NA, 151823,  
*
22, 32.9, 36151, 7797, 1557, 8884, 1963, 1474, 645, 454, 64, 63, NA, 58925,  
*
23, 33.9, 199118, 88669, 10391, 4772, 1165, 6223, 5134, 2356, 57, 57, NA, 317828,  
*
24, 34.9, 95210, 124063, 9566, 17217, 12249, 3361, 4502, 2151, 51, 54, NA, 268319,  
*
25, 35.9, 62842, 17800, 6232, 3137, 6013, 3594, 666, 677, 56, 57, NA, 100961,  
*
26, 36.9, 23288, 14496, 18411, 9459, 1035, 7052, 3787, 2822, 60, 60, NA, 80350,  
*
27, 38.0, 22446, 9708, 16322, 16865, 5673, 6899, 4116, 2830, 63, 77, NA, 84859,  
*
28, 38.9, 259490, 23122, 14907, 3641, 3437, 8200, 4483, 4679, 75, 84, NA, 321959,  
*
29, 39.9, 15745, 19630, 19534, 8724, 7156, 8600, 4265, 1634, 77, 91, NA, 85288,  
*
30, 40.9, 33007, 7612, 5157, 7343, 6831, 3551, 2024, 3675, 77, 87, NA, 69200,  
*
31, 41.9, 379313, 182324, 78447, 19048, 14707, 30257, 13112, 2879, 75, 77, NA, 720087,  
*
32, 42.9, 1760107, 340969, 7491, 32128, 12816, 5352, 7359, 3970, 61, 64, NA, 2170192,  
*
33, 43.9, 1209980, 338633, 147565, 10366, 20956, 27533, 8789, 4255, 54, 60, NA, 1768077,  
*
34, 45.0, 32769, 38523, 3676, 3709, 2108, 1367, 1086, 863, 47, 50, NA, 84101,  
*
35, 45.9, 160014, 46222, 16293, 2962, 7547, 5909, 4528, 2153, 47, 48, NA, 245628,  
*
36, 46.9, 54465, 77201, 661, 3827, 969, 2895, 2121, 1680, 50, 43, NA, 143819,  
*
37, 47.9, 545405, 155106, 5644, 3250, 7510, 16477, 5555, 10136, 53, 27, NA, 749083,  
*
38, 48.9, 1033941, 16667, 145458, 23085, 7001, 36592, 8907, 7398, 63, 48, NA, 1279049,  
*
39, 49.9, 307770, 56999, 4840, 24008, 7559, 4584, 5066, 4915, 60, 50, NA, 415741,  
*
40, 50.9, 90122, 10362, 4308, 3784, 1928, 2416, 1656, 1098, 66, 66, NA, 115674,  
*
41, 52.0, 21663, 17087, 8127, 1503, 11566, 6015, 15556, 3671, 69, 80, NA, 85188,  
*
42, 52.9, 205014, 47740, 18373, 4078, 17283, 11043, 7786, 6038, 67, 61, NA, 317355,  
*
43, 54.0, 8739, 8727, 11700, 15291, 6645, 16065, 5757, 1595, 80, 67, NA, 74519,  
*
44, 54.9, 90485, 20060, 10964, 7244, 5632, 14185, 5642, 3065, 84, 66, NA, 157277,  
*
45, 56.0, 49596, 7713, 2805, 12646, 8912, 17925, 3931, 4268, 91, 69, NA, 107796,  
*
46, 56.9, 67485, 15431, 820, 1065, 4057, 1352, 1464, 616, 88, 61, NA, 92290,  
*
47, 57.9, 260357, 35578, 1364, 17649, 9162, 8706, 2923, 5227, 83, 54, NA, 340966,  
*
48, 59.0, 474454, 16299, 7944, 13505, 14412, 13357, 5702, 9529, 83, 54, NA, 555202,  
*
49, 59.9, 1197382, 93166, 13585, 9361, 6272, 11048, 11352, 4421, 70, 50, NA, 1346587,  
*
50, 60.9, 42552, 16847, 12441, 3359, 9751, 11513, 3016, 5220, 80, 61, NA, 104699,  
*
51, 61.9, 647784, 90301, 9231, 4147, 6803, 16780, 7661, 4944, 80, 53, NA, 787651,  
*
52, 63.0, 50992, 27159, 6807, 3400, 7655, 6791, 3966, 7100, 75, 48, NA, 113870,  
*
53, 63.9, 2123501, 167048, 11617, 15489, 18760, 9742, 4900, 3288, 74, 44, NA, 2354345,  
*
54, 64.9, 567180, 18256, 1876, 7330, 4524, 2957, 988, 754, 66, 44, NA, 603865,  
*
55, 65.9, 63129, 46858, 16799, 10195, 8924, 15464, 4407, 3181, 66, 53, NA, 168957,  
*
56, 66.9, 422853, 68193, 4898, 51265, 16956, 7922, 2490, 3574, 61, 60, NA, 578151,  
*
57, 67.9, 862715, 201532, 105039, 34332, 51388, 27875, 18713, 9751, 64, 67, NA, 1311345,  
*
58, 68.9, 768578, 29764, 4345, 18878, 5982, 5022, 1429, 1908, 63, 74, NA, 835906,  
*
59, 69.9, 2440620, 148638, 87430, 74459, 19423, 17843, 12343, 10848, 56, 78, NA, 2811604,  
*
60, 70.9, 138445, 22089, 200, 695, 1698, 884, 524, 715, 53, 56, NA, 165250,  
*
61, 78.9, 930330, 225459, 79661, 85832, 33947, 19443, 12009, 4690, 51, 57, NA, 1391371,  
*
62, 79.9, 942661, 105906, 6361, 12153, 4334, 3037, 1932, 864, 43, 50, NA, 1077248,  
*
63, 81.0, 49247, 70920, 13110, 6582, 4909, 4478, 1981, 1364, 41, 40, NA, 152591,  
*
64, 81.9, 42668, 10562, 2936, 1315, 1314, 1876, 1660, 987, 48, 56, NA, 63318,  
*
65, 82.9, 989213, 268729, 43517, 15364, 20788, 9078, 5499, 7072, 44, 48, NA, 1359260,  
*
66, 83.9, 867905, 122821, 84228, 31444, 35616, 18618, 9926, 7485, 51, 57, NA, 1178043,  
*
67, 84.9, 869050, 73092, 8744, 12824, 10395, 3894, 2702, 1869, 51, 57, NA, 982570,  
*
68, 86.0, 198442, 6680, 2920, 3372, 2340, 1120, 721, 1102, 50, 63, NA, 216697,  
*
69, 86.9, 100082, 50663, 7255, 8982, 4145, 8584, 4854, 3382, 56, 66, NA, 187947,  
*
70, 88.9, 427000, 7384, 11668, 6038, 1308, 4652, 1378, 609, 61, 69, NA, 460037,  
*
71, 89.9, 1047183, 31860, 24191, 4776, 1909, 10850, 621, 1714, 67, 78, NA, 1123104,  
*
72, 90.9, 654466, 234225, 7207, 5748, 19398, 15233, 9745, 3102, 66, 57, NA, 949124,  
*
73, 91.9, 71483, 63514, 4067, 1061, 11303, 8476, 2522, 5182, 66, 48, NA, 167608,  
*
74, 92.9, 524733, 83168, 18879, 14477, 6203, 9398, 3263, 3324, 63, 38, NA, 663445,  
*
75, 93.9, 163081, 50054, 2833, 20996, 11547, 6129, 1766, 1706, 57, 30, NA, 258112,  
*
76, 94.9, 33881, 29327, 7521, 3224, 13672, 10337, 2667, 1371, 66, 43, NA, 102000,  
*
77, 95.9, 66367, 11177, 12672, 15640, 20359, 9105, 4122, 1093, 69, 61, NA, 140535,  
*
78, 96.9, 69599, 12922, 5438, 17766, 6765, 3651, 2870, 1578, 69, 69, NA, 120589,  
*
79, 97.9, 20017, 45159, 16535, 4351, 9844, 3235, 641, 2228, 66, 69, NA, 102010,  
*
80, 99.0, 24061, 15540, 4360, 12308, 10205, 9556, 3260, 755, 66, 77, NA, 80045,  
*
81, 99.9, 662403, 408907, 45874, 23712, 73214, 22722, 4196, 6422, 57, 64, NA, 1247450,  
*
82, 100.9, 69784, 7535, 2983, 5892, 801, 912, 310, 208, 54, 64, NA, 88425,  
*
83, 101.9, 36198, 33594, 44051, 8048, 6802, 13069, 3535, 2194, 61, 70, NA, 147491,  
*
84, 102.9, 24843, 12052, 4391, 8495, 3131, 10066, 2518, 1820, 61, 70, NA, 67316,  
