obs; time; Delta; Theta; Alpha1; Alpha2; Beta1; Beta2; Gamma1; Gamma2; Attention; Meditation; Derived; totPwr; class 
312; 317.9;156571;29246;32422;4677;3272;2160;1431;556;53;41; NA;230335;1
313; 318.9;481951;111143;6897;18049;3017;4050;2876;2027;60;40; NA;630010;1
314; 320.0;170191;13265;3082;9689;3210;3276;1818;1398;66;51; NA;205929;1
315; 321.0;575891;42927;12520;10353;2944;3867;2278;3343;50;70; NA;654123;1
316; 322.0;76672;9981;6343;3409;2365;922;102;220;53;66; NA;100014;1
317; 322.9;26105;22180;4002;2125;2225;6625;1250;1628;70;64; NA;66140;1
318; 323.9;543917;37945;10187;4244;7209;4174;6782;2636;67;56; NA;617094;1
319; 324.9;133929;23648;996;679;528;2568;1322;769;75;37; NA;164439;1
320; 325.9;33265;11185;8283;4289;2238;1351;1348;895;75;38; NA;62854;1
321; 326.9;173379;95880;12534;12369;19412;16660;8885;2950;70;38; NA;342069;1
322; 328.0;18019;14986;9327;4596;8146;2685;1747;4035;70;43; NA;63541;1
323; 328.9;187149;36495;18793;4518;6175;2639;761;550;64;66; NA;257080;1
324; 329.9;510617;125835;48003;18244;5939;2866;1726;2044;53;60; NA;715274;1
325; 330.9;14265;36335;4606;5772;4922;3953;2052;2484;48;63; NA;74389;1
326; 331.9;252568;85143;8711;10606;15314;16147;4040;3448;53;50; NA;395977;1
327; 332.9;18618;13374;14089;3696;5121;4810;1422;889;64;54; NA;62019;1
328; 333.9;134872;92977;11719;1306;1766;2292;896;1273;66;41; NA;247101;1
329; 334.9;792933;420191;53565;17185;18220;14881;2040;3928;57;37; NA;1322943;1
330; 335.9;710456;75769;9778;15724;6046;2863;3891;3662;43;43; NA;828189;1
331; 336.9;69408;13812;1184;6210;1019;1123;528;582;35;38; NA;93866;1
332; 338.0;55137;135407;43373;34551;20992;6163;2956;3305;37;51; NA;301884;1
333; 339.0;35525;22707;19250;9133;3990;4579;3729;5343;44;69; NA;104256;1
334; 339.9;317125;62593;7315;6355;7447;11028;4190;1344;57;63; NA;417397;1
335; 340.9;86158;19258;277;2359;1397;1936;551;560;64;50; NA;112496;1
336; 341.9;37346;22233;3571;8394;4821;6214;1289;2217;80;44; NA;86085;1
337; 342.9;93775;11529;5314;986;3234;1672;456;335;80;37; NA;117301;1
338; 343.9;7966;19474;2749;1100;7165;1479;1372;1488;74;35; NA;42793;1
339; 344.9;26634;41212;12598;3094;3132;3488;4275;861;69;47; NA;95294;1
340; 346.0;56330;13291;10435;9704;7179;3773;1303;1573;66;56; NA;103588;1
341; 346.9;390254;41147;20790;2324;3104;1606;1560;664;53;60; NA;461449;1
342; 347.9;21833;16108;3168;5714;7024;6610;3278;5780;64;66; NA;69515;1
343; 348.9;478607;64230;2719;8044;9886;3237;3783;1746;60;56; NA;572252;1
344; 349.9;169229;53059;7721;3710;4600;3035;1300;430;51;41; NA;243084;1
345; 350.9;20067;14817;8896;9389;2108;7386;6237;1624;69;47; NA;70524;1
346; 352.0;17261;21702;39123;19742;25239;5705;3832;2587;60;60; NA;135191;1
347; 353.0;131740;75015;69396;18060;16995;8450;3025;2189;63;80; NA;324870;1
348; 354.0;186169;79008;23788;6364;3215;1497;789;575;51;84; NA;301405;1
349; 354.9;52635;26042;16241;16460;11568;6877;4045;3488;47;84; NA;137356;1
350; 355.9;1194301;235076;6369;17667;12808;6319;3779;2245;37;57; NA;1478564;1
351; 356.9;172256;10788;5716;1474;2757;1392;493;354;40;53; NA;195230;1
352; 357.9;213734;37080;4797;8876;4590;1494;733;857;47;51; NA;272161;1
353; 358.9;297310;120582;13247;5404;11071;7358;3290;2139;40;35; NA;460401;1
354; 359.9;48530;39465;39225;4564;10716;5656;2142;3552;48;56; NA;153850;1
355; 360.9;214274;82407;26848;6940;14676;5732;484;645;44;53; NA;352006;1
356; 361.9;70973;10466;2696;1713;3366;1089;573;655;53;51; NA;91531;1
357; 362.9;14538;15340;3487;7834;3112;4630;2087;3016;63;66; NA;54044;1
358; 364.0;196641;32772;7031;3039;5958;2312;681;374;61;53; NA;248808;1
359; 364.9;69834;13239;5624;2452;1214;1509;546;187;64;56; NA;94605;1
360; 365.9;118453;25135;2531;6143;3417;818;936;1024;54;56; NA;158457;1
361; 366.9;268513;101110;24053;43726;14796;14228;4089;4137;48;57; NA;474652;1
362; 367.9;85749;73012;15909;12457;2449;4628;2223;1127;47;63; NA;197554;1
363; 368.9;26051;7688;8599;2162;4913;7388;4568;4862;61;63; NA;66231;1
364; 370.0;27401;47102;9018;3023;6110;4275;1693;4229;70;57; NA;102851;1
365; 371.0;19820;34656;13073;4718;8158;2679;3032;2141;67;54; NA;88277;1
366; 371.9;253298;93712;33093;6947;15960;8770;5373;1405;69;54; NA;418558;1
367; 372.9;397792;33505;2512;19136;11566;5406;1080;2454;57;51; NA;473451;1
368; 373.9;289869;68150;11546;13933;9949;8697;3859;1342;60;56; NA;407345;1
369; 374.9;75186;32192;7963;6939;6722;4030;1566;4582;64;54; NA;139180;1
370; 375.9;432044;73098;6314;9207;13820;6950;2550;3809;66;48; NA;547792;1
371; 376.9;249282;81730;12305;7576;4634;6738;2994;4463;63;41; NA;369722;1
372; 377.9;17126;15164;3074;5588;2155;3084;2209;1348;66;44; NA;49748;1
373; 378.9;52060;10597;1713;1670;2877;1178;665;490;66;41; NA;71250;1
374; 379.9;306530;97326;13768;42878;17234;26765;3187;2497;74;50; NA;510185;1
375; 380.9;76252;2320;4931;2084;1923;2222;1050;691;84;66; NA;91473;1
376; 382.0;39639;65827;27401;6415;7886;3069;2900;2355;70;66; NA;155492;1
377; 382.9;120199;24091;23151;3453;4412;5502;2114;544;74;78; NA;183466;1
378; 384.0;63145;9253;5957;2366;4363;3890;2335;3459;75;81; NA;94768;1
379; 384.9;267890;142943;31014;15408;14750;10026;3300;4783;61;66; NA;490114;1
380; 386.0;400758;42264;10540;11355;4302;4091;2294;1378;67;64; NA;476982;1
381; 386.9;152070;168555;29804;5909;8785;8949;1910;2918;61;51; NA;378900;1
382; 387.9;27641;28085;13220;5735;3073;6664;3943;1971;57;51; NA;90332;1
383; 389.0;446556;119983;11045;67005;20322;9922;3803;3886;56;57; NA;682522;1
384; 389.9;1989508;184211;19293;10981;13721;4080;1927;1911;47;48; NA;2225632;1
385; 390.9;19798;17679;6515;3390;6096;3946;1705;1774;56;54; NA;60903;1
386; 391.9;139388;28503;9986;2249;2023;1731;695;371;47;50; NA;184946;1
387; 392.9;122152;18171;3133;2265;3471;1347;351;179;48;41; NA;151069;1
388; 393.9;417167;84941;17616;8771;12547;7662;4727;2267;57;48; NA;555698;1
389; 394.9;71065;82549;14517;5220;4776;8019;4013;2219;53;41; NA;192378;1
390; 396.0;56615;15284;4602;1267;1086;1299;359;570;56;41; NA;81082;1
391; 396.9;68695;4847;3342;1693;2525;1150;1955;210;63;50; NA;84417;1
392; 397.9;150474;24360;8055;17388;14982;8537;3156;3954;70;57; NA;230906;1
393; 398.9;73994;24705;5159;7031;8526;6731;2466;1958;78;63; NA;130570;1
394; 400.0;96119;7978;4931;1962;1064;2333;978;522;87;67; NA;115887;1
395; 400.9;27273;23502;13945;5761;6040;3925;1817;1629;84;67; NA;83892;1
396; 402.0;108538;17612;3367;2139;5490;2483;3915;1770;80;57; NA;145314;1
397; 402.9;218917;149798;19442;6746;13258;5442;888;1053;64;51; NA;415544;1
398; 403.9;65446;53535;7103;7195;2449;1073;956;816;44;41; NA;138573;1
399; 404.9;117815;34212;8969;6324;10634;9228;3229;2120;51;35; NA;192531;1
400; 405.9;24864;51566;28536;27711;18651;35413;2175;2694;60;44; NA;191610;1
401; 407.0;1470848;207325;21379;14792;17906;11304;2026;2442;64;44; NA;1748022;1
402; 407.9;42563;32424;2697;4166;7422;3275;3971;1952;78;40; NA;98470;1
403; 408.9;61937;47179;28797;14132;10517;5536;1427;2323;67;50; NA;171848;1
404; 409.9;664828;533668;66897;72759;56900;16457;5378;5640;47;40; NA;1422527;1
405; 410.9;644492;174402;15876;19542;3377;9187;3148;2576;47;43; NA;872600;1
406; 411.9;98472;82949;5114;4154;5278;2297;552;295;35;38; NA;199111;1
407; 412.9;52193;54025;4447;6227;9747;2901;1928;2876;34;23; NA;134344;1
408; 414.0;48676;49781;3853;2413;4009;4059;3055;1805;41;14; NA;117651;1
409; 414.9;40907;31817;19387;14623;10447;6150;3534;2868;48;27; NA;129733;1
410; 416.0;200083;71444;26897;10531;4042;3260;2777;3508;50;44; NA;322542;1
411; 416.9;83953;11985;7030;7389;2095;4332;2485;2693;61;63; NA;121962;1
412; 418.0;52494;50565;48557;6079;7985;11462;4888;3611;64;84; NA;185641;1
413; 418.9;128255;62072;20852;12537;4462;6781;3998;2628;63;80; NA;241585;1
414; 419.9;643891;41526;15128;19690;17965;6263;3779;4403;74;80; NA;752645;1
415; 420.9;22551;27860;7533;7744;7221;9941;5751;2647;75;70; NA;91248;1
416; 421.9;225089;327576;6163;20978;62364;8255;14731;9205;61;47; NA;674361;1
417; 422.9;30753;49627;6638;9176;7464;2605;2449;2723;56;40; NA;111435;1
418; 423.9;629738;315904;24633;8871;23109;6343;6275;3745;43;23; NA;1018618;1
419; 425.0;136402;189528;25941;6836;15533;2771;3002;1469;17;14; NA;381482;1
420; 425.9;183909;235397;85543;11095;2346;5570;5917;1467;14;34; NA;531244;1
421; 426.9;506960;153140;34966;17289;29770;12791;4026;2354;17;34; NA;761296;1
422; 427.9;470253;119126;32967;18645;5945;3919;1944;788;20;47; NA;653587;1
423; 428.9;1045937;189034;106721;54353;17399;11751;6794;8167;29;61; NA;1440156;1
424; 429.9;600908;19630;4383;11093;8723;13585;1878;3427;56;61; NA;663627;1
425; 430.9;59341;22091;4028;1295;3749;4068;2461;2375;64;56; NA;99408;1
426; 432.0;488683;18451;2522;1657;789;1160;1762;469;70;51; NA;515493;1
427; 432.9;75756;95152;66841;41331;28238;7007;1795;5260;70;53; NA;321380;1
428; 434.0;25252;32489;7130;2662;3123;2174;525;384;54;50; NA;73739;1
429; 434.9;253287;46010;24870;13794;7866;8442;3863;4346;51;61; NA;362478;1
430; 435.9;139910;29590;6965;6238;5899;9918;1906;3818;63;63; NA;204244;1
431; 436.9;16959;18739;15934;13148;9133;5215;3064;1873;75;63; NA;84065;1
432; 437.9;35462;27630;2562;8801;2440;4736;2883;5279;81;66; NA;89793;1
433; 438.9;72042;14867;4331;4335;2323;4300;1151;823;87;63; NA;104172;1
434; 439.9;57292;16189;7704;3564;4706;1503;1458;2065;74;69; NA;94481;1
435; 440.9;103831;9859;2486;1647;3099;1331;214;778;70;60; NA;123245;1
436; 441.9;75395;19433;19445;3551;3034;2641;2581;2760;66;70; NA;128840;1
437; 443.0;70930;27156;11502;7519;20644;6659;2999;2541;64;69; NA;149950;1
438; 443.9;84896;26287;14882;822;6277;3502;2803;1578;67;67; NA;141047;1
439; 444.9;108674;46099;2663;3385;4895;1432;336;972;56;56; NA;168456;1
440; 445.9;425923;44426;4091;6103;13519;6217;2036;1830;63;38; NA;504145;1
441; 446.9;30679;28254;29973;12306;6052;5118;2106;2302;56;50; NA;116790;1
442; 448.0;17421;46538;19557;5967;5065;8353;5044;1367;60;48; NA;109312;1
443; 448.9;19785;18146;13294;17192;4007;6304;3422;7032;74;70; NA;89182;1
444; 450.0;2276012;83829;8507;36613;18958;7339;4029;2309;66;83; NA;2437596;1
445; 450.9;42084;21795;7881;10152;15327;8771;5991;6475;77;70; NA;118476;1
446; 450.9;21967;25527;452;3741;3883;5419;850;2954;80;60; NA;64793;1
