obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
242, 251.0, 391384, 23236, 7494, 2551, 5170, 1391, 2090, 546, 56, 75, NA, 433862,  X
243, 252.0, 89033, 12401, 11279, 9030, 8649, 2238, 1180, 456, 50, 69, NA, 134266,  X
244, 253.0, 701858, 56699, 11814, 2969, 9129, 5832, 1111, 2174, 50, 54, NA, 791586,  X
245, 254.0, 451942, 88809, 16458, 12368, 21105, 5282, 2523, 945, 34, 47, NA, 599432,  X
246, 255.0, 868610, 51325, 46918, 12268, 5982, 6107, 5417, 5217, 37, 60, NA, 1001844,  X
247, 256.0, 605979, 324318, 37953, 19087, 18556, 13634, 9195, 4272, 29, 40, NA, 1032994,  X
248, 257.0, 283512, 126441, 9546, 25648, 10824, 22777, 4208, 4628, 37, 41, NA, 487584,  X
249, 258.0, 51941, 43333, 24712, 10213, 14247, 8512, 1568, 3250, 47, 50, NA, 157776,  X
250, 259.0, 68463, 59863, 26816, 4945, 18006, 21391, 3976, 3770, 61, 38, NA, 207230,  X
251, 260.0, 406026, 186796, 44728, 16180, 38914, 17602, 11215, 4692, 66, 43, NA, 726153,  X
252, 261.0, 438867, 159489, 71267, 54421, 32158, 9791, 1718, 4212, 51, 54, NA, 771923,  X
253, 262.0, 1301683, 80673, 21027, 16580, 17505, 4465, 8413, 3357, 41, 51, NA, 1453703,  X
254, 263.0, 21123, 34422, 25447, 25083, 29445, 8400, 2839, 4662, 34, 60, NA, 151421,  X
255, 264.0, 1038291, 135506, 9962, 21421, 42915, 25167, 7085, 1983, 41, 54, NA, 1282330,  X
256, 265.0, 364806, 36702, 51637, 57701, 9329, 16901, 4214, 2261, 53, 66, NA, 543551,  X
257, 266.0, 55866, 106089, 10755, 47649, 11164, 9002, 5256, 4124, 56, 67, NA, 249905,  X
258, 267.0, 59418, 133779, 19038, 20678, 7412, 7998, 3317, 1124, 50, 56, NA, 252764,  X
259, 268.0, 72549, 101043, 34298, 19369, 10616, 15374, 2964, 2042, 47, 66, NA, 258255,  X
260, 269.0, 27309, 13966, 20799, 4957, 28675, 4340, 5241, 855, 44, 54, NA, 106142,  X
261, 270.0, 39668, 13298, 6844, 2097, 4498, 2157, 2107, 1056, 51, 54, NA, 71725,  X
262, 271.1, 23141, 16182, 19516, 10963, 50371, 15993, 2485, 3178, 70, 57, NA, 141829,  X
263, 272.0, 77322, 28404, 9878, 9034, 12256, 12850, 4179, 1296, 81, 56, NA, 155219,  X
264, 273.0, 34488, 59875, 19559, 6058, 4662, 17294, 4099, 1780, 88, 51, NA, 147815,  X
265, 274.0, 20740, 28666, 6065, 15488, 29362, 9900, 3614, 1807, 93, 47, NA, 115642,  X
266, 275.0, 16908, 15183, 16654, 7465, 21604, 22549, 2337, 3927, 97, 47, NA, 106627,  X
267, 276.0, 121434, 66002, 7005, 4405, 4215, 1388, 814, 855, 69, 38, NA, 206118,  X
268, 277.0, 36272, 22172, 58337, 11590, 4070, 14086, 3709, 2449, 66, 57, NA, 152685,  X
269, 278.0, 20160, 22496, 7537, 35656, 49228, 15093, 2588, 1789, 67, 63, NA, 154547,  X
270, 279.0, 32755, 13717, 11430, 2738, 5827, 11819, 2525, 836, 64, 64, NA, 81647,  X
271, 280.0, 15850, 38165, 5663, 21151, 7844, 8981, 2447, 2088, 84, 77, NA, 102189,  X
272, 281.0, 48824, 68250, 14037, 28612, 6875, 10743, 2041, 1338, 81, 61, NA, 180720,  X
273, 282.0, 5064, 10411, 41210, 49110, 8825, 9307, 4460, 1544, 74, 80, NA, 129931,  X
274, 283.0, 10607, 23011, 30150, 2199, 4286, 16164, 3043, 1153, 69, 83, NA, 90613,  X
275, 284.0, 22355, 6608, 10652, 26861, 34195, 12927, 5172, 2871, 78, 84, NA, 121641,  X
276, 285.0, 4058, 49845, 1274, 7035, 18772, 14838, 3797, 1733, 88, 66, NA, 101352,  X
277, 286.0, 4549, 22044, 2976, 62439, 9662, 4340, 3193, 2004, 81, 61, NA, 111207,  X
278, 287.0, 28750, 44498, 3229, 6064, 4147, 8477, 3641, 3419, 75, 47, NA, 102225,  X
279, 288.0, 118456, 8492, 1491, 6895, 6742, 3218, 1089, 352, 69, 41, NA, 146735,  X
280, 289.0, 13560, 25822, 2263, 25914, 8024, 5653, 1992, 1368, 61, 61, NA, 84596,  X
281, 290.0, 22502, 23091, 18418, 26008, 6829, 5395, 3290, 2028, 64, 56, NA, 107561,  X
282, 291.0, 51821, 57829, 12318, 12842, 19245, 2843, 1101, 1913, 50, 63, NA, 159912,  X
283, 292.0, 43798, 43587, 43629, 9272, 20472, 6199, 2941, 1473, 40, 67, NA, 171371,  X
284, 293.0, 66515, 4893, 10013, 5834, 10213, 3371, 1024, 849, 43, 69, NA, 102712,  X
285, 293.9, 23332, 28831, 51105, 7532, 10760, 10037, 2252, 5107, 48, 69, NA, 138956,  X
286, 295.0, 265411, 22994, 24634, 8755, 42804, 28988, 6602, 3487, 77, 70, NA, 403675,  X
287, 296.0, 95483, 158683, 6994, 16082, 17138, 8199, 2337, 2066, 74, 53, NA, 306982,  X
288, 297.0, 60480, 45074, 15769, 15026, 15137, 26386, 5516, 2781, 80, 44, NA, 186169,  X
289, 298.0, 792037, 92945, 25760, 18914, 11759, 19266, 5037, 3842, 81, 30, NA, 969560,  X
290, 299.0, 24876, 18220, 13751, 15724, 10135, 5799, 947, 1837, 66, 40, NA, 91289,  X
291, 300.0, 382545, 124787, 9593, 13561, 7467, 5777, 1698, 1230, 64, 41, NA, 546658,  X
292, 301.0, 4472, 28983, 24986, 7571, 7447, 7714, 3885, 1844, 54, 50, NA, 86902,  X
293, 302.0, 8622, 25122, 11650, 10359, 3789, 12697, 1942, 3368, 61, 54, NA, 77549,  X
294, 303.0, 16535, 23362, 10923, 9170, 4065, 6101, 2124, 2016, 63, 50, NA, 74296,  X
295, 304.0, 28523, 30769, 21526, 23309, 9396, 6339, 3963, 2094, 69, 67, NA, 125919,  X
296, 305.0, 11536, 8237, 44536, 1666, 14378, 9743, 3150, 2056, 74, 74, NA, 95302,  X
297, 306.0, 128869, 5645, 4644, 6728, 12201, 3857, 1564, 834, 70, 75, NA, 164342,  X
298, 307.0, 44101, 55107, 6257, 9695, 47420, 15885, 2378, 3773, 78, 60, NA, 184616,  X
299, 308.0, 23541, 27040, 44863, 20561, 32969, 7129, 4364, 1855, 77, 60, NA, 162322,  X
300, 308.9, 5541, 26354, 35151, 16286, 25063, 18874, 7072, 1401, 80, 53, NA, 135742,  X
301, 310.0, 4389, 15988, 22886, 8309, 21383, 34066, 2370, 1084, 90, 51, NA, 110475,  X
302, 311.0, 2098, 1929, 13931, 17606, 13063, 5173, 2942, 1424, 84, 78, NA, 58166,  X
303, 311.9, 6888, 19872, 17644, 6890, 7581, 7499, 3340, 1755, 93, 74, NA, 71469,  X
304, 313.0, 80930, 16104, 17962, 4068, 41680, 14985, 4830, 1576, 96, 64, NA, 182135,  X
305, 313.9, 893990, 17178, 9161, 3652, 3177, 1698, 1638, 771, 70, 66, NA, 931265,  X
306, 315.0, 918742, 400531, 4021, 18509, 36114, 43867, 4038, 6018, 67, 30, NA, 1431840,  X
307, 315.9, 1556656, 291719, 54403, 38122, 63047, 21943, 6083, 2816, 56, 23, NA, 2034789,  X
308, 317.0, 754643, 120006, 152873, 63288, 76243, 12261, 7471, 4370, 34, 38, NA, 1191155,  X
309, 317.9, 35767, 120452, 38999, 11221, 24964, 16153, 4154, 4815, 38, 30, NA, 256525,  X
310, 318.9, 29385, 13944, 27904, 5596, 32765, 19680, 2745, 4539, 51, 54, NA, 136558,  X
311, 319.9, 622442, 96246, 11724, 14110, 18736, 26324, 4226, 3432, 64, 51, NA, 797240,  X
312, 321.0, 217973, 66982, 20820, 13040, 5162, 6973, 2938, 39511, 70, 43, NA, 373399,  X
313, 322.0, 85614, 123069, 32421, 23138, 43090, 18986, 1191, 75391, 74, 43, NA, 402900,  X
314, 323.0, 246802, 348721, 11977, 78659, 50524, 27891, 17114, 26281, 54, 34, NA, 807969,  X
315, 323.9, 22040, 25701, 36291, 11614, 22100, 8378, 2640, 1916, 50, 50, NA, 130680,  X
316, 325.0, 82040, 76931, 14465, 2859, 15678, 6793, 3303, 1512, 50, 40, NA, 203581,  X
317, 325.9, 316093, 128476, 24446, 16267, 12360, 16387, 10651, 5468, 50, 38, NA, 530148,  X
318, 327.0, 106998, 40578, 6955, 927, 3875, 2709, 803, 1528, 48, 37, NA, 164373,  X
319, 328.0, 131696, 43416, 9692, 6272, 3599, 4221, 3492, 3703, 43, 26, NA, 206091,  X
320, 328.9, 857807, 49108, 12464, 4093, 4626, 5388, 1308, 599, 43, 30, NA, 935393,  X
321, 330.0, 301138, 54150, 1439, 14458, 4940, 18553, 3658, 2875, 53, 29, NA, 401211,  X
322, 330.9, 55372, 41794, 12657, 15854, 12549, 27467, 2259, 5512, 70, 37, NA, 173464,  X
323, 331.9, 7914, 8505, 7400, 4129, 10366, 10161, 2401, 2440, 90, 38, NA, 53316,  X
324, 333.0, 8340, 13073, 18925, 4387, 8848, 8011, 3233, 1047, 100, 48, NA, 65864,  X
325, 334.0, 5790, 11618, 13335, 13915, 6022, 5630, 3148, 1933, 93, 66, NA, 61391,  X
326, 335.0, 16547, 5521, 26019, 9767, 95405, 25782, 3806, 1774, 97, 63, NA, 184621,  X
327, 336.0, 17568, 12338, 2946, 27253, 49386, 14774, 5942, 1087, 94, 63, NA, 131294,  X
328, 336.9, 19248, 12311, 19445, 4259, 13914, 9532, 3155, 1873, 96, 61, NA, 83737,  X
329, 338.0, 4234, 11525, 2261, 3701, 26931, 14649, 2869, 1365, 100, 38, NA, 67535,  X
330, 338.9, 14693, 8279, 22023, 5602, 13651, 10752, 2783, 909, 100, 50, NA, 78692,  X
331, 340.0, 69381, 81472, 15819, 7770, 8878, 2902, 6375, 1490, 81, 44, NA, 194087,  X
332, 341.0, 84974, 153465, 93104, 31257, 21905, 10087, 1714, 1966, 61, 44, NA, 398472,  X
333, 342.0, 136409, 108916, 14655, 15435, 5770, 17973, 2355, 5358, 44, 51, NA, 306871,  X
334, 342.9, 6664, 16442, 4403, 24574, 39776, 9542, 2990, 1544, 41, 44, NA, 105935,  X
335, 344.0, 7578, 5335, 13466, 1254, 8567, 3442, 2519, 1779, 57, 56, NA, 43940,  X
336, 344.9, 6903, 12384, 33953, 14394, 23386, 7613, 2450, 1477, 70, 61, NA, 102560,  X
337, 345.9, 20928, 13487, 16308, 14519, 44046, 5969, 1866, 2735, 70, 69, NA, 119858,  X
338, 346.9, 36537, 33841, 40462, 8220, 11615, 6166, 1169, 1101, 61, 78, NA, 139111,  X
339, 348.0, 12446, 18561, 14951, 8667, 23199, 12225, 2532, 2951, 66, 70, NA, 95532,  X
340, 349.0, 18997, 10545, 19284, 52075, 37360, 9763, 11953, 3960, 66, 70, NA, 163937,  X
341, 349.9, 8649, 3942, 8935, 18168, 23207, 12695, 1225, 1737, 77, 75, NA, 78558,  X
342, 351.0, 7827, 15786, 23191, 16236, 45022, 9735, 4273, 5411, 84, 69, NA, 127481,  X
343, 351.9, 21590, 9388, 6214, 6830, 8082, 4274, 3645, 1990, 81, 74, NA, 62013,  X
344, 353.0, 9203, 33339, 14639, 5636, 6248, 17465, 3687, 3699, 91, 61, NA, 93916,  X
345, 353.9, 97310, 20859, 4482, 19821, 14443, 24139, 3156, 2442, 93, 54, NA, 186652,  X
346, 355.0, 81646, 70011, 7055, 15173, 16421, 5101, 3667, 3232, 81, 47, NA, 202306,  X
347, 356.1, 49419, 24529, 3007, 19083, 29397, 20617, 1147, 1399, 90, 38, NA, 148598,  X
348, 356.9, 7288, 1363, 2638, 16089, 6512, 20309, 3080, 6396, 97, 47, NA, 63675,  X
349, 357.9, 23155, 4568, 50497, 1509, 10839, 6799, 2657, 3192, 83, 63, NA, 103216,  X
350, 358.9, 1954, 14925, 6445, 4728, 5896, 10344, 2545, 2233, 100, 66, NA, 49070,  X
351, 359.9, 20016, 4945, 6095, 12690, 8278, 6212, 1303, 907, 94, 80, NA, 60446,  X
352, 361.1, 37567, 21186, 24467, 3056, 5629, 8455, 2441, 4979, 80, 81, NA, 107780,  X
353, 362.0, 51690, 22362, 28188, 15306, 21324, 20054, 2716, 2696, 88, 67, NA, 164336,  X
354, 362.9, 244968, 133741, 52676, 19579, 16803, 8063, 927, 4352, 66, 70, NA, 481109,  X
355, 363.9, 853447, 266646, 26795, 27578, 9355, 15333, 5284, 2919, 50, 54, NA, 1207357,  X
356, 364.9, 77351, 5170, 5640, 4897, 2770, 6653, 7556, 2921, 56, 54, NA, 112958,  X
357, 366.0, 8595, 8176, 13491, 13006, 11158, 8655, 6024, 2143, 54, 57, NA, 71248,  X
358, 367.0, 589244, 63923, 39598, 25370, 10320, 5973, 2996, 87084, 56, 63, NA, 824508,  X
359, 368.0, 15708, 15213, 35370, 6745, 14677, 5597, 8458, 1150, 63, 81, NA, 102918,  X
360, 368.9, 151863, 32796, 27076, 8419, 40887, 17715, 4993, 19107, 60, 77, NA, 302856,  X
361, 369.9, 5374, 21169, 19980, 5438, 12794, 13817, 933, 3487, 61, 70, NA, 82992,  X
362, 371.0, 13188, 13581, 5797, 9117, 4129, 8764, 4377, 2391, 80, 67, NA, 61344,  X
363, 372.0, 18448, 11311, 9925, 5497, 7988, 4908, 2778, 1499, 84, 63, NA, 62354,  X
364, 372.9, 9952, 15513, 15829, 3448, 4980, 14767, 3211, 2292, 90, 66, NA, 69992,  X
365, 373.9, 12205, 8479, 21006, 5934, 11524, 7534, 5179, 1861, 87, 70, NA, 73722,  X
366, 374.9, 37126, 22282, 8952, 7291, 26054, 7447, 2167, 2127, 81, 64, NA, 113446,  X
367, 376.0, 29476, 13425, 5498, 9349, 15948, 5485, 5595, 4534, 81, 60, NA, 89310,  X
368, 376.9, 16566, 12884, 16804, 11541, 11739, 8245, 2115, 4810, 77, 63, NA, 84704,  X
369, 378.0, 16585, 58189, 8776, 6219, 6774, 2000, 1311, 12029, 57, 48, NA, 111883,  X
370, 378.9, 179165, 15950, 13442, 8534, 26836, 4266, 4208, 4367, 53, 51, NA, 256768,  X
371, 380.0, 5927, 23262, 15167, 21489, 23496, 13127, 3645, 8943, 53, 54, NA, 115056,  X
372, 381.0, 9340, 3763, 15351, 2682, 9754, 4818, 4575, 3849, 54, 57, NA, 54132,  X
373, 381.9, 17455, 10008, 30178, 7059, 6015, 6211, 3825, 3939, 67, 80, NA, 84690,  X
374, 383.0, 26127, 16838, 6748, 11622, 45761, 16614, 7631, 3288, 81, 74, NA, 134629,  X
375, 383.9, 6909, 8667, 6193, 9380, 25863, 4860, 3499, 1947, 81, 69, NA, 67318,  X
376, 385.0, 89848, 238624, 5657, 1818, 34098, 7791, 4261, 3005, 63, 40, NA, 385102,  X
377, 385.9, 613927, 14824, 51975, 33858, 10705, 18304, 8601, 3651, 66, 40, NA, 755845,  X
378, 386.9, 1656189, 784075, 65734, 25760, 38005, 15237, 6920, 10735, 35, 37, NA, 2602655,  X
379, 388.0, 545512, 157532, 51073, 25952, 52688, 29062, 7498, 3466, 29, 37, NA, 872783,  X
380, 389.0, 564444, 121788, 52738, 16217, 10400, 6207, 3104, 1695, 29, 61, NA, 776593,  X
381, 390.0, 795712, 216771, 131112, 49674, 43527, 44231, 36067, 19498, 24, 51, NA, 1336592,  X
382, 391.0, 1806874, 1271918, 153669, 93922, 69051, 34565, 48652, 31204, 27, 56, NA, 3509855,  X
383, 391.9, 95534, 41671, 4382, 1764, 2233, 1397, 857, 565, 14, 48, NA, 148403,  X
384, 393.0, 114442, 12578, 6357, 1684, 6096, 5918, 2553, 1778, 35, 44, NA, 151406,  X
385, 394.0, 8561, 15271, 3470, 36189, 11994, 18435, 8992, 8012, 47, 48, NA, 110924,  X
386, 395.0, 41468, 14041, 28160, 44413, 21858, 12872, 7362, 10701, 63, 64, NA, 180875,  X
387, 396.0, 20836, 18369, 11333, 27430, 5174, 17861, 7600, 9551, 84, 81, NA, 118154,  X
388, 396.9, 7745, 11074, 63351, 11523, 6137, 8704, 4466, 1856, 77, 100, NA, 114856,  X
389, 398.0, 3831, 10450, 4840, 12399, 11692, 24114, 5016, 5262, 84, 94, NA, 77604,  X
390, 398.9, 9816, 9673, 17782, 3947, 10052, 5778, 3260, 2249, 87, 90, NA, 62557,  X
391, 400.0, 7474, 11591, 20053, 11879, 6753, 5560, 3852, 3519, 77, 93, NA, 70681,  X
392, 400.9, 3218, 15213, 7896, 21125, 7923, 11080, 7022, 3257, 84, 81, NA, 76734,  X
393, 402.0, 5652, 5183, 4116, 38912, 10889, 18646, 4455, 3766, 78, 91, NA, 91619,  X
394, 403.1, 4939, 4464, 12213, 28143, 15588, 8988, 8267, 1773, 80, 94, NA, 84375,  X
395, 403.9, 16540, 13680, 11205, 12839, 10093, 6368, 1158, 1618, 83, 90, NA, 73501,  X
396, 404.9, 8622, 10513, 18401, 33690, 1312, 10573, 3812, 2552, 78, 97, NA, 89475,  X
397, 406.0, 32452, 10260, 21780, 14059, 7873, 7793, 3461, 6073, 70, 100, NA, 103751,  X
398, 407.0, 34428, 10175, 26912, 2582, 15949, 3716, 3174, 2279, 63, 97, NA, 99215,  X
399, 407.9, 11530, 6378, 7951, 28490, 30701, 11593, 5511, 2152, 67, 97, NA, 104306,  X
400, 409.0, 10506, 17738, 3605, 15921, 3490, 13079, 2174, 1742, 75, 87, NA, 68255,  X
401, 409.9, 6802, 6974, 35962, 16393, 18358, 5387, 5610, 1634, 67, 87, NA, 97120,  X
402, 411.0, 11324, 40911, 46675, 45621, 9399, 16588, 2598, 949, 70, 90, NA, 174065,  X
403, 411.9, 122268, 31857, 9021, 9452, 16867, 14796, 4099, 2222, 70, 81, NA, 210582,  X
404, 413.0, 23443, 44220, 38360, 84773, 95033, 25452, 2665, 2033, 64, 84, NA, 315979,  X
405, 414.0, 18689, 4266, 2950, 27546, 14595, 29610, 2203, 3433, 84, 77, NA, 103292,  X
406, 415.0, 10646, 8150, 5405, 29427, 21792, 19320, 1578, 1350, 97, 70, NA, 97668,  X
407, 416.1, 10612, 4718, 13698, 24066, 9603, 6571, 1610, 1294, 91, 87, NA, 72172,  X
408, 417.0, 7906, 9822, 15602, 39980, 5821, 9759, 2357, 1936, 91, 94, NA, 93183,  X
409, 418.0, 4291, 43557, 1395, 30595, 10272, 6323, 1680, 934, 69, 93, NA, 99047,  X
410, 419.0, 17764, 30020, 8427, 4792, 9142, 2825, 2287, 456, 51, 87, NA, 75713,  X
411, 419.9, 8496, 11809, 3899, 74511, 27174, 9649, 3575, 1260, 48, 87, NA, 140373,  X
412, 421.0, 9875, 5391, 6848, 14603, 34454, 18065, 4837, 2927, 61, 69, NA, 97000,  X
413, 422.0, 13157, 36972, 6012, 4419, 23044, 23351, 2313, 1186, 78, 57, NA, 110454,  X
414, 423.0, 77011, 37024, 9404, 40128, 23454, 10980, 6481, 2168, 84, 64, NA, 206650,  X
415, 424.0, 2295, 8236, 6420, 15332, 4310, 3958, 2145, 878, 87, 61, NA, 43574,  X
416, 425.1, 20695, 57755, 13905, 19591, 5412, 10880, 1758, 1397, 69, 63, NA, 131393,  X
417, 426.0, 18782, 19637, 21012, 48266, 8789, 9460, 4625, 926, 56, 87, NA, 131497,  X
418, 427.0, 34998, 31886, 13036, 45739, 29542, 12169, 2666, 755, 56, 88, NA, 170791,  X
419, 428.0, 469500, 52039, 20161, 51350, 23769, 17959, 939, 2617, 56, 84, NA, 638334,  X
420, 429.0, 7275, 10113, 27116, 55831, 4558, 4641, 2769, 1218, 50, 100, NA, 113521,  X
421, 430.0, 6570, 19523, 10228, 37458, 6538, 6710, 3066, 824, 48, 97, NA, 90917,  X
422, 431.0, 25078, 14203, 11818, 15423, 9552, 9499, 707, 1600, 54, 96, NA, 87880,  X
423, 431.9, 84541, 55552, 39513, 43649, 61669, 9271, 2917, 1129, 48, 93, NA, 298241,  X
424, 432.9, 12459, 31801, 10390, 16971, 8881, 6317, 4398, 1672, 54, 78, NA, 92889,  X
425, 433.9, 6329, 6749, 17547, 10437, 2729, 8822, 2424, 1360, 63, 80, NA, 56397,  X
426, 435.0, 15800, 23381, 30373, 2213, 14053, 7429, 1500, 2009, 57, 80, NA, 96758,  X
427, 435.9, 35189, 7939, 14066, 3195, 7894, 6900, 2424, 2166, 70, 81, NA, 79773,  X
428, 437.0, 11275, 8788, 17680, 9873, 19155, 11286, 3041, 1161, 81, 83, NA, 82259,  X
429, 437.9, 24792, 20431, 7312, 854, 139515, 18851, 6089, 3234, 91, 53, NA, 221078,  X
430, 439.0, 16892, 23722, 13738, 19040, 48702, 21505, 3796, 1733, 100, 48, NA, 149128,  X
431, 439.9, 8587, 6742, 29436, 12796, 13300, 8315, 1743, 1552, 96, 53, NA, 82471,  X
432, 441.0, 11407, 11068, 2272, 6405, 6678, 20295, 2191, 1540, 100, 44, NA, 61856,  X
433, 441.9, 6678, 30053, 8599, 6540, 24685, 5213, 2102, 1105, 90, 57, NA, 84975,  X
434, 442.9, 9539, 7835, 38065, 4798, 45025, 22178, 6067, 2235, 91, 61, NA, 135742,  X
435, 443.9, 24068, 9211, 16650, 3660, 11878, 5149, 1526, 1371, 90, 54, NA, 73513,  X
436, 444.9, 4854, 6909, 24530, 4856, 9534, 5227, 1931, 2027, 74, 69, NA, 59868,  X
437, 445.9, 9065, 12722, 23678, 2961, 10297, 10732, 3716, 1286, 81, 80, NA, 74457,  X
438, 446.9, 6822, 37999, 9147, 22678, 18475, 4825, 1398, 1513, 64, 80, NA, 102857,  X
439, 447.9, 12685, 21101, 20455, 13728, 6255, 9707, 1145, 984, 64, 81, NA, 86060,  X
440, 449.0, 13569, 9210, 35945, 8277, 57549, 42676, 4285, 1830, 80, 69, NA, 173341,  X
441, 449.9, 14878, 6235, 1691, 20238, 19363, 9576, 3569, 1741, 81, 67, NA, 77291,  X
442, 450.9, 36318, 17454, 13234, 49148, 15413, 9159, 3246, 2383, 87, 77, NA, 146355,  X
443, 452.0, 11741, 18333, 20401, 7274, 4513, 4506, 2943, 1347, 81, 78, NA, 71058,  X
444, 453.0, 12981, 10227, 9337, 12674, 35424, 13661, 5738, 2084, 75, 77, NA, 102126,  X
445, 454.0, 8654, 16534, 2000, 12361, 20340, 5915, 1558, 2776, 69, 70, NA, 70138,  X
446, 454.9, 38196, 23915, 8155, 10331, 11743, 6111, 3450, 1320, 70, 61, NA, 103221,  X
447, 455.9, 5016, 23493, 16501, 8156, 8927, 2780, 3544, 954, 66, 57, NA, 69371,  X
448, 456.9, 24294, 12205, 31024, 8716, 6195, 11397, 2784, 1030, 60, 69, NA, 97645,  X
449, 457.9, 184496, 25481, 27578, 17314, 12880, 14749, 3567, 3202, 61, 77, NA, 289267,  X
450, 457.9, 106831, 23667, 25427, 6026, 14455, 16074, 4365, 6308, 69, 80, NA, 203153,  X
